timestamp,x,y,z
0,-3.53,2.88,-10.33
10,-3.63,2.9,-10.36
20,-3.76,2.91,-10.41
30,-3.9,2.95,-10.41
40,-4.01,3.05,-10.35
50,-4.09,3.26,-10.26
60,-4.15,3.5,-10.14
70,-4.3,3.69,-10.06
80,-4.5,3.79,-10.05
90,-4.68,3.93,-10.05
100,-4.88,3.96,-10.08
110,-5.05,3.97,-10.05
120,-5.1,4.1,-10.01
130,-5.07,4.3,-9.95
140,-4.92,4.65,-9.86
150,-4.79,4.93,-9.81
160,-4.65,5.04,-9.85
170,-4.53,4.99,-9.95
180,-4.27,4.82,-10.14
190,-3.91,4.72,-10.35
200,-3.44,4.66,-10.56
210,-2.89,4.74,-10.69
220,-2.28,4.83,-10.75
230,-1.72,4.87,-10.76
240,-1.2,4.87,-10.66
250,-0.69,4.68,-10.51
260,-0.23,4.25,-10.34
270,0.2,3.72,-10.17
280,0.6,3.27,-10.09
290,1.02,3.01,-9.96
300,1.24,2.88,-9.9
310,1.18,2.77,-9.88
320,0.75,2.59,-9.87
330,0.11,2.42,-9.72
340,-0.75,2.36,-9.35
350,-1.7,2.34,-8.78
360,-2.78,2.38,-7.9
370,-3.94,2.64,-6.84
380,-5.33,2.93,-5.82
390,-6.89,3.45,-4.62
400,-8.51,3.96,-3.29
410,-10.07,4.34,-1.78
420,-11.47,4.5,-0.42
430,-12.74,4.49,0.82
440,-13.79,4.45,1.72
450,-14.75,4.49,2.49
460,-15.36,4.58,2.85
470,-15.9,4.53,3.19
480,-16.09,4.37,3.41
490,-15.9,4.08,3.5
500,-15.27,3.56,3.59
510,-14.35,2.8,3.67
520,-13.07,1.98,3.38
530,-11.79,1.23,2.72
540,-10.37,0.56,1.64
550,-8.87,-0.18,0.33
560,-7.32,-1.16,-1.38
570,-5.7,-2.25,-3.46
580,-3.88,-3.29,-5.96
590,-2.29,-4.44,-8.43
600,-0.44,-5.41,-11.17
610,1.88,-6.07,-14.09
620,4.57,-6.64,-17.17
630,7.43,-6.94,-20.4
640,10.37,-7.06,-23.13
650,12.69,-7.41,-25.15
660,14.44,-7.49,-26.54
670,15.69,-7.24,-27.1
680,16.36,-6.74,-26.6
690,16.3,-6.05,-25.21
700,15.43,-5.16,-23.26
710,13.84,-4.55,-20.98
720,11.85,-4.33,-18.62
730,9.64,-4.42,-16.66
740,7.35,-4.4,-15.28
750,5.11,-4.25,-14.34
760,3.23,-3.94,-13.67
770,1.72,-3.55,-12.97
780,0.3,-3.18,-11.91
790,-1.17,-2.92,-11.18
800,-3.03,-2.66,-10.21
810,-5.4,-2.32,-8.43
820,-8.5,-1.7,-7.2
830,-12.0,-0.79,-6.15
840,-15.0,0.5,-3.49
850,-18.5,1.98,-3.29
860,-21.12,3.41,-2.5
870,-22.73,4.55,-0.82
880,-23.34,5.44,0.45
890,-23.06,6.0,2.1
900,-22.8,6.31,1.75
910,-22.53,6.09,1.9
920,-21.91,5.62,1.97
930,-21.1,4.94,1.89
940,-20.08,4.11,1.47
950,-18.74,3.19,0.64
960,-17.13,2.15,-0.56
970,-15.3,0.85,-2.05
980,-13.57,-0.45,-3.45
990,-11.44,-1.54,-4.86
1000,-8.92,-2.68,-5.0
