timestamp,x,y,z
0,-0.88,4.54,-10.26
10,-0.74,4.63,-10.3
20,-0.67,4.68,-10.29
30,-0.67,4.68,-10.27
40,-0.7,4.61,-10.23
50,-0.77,4.53,-10.09
60,-0.87,4.45,-9.9
70,-0.96,4.41,-9.7
80,-1.08,4.4,-9.5
90,-1.17,4.45,-9.36
100,-1.34,4.49,-9.29
110,-1.59,4.51,-9.3
120,-1.85,4.5,-9.28
130,-2.08,4.45,-9.18
140,-2.27,4.38,-8.98
150,-2.41,4.28,-8.76
160,-2.59,4.28,-8.49
170,-2.79,4.31,-8.19
180,-2.98,4.46,-7.83
190,-3.11,4.66,-7.47
200,-3.22,4.83,-7.18
210,-3.22,4.92,-6.98
220,-3.23,4.94,-6.94
230,-3.31,4.98,-7.0
240,-3.42,5.1,-7.18
250,-3.63,5.34,-7.42
260,-3.99,5.54,-7.63
270,-4.39,5.62,-7.6
280,-4.83,5.67,-7.41
290,-5.11,5.75,-7.03
300,-5.26,5.88,-6.58
310,-5.24,6.05,-6.24
320,-5.12,6.18,-6.02
330,-5.03,6.24,-5.95
340,-4.96,6.24,-5.99
350,-5.04,6.2,-6.11
360,-5.41,6.12,-6.22
370,-6.24,6.24,-6.21
380,-7.23,6.51,-5.91
390,-8.26,6.59,-5.41
400,-9.15,6.45,-4.76
410,-9.85,6.28,-3.9
420,-10.08,6.23,-2.71
430,-9.96,6.25,-1.51
440,-10.03,5.58,-0.39
450,-10.23,5.2,0.15
460,-10.35,5.23,0.61
470,-10.65,5.17,0.73
480,-11.22,4.99,0.83
490,-11.49,4.52,0.66
500,-11.32,3.73,0.43
510,-10.43,2.85,0.01
520,-8.93,1.89,-0.57
530,-7.11,0.83,-1.43
540,-5.24,-0.15,-2.63
550,-3.53,-0.71,-4.09
560,-2.12,-1.17,-5.71
570,-0.86,-1.68,-7.48
580,0.5,-2.1,-9.38
590,2.39,-2.67,-11.52
600,4.93,-3.33,-13.82
610,7.83,-4.06,-16.3
620,10.53,-4.7,-18.67
630,12.76,-5.14,-20.5
640,14.45,-5.18,-21.48
650,15.57,-5.07,-21.71
660,16.22,-5.14,-21.38
670,16.5,-5.35,-20.64
680,16.42,-5.43,-19.84
690,15.91,-5.43,-18.87
700,15.09,-5.58,-17.53
710,13.82,-5.79,-15.91
720,12.15,-6.06,-14.19
730,10.18,-6.26,-12.63
740,7.82,-6.31,-11.33
750,5.08,-6.21,-10.43
760,1.86,-5.81,-10.28
770,-2.02,-5.12,-8.89
780,-5.57,-4.17,-8.98
790,-8.68,-2.96,-7.77
800,-12.22,-1.61,-7.66
810,-15.33,-0.17,-7.91
820,-17.85,1.11,-7.91
830,-18.79,1.88,-4.04
840,-19.97,3.59,-5.64
850,-20.74,4.62,-5.88
860,-19.83,5.26,-6.44
870,-19.19,5.34,-6.45
880,-18.22,5.23,-6.7
890,-17.62,5.06,-6.98
900,-17.42,4.9,-7.12
910,-17.63,4.65,-7.07
920,-17.86,4.4,-6.93
930,-17.97,4.09,-6.77
940,-17.62,3.71,-6.68
950,-16.97,3.05,-6.52
960,-15.71,2.27,-6.46
970,-14.15,1.29,-6.58
980,-12.32,0.25,-7.17
990,-10.26,-0.56,-7.78
1000,-7.98,-1.4,-8.61
