timestamp,x,y,z
0,0.39,0.62,-11.77
10,0.38,0.86,-11.75
20,0.33,1.1,-11.86
30,0.23,1.19,-11.98
40,0.13,1.2,-12.05
50,-0.0,1.17,-12.08
60,0.01,1.37,-12.08
70,-0.01,1.64,-12.08
80,-0.06,1.92,-12.12
90,-0.1,2.11,-12.18
100,-0.12,2.21,-12.22
110,-0.1,2.34,-12.27
120,-0.07,2.53,-12.3
130,0.06,2.78,-12.42
140,0.24,3.09,-12.56
150,0.5,3.48,-12.74
160,0.73,3.79,-12.9
170,0.83,3.85,-13.01
180,0.81,3.63,-13.05
190,0.74,3.39,-12.93
200,0.81,3.24,-12.58
210,0.91,3.29,-12.04
220,1.09,3.41,-11.45
230,1.08,3.48,-10.9
240,0.74,3.35,-10.46
250,0.11,2.89,-9.95
260,-0.57,2.26,-9.39
270,-1.13,1.81,-8.83
280,-1.63,1.58,-8.35
290,-2.19,1.45,-7.78
300,-2.9,1.4,-7.13
310,-4.01,1.4,-6.54
320,-5.49,1.35,-5.68
330,-7.16,1.35,-4.79
340,-9.06,1.32,-3.92
350,-11.25,1.24,-2.81
360,-13.75,1.34,-1.57
370,-16.39,1.31,-0.02
380,-18.61,1.21,1.73
390,-19.84,1.2,2.97
400,-20.52,0.85,3.43
410,-20.03,0.45,3.11
420,-18.95,-0.07,2.52
430,-17.29,-0.58,1.52
440,-15.5,-1.24,0.38
450,-13.52,-1.97,-0.94
460,-11.3,-2.56,-2.49
470,-8.97,-3.16,-4.15
480,-6.27,-3.78,-5.86
490,-3.19,-4.37,-7.57
500,-0.07,-5.13,-9.37
510,3.46,-6.27,-11.28
520,9.5,-7.94,-9.07
530,7.18,-11.47,-12.5
540,15.46,-10.31,-17.93
550,20.24,-9.56,-21.03
560,23.01,-8.88,-22.79
570,24.26,-8.63,-23.51
580,24.41,-7.92,-23.82
590,23.47,-7.02,-23.82
600,21.94,-6.01,-23.32
610,19.93,-5.13,-22.23
620,17.29,-4.5,-20.73
630,14.5,-4.25,-18.98
640,10.96,-4.2,-18.39
650,8.64,-4.51,-13.52
660,5.91,-4.24,-13.96
670,2.57,-3.69,-15.2
680,2.38,-3.0,-7.07
690,-3.0,-2.94,-10.61
700,-5.12,-2.03,-12.1
710,-7.85,-1.47,-12.31
720,-10.44,-0.99,-12.53
730,-13.19,-0.64,-12.98
740,-15.88,0.25,-12.93
750,-18.67,1.15,-12.79
760,-20.99,2.15,-12.34
770,-23.12,3.34,-11.63
780,-24.36,4.01,-10.7
790,-24.91,4.13,-9.46
800,-24.7,3.87,-8.48
810,-23.94,3.47,-7.94
820,-22.99,2.99,-7.66
830,-21.49,2.52,-7.75
840,-19.62,1.92,-7.94
850,-17.15,1.24,-8.37
860,-14.52,0.19,-8.7
870,-11.47,-0.77,-9.03
880,-8.64,-1.83,-9.28
890,-5.73,-3.07,-9.48
900,-3.04,-3.87,-9.77
910,-0.58,-4.32,-10.26
920,1.48,-4.45,-10.98
930,3.08,-4.31,-11.88
940,4.41,-3.93,-12.73
950,5.28,-3.83,-13.48
960,6.11,-3.72,-14.22
970,6.69,-3.52,-14.8
980,7.07,-2.85,-15.19
990,7.24,-2.37,-15.62
1000,7.04,-1.92,-15.62
