timestamp,x,y,z
0,-2.33,3.53,-9.31
10,-2.47,3.54,-9.32
20,-2.66,3.58,-9.4
30,-2.81,3.62,-9.44
40,-2.91,3.68,-9.51
50,-2.94,3.83,-9.52
60,-2.89,3.98,-9.49
70,-2.85,4.08,-9.4
80,-2.84,4.18,-9.36
90,-2.94,4.24,-9.32
100,-3.08,4.22,-9.29
110,-3.25,4.17,-9.26
120,-3.39,4.14,-9.18
130,-3.37,4.23,-9.09
140,-3.33,4.38,-8.95
150,-3.28,4.52,-8.87
160,-3.23,4.58,-8.84
170,-3.24,4.58,-8.83
180,-3.34,4.52,-8.79
190,-3.48,4.45,-8.71
200,-3.58,4.41,-8.57
210,-3.57,4.53,-8.31
220,-3.48,4.68,-8.09
230,-3.39,4.75,-7.84
240,-3.25,4.78,-7.61
250,-3.14,4.79,-7.5
260,-3.04,4.75,-7.47
270,-3.01,4.67,-7.49
280,-2.99,4.53,-7.49
290,-3.05,4.54,-7.41
300,-3.11,4.63,-7.26
310,-3.26,4.64,-7.07
320,-3.51,4.7,-6.75
330,-3.84,4.83,-6.38
340,-4.56,4.95,-6.01
350,-5.57,5.14,-5.36
360,-7.16,5.18,-4.57
370,-9.01,5.08,-3.37
380,-10.76,5.18,-1.84
390,-12.46,5.43,-0.4
400,-14.05,5.5,1.08
410,-15.19,5.5,2.46
420,-15.81,5.34,3.65
430,-15.9,4.86,4.41
440,-15.51,4.22,4.71
450,-14.58,3.24,4.51
460,-13.41,2.09,3.83
470,-12.02,0.92,2.5
480,-10.54,-0.16,0.76
490,-9.01,-1.22,-1.22
500,-7.31,-2.08,-3.41
510,-5.36,-2.6,-5.51
520,-3.13,-2.89,-7.38
530,-0.74,-3.11,-9.2
540,1.79,-3.5,-11.06
550,4.53,-3.99,-13.01
560,7.38,-4.6,-15.25
570,9.95,-5.42,-17.69
580,12.15,-6.02,-19.89
590,13.8,-6.47,-21.64
600,14.75,-6.8,-22.86
610,15.13,-6.75,-23.42
620,14.97,-6.29,-23.43
630,14.11,-5.74,-22.95
640,12.72,-5.25,-21.96
650,11.03,-4.88,-20.52
660,9.17,-4.62,-18.79
670,7.24,-4.41,-17.07
680,5.36,-4.17,-15.5
690,3.58,-3.9,-14.23
700,1.78,-3.59,-13.31
710,0.61,-3.22,-12.62
720,-1.12,-2.8,-12.39
730,-2.68,-2.38,-11.14
740,-5.07,-1.65,-11.11
750,-7.89,-0.9,-10.6
760,-10.91,0.12,-9.75
770,-14.29,1.01,-9.65
780,-17.29,1.91,-8.7
790,-18.86,2.33,-4.5
800,-19.49,3.6,-5.73
810,-21.11,4.33,-5.17
820,-21.58,4.83,-4.83
830,-22.09,5.23,-4.1
840,-22.34,5.57,-3.02
850,-22.29,5.62,-1.94
860,-21.77,5.37,-0.96
870,-20.72,4.88,-0.42
880,-19.3,4.12,-0.45
890,-17.49,3.25,-1.21
900,-15.54,2.33,-2.42
910,-13.42,1.47,-3.8
920,-11.17,0.54,-4.76
930,-9.31,-0.51,-6.14
940,-7.24,-1.81,-4.47
950,-9.6,-2.43,-13.04
960,-4.73,-2.82,-10.81
970,-2.89,-3.36,-10.48
980,-1.14,-3.67,-11.02
990,0.31,-3.94,-11.92
1000,1.3,-4.24,-13.01
