timestamp,x,y,z
0,3.79,2.53,-12.33
10,3.77,2.63,-12.53
20,3.76,2.84,-12.76
30,3.83,3.28,-12.88
40,3.78,3.62,-13.02
50,3.62,3.69,-13.18
60,3.35,3.52,-13.21
70,3.14,3.41,-13.2
80,3.0,3.42,-13.09
90,2.86,3.48,-12.83
100,2.66,3.51,-12.44
110,2.38,3.45,-12.0
120,1.92,3.29,-11.56
130,1.33,2.92,-11.11
140,0.67,2.46,-10.62
150,-0.08,1.96,-10.04
160,-0.73,1.61,-9.44
170,-1.43,1.53,-9.03
180,-2.23,1.48,-8.62
190,-3.05,1.36,-8.12
200,-3.79,1.26,-7.62
210,-4.64,1.19,-7.32
220,-5.74,1.24,-6.92
230,-7.22,1.3,-6.48
240,-9.08,1.55,-6.17
250,-11.37,1.92,-5.57
260,-13.76,2.35,-4.68
270,-16.21,2.67,-3.24
280,-18.16,2.9,-1.82
290,-19.4,3.14,-0.77
300,-20.25,3.36,-0.23
310,-20.47,3.42,-0.33
320,-20.14,3.06,-0.87
330,-19.2,2.28,-1.43
340,-17.77,1.05,-2.11
350,-15.77,-0.54,-3.08
360,-13.09,-2.6,-4.5
370,-9.71,-4.45,-6.16
380,-5.63,-5.88,-7.86
390,-1.0,-7.01,-9.43
400,3.8,-8.17,-10.53
410,8.59,-9.51,-11.44
420,13.51,-10.31,-12.11
430,19.82,-11.06,-10.34
440,23.73,-9.08,-3.63
450,25.78,-11.43,-9.66
460,28.48,-11.97,-12.91
470,29.42,-11.48,-14.0
480,28.82,-10.12,-14.47
490,26.91,-8.89,-14.38
500,24.06,-7.82,-13.91
510,20.46,-6.74,-13.54
520,16.97,-5.94,-13.05
530,13.71,-5.39,-12.67
540,10.99,-4.84,-12.76
550,8.1,-4.05,-13.81
560,3.22,-3.39,-16.97
570,3.38,-2.1,-4.98
580,2.05,-2.4,-12.78
590,-1.53,-1.97,-13.69
600,-5.06,-1.23,-14.22
610,-7.59,-0.28,-15.38
620,-10.21,0.39,-16.03
630,-11.78,1.18,-16.72
640,-13.7,1.9,-16.99
650,-15.09,2.72,-17.43
660,-16.69,3.35,-17.18
670,-18.52,3.7,-16.34
680,-20.5,4.12,-15.43
690,-22.38,4.35,-14.73
700,-23.97,4.26,-13.54
710,-23.0,5.58,-13.08
720,-23.25,4.54,-12.11
730,-21.9,3.36,-11.59
740,-19.78,2.36,-11.16
750,-17.31,1.21,-10.78
760,-14.39,0.19,-10.5
770,-11.57,-0.82,-10.2
780,-8.79,-1.78,-9.96
790,-6.14,-2.61,-9.66
800,-3.64,-3.33,-9.5
810,-1.35,-3.86,-9.65
820,0.63,-4.05,-10.11
830,2.38,-4.29,-10.65
840,4.22,-4.3,-11.2
850,5.88,-4.34,-11.6
860,7.41,-4.24,-12.06
870,8.74,-4.09,-12.39
880,9.64,-4.06,-12.65
890,10.29,-3.91,-12.75
900,10.5,-3.71,-12.93
910,10.34,-3.3,-13.09
920,9.87,-2.75,-13.24
930,9.16,-2.32,-13.28
940,8.46,-1.8,-13.19
950,7.89,-1.4,-12.88
960,7.34,-1.07,-12.34
970,6.71,-0.84,-11.68
980,6.08,-0.71,-11.17
990,5.24,-0.36,-10.73
1000,4.22,-0.01,-10.45
