timestamp,x,y,z
0,-4.95,4.85,-7.56
10,-6.43,5.11,-7.05
20,-7.95,5.39,-6.48
30,-9.37,5.69,-5.84
40,-10.51,5.93,-5.2
50,-11.37,6.06,-4.63
60,-12.0,6.09,-4.2
70,-12.44,5.99,-3.81
80,-12.61,5.82,-3.43
90,-12.44,5.51,-3.1
100,-11.99,5.08,-2.89
110,-11.37,4.47,-2.78
120,-10.66,3.81,-2.79
130,-10.02,3.11,-2.68
140,-9.23,2.43,-1.58
150,-8.86,1.92,-3.11
160,-8.02,1.36,-3.02
170,-7.14,0.72,-3.42
180,-6.12,0.18,-4.07
190,-4.89,-0.22,-4.88
200,-3.62,-0.59,-5.81
210,-2.3,-1.02,-6.71
220,-0.85,-1.48,-7.66
230,0.59,-1.86,-8.6
240,2.11,-2.34,-9.33
250,3.61,-3.21,-9.96
260,5.23,-3.96,-10.94
270,7.11,-4.12,-12.62
280,9.03,-4.13,-14.77
290,10.96,-4.1,-16.94
300,12.61,-4.14,-18.83
310,13.87,-4.42,-20.27
320,14.65,-4.92,-21.2
330,14.85,-5.31,-21.96
340,14.52,-5.42,-22.67
350,13.69,-5.42,-23.16
360,12.43,-5.43,-23.11
370,10.72,-5.59,-22.44
380,8.72,-5.73,-21.33
390,6.56,-5.89,-19.93
400,4.31,-5.95,-18.53
410,1.68,-5.87,-17.07
420,-0.25,-5.71,-15.95
430,-2.23,-5.62,-14.71
440,-4.31,-5.43,-14.25
450,-6.51,-5.13,-13.01
460,-8.9,-4.64,-12.33
470,-11.97,-3.99,-11.98
480,-15.58,-3.03,-10.79
490,-18.81,-1.52,-8.91
500,-23.06,-0.17,-9.71
510,-21.41,0.2,-2.06
520,-24.99,1.97,-2.4
530,-25.75,2.77,-2.01
540,-25.61,3.17,-1.29
550,-25.48,3.46,-0.4
560,-25.45,3.73,0.42
570,-25.52,3.95,1.1
580,-25.21,3.92,1.68
590,-24.01,3.56,2.06
600,-22.31,2.81,1.85
610,-19.4,1.85,1.18
620,-15.96,0.62,0.38
630,-12.78,-0.88,-0.37
640,-10.04,-2.24,-1.5
650,-6.7,-3.75,0.26
660,-6.8,-3.17,-10.01
670,-4.99,-3.95,-9.94
680,-3.48,-4.24,-11.09
690,-2.22,-4.24,-12.49
700,-1.24,-4.03,-13.7
710,-0.45,-3.87,-14.62
720,0.18,-3.75,-15.29
730,0.68,-3.65,-15.91
740,1.05,-3.53,-16.5
750,1.43,-3.28,-17.05
760,1.85,-2.91,-17.55
770,2.2,-2.5,-17.89
780,2.47,-2.14,-17.98
790,2.58,-1.74,-17.85
800,2.42,-1.27,-17.48
810,2.11,-0.73,-16.89
820,1.72,-0.28,-16.01
830,1.34,0.12,-15.02
840,0.98,0.51,-13.94
850,0.57,0.69,-12.64
860,0.28,0.91,-11.48
870,-0.07,1.11,-10.68
880,-0.69,1.42,-10.14
890,-1.5,1.68,-9.81
900,-2.29,1.93,-9.48
910,-2.93,2.1,-9.16
920,-3.39,2.25,-8.88
930,-3.83,2.32,-8.67
940,-4.24,2.22,-8.64
950,-4.54,2.12,-8.71
960,-4.64,2.09,-8.8
970,-4.58,1.99,-8.92
980,-4.49,1.84,-8.99
990,-4.43,1.63,-9.12
1000,-4.35,1.44,-9.26
