timestamp,x,y,z
0,1.29,1.06,-14.36
10,1.39,1.24,-14.59
20,1.47,1.34,-14.7
30,1.52,1.64,-14.6
40,1.53,1.96,-14.59
50,1.47,2.21,-14.57
60,1.38,2.44,-14.54
70,1.23,2.63,-14.47
80,1.2,2.84,-14.35
90,1.22,3.06,-14.07
100,1.25,3.25,-13.73
110,1.31,3.39,-13.44
120,1.32,3.45,-13.18
130,1.34,3.42,-12.93
140,1.34,3.27,-12.63
150,1.29,3.09,-12.3
160,1.25,2.81,-11.93
170,1.29,2.71,-11.39
180,1.27,2.81,-10.71
190,1.19,3.02,-10.0
200,0.94,3.06,-9.32
210,0.55,2.9,-8.66
220,0.1,2.49,-8.2
230,-0.28,2.05,-7.86
240,-0.51,1.81,-7.61
250,-0.74,1.68,-7.52
260,-0.91,1.51,-7.47
270,-1.13,1.25,-7.33
280,-1.48,1.02,-7.04
290,-2.12,0.96,-6.65
300,-3.22,1.17,-6.03
310,-4.77,1.44,-5.15
320,-6.66,1.76,-4.13
330,-8.66,2.02,-3.06
340,-10.74,2.24,-1.94
350,-13.01,2.62,-0.89
360,-14.93,3.03,-0.16
370,-16.39,3.49,0.38
380,-17.32,4.0,0.45
390,-17.74,4.23,0.21
400,-17.53,4.13,-0.08
410,-16.78,3.69,-0.35
420,-15.66,2.93,-0.72
430,-14.16,1.94,-1.32
440,-12.3,0.89,-2.14
450,-10.23,-0.13,-3.17
460,-7.91,-1.21,-4.43
470,-5.5,-2.32,-5.8
480,-3.05,-3.11,-7.04
490,-0.42,-3.61,-8.11
500,2.5,-3.99,-8.96
510,5.54,-4.25,-9.55
520,8.71,-4.66,-10.16
530,12.06,-5.2,-10.69
540,16.92,-6.11,-7.88
550,15.34,-7.14,-4.32
560,20.34,-7.81,-11.61
570,23.22,-7.78,-14.17
580,25.15,-7.29,-15.85
590,25.96,-6.75,-16.76
600,25.4,-6.13,-17.04
610,23.5,-5.68,-16.89
620,20.87,-5.21,-16.53
630,17.76,-4.79,-16.0
640,14.72,-4.21,-16.1
650,9.99,-3.52,-18.5
660,6.84,-3.24,-18.04
670,6.98,-3.65,-10.87
680,4.15,-3.76,-11.72
690,1.54,-4.05,-11.28
700,-1.2,-3.9,-10.75
710,-4.02,-3.5,-10.42
720,-6.87,-2.9,-10.46
730,-9.97,-1.91,-10.82
740,-13.12,-0.68,-11.25
750,-15.41,0.5,-11.68
760,-17.26,1.19,-11.89
770,-19.35,1.92,-11.54
780,-20.79,2.83,-11.24
790,-21.89,3.47,-10.84
800,-23.58,4.09,-10.02
810,-24.51,4.77,-9.53
820,-25.13,5.35,-9.19
830,-25.42,5.34,-9.08
840,-24.3,4.63,-9.08
850,-22.29,3.61,-8.9
860,-19.39,2.2,-9.02
870,-16.2,0.56,-9.26
880,-13.05,-0.97,-9.92
890,-10.09,-2.27,-10.72
900,-7.42,-3.49,-11.63
910,-4.88,-4.43,-12.49
920,-2.45,-4.94,-13.1
930,-0.28,-5.29,-13.47
940,1.79,-5.44,-13.82
950,3.61,-5.38,-14.13
960,5.17,-5.35,-14.5
970,6.36,-5.32,-14.98
980,7.16,-5.08,-15.43
990,7.41,-4.51,-15.92
1000,7.51,-3.71,-16.31
