timestamp,x,y,z
0,-2.83,2.17,-9.95
10,-2.84,2.18,-9.93
20,-2.88,2.22,-9.94
30,-2.83,2.22,-9.91
40,-2.76,2.24,-9.83
50,-2.67,2.19,-9.77
60,-2.55,2.12,-9.74
70,-2.43,2.12,-9.74
80,-2.32,2.18,-9.69
90,-2.25,2.26,-9.69
100,-2.29,2.35,-9.73
110,-2.33,2.46,-9.81
120,-2.33,2.57,-9.9
130,-2.34,2.72,-10.02
140,-2.33,2.88,-10.15
150,-2.24,2.98,-10.28
160,-2.17,3.07,-10.42
170,-2.07,3.2,-10.52
180,-2.0,3.32,-10.69
190,-1.98,3.47,-10.88
200,-1.97,3.68,-11.13
210,-1.98,3.94,-11.39
220,-1.99,4.19,-11.68
230,-2.04,4.46,-11.95
240,-2.15,4.54,-12.28
250,-2.37,4.54,-12.64
260,-2.55,4.51,-12.96
270,-2.66,4.47,-13.15
280,-2.68,4.42,-13.12
290,-2.62,4.39,-12.91
300,-2.56,4.41,-12.51
310,-2.63,4.36,-12.12
320,-2.94,4.18,-11.79
330,-3.34,4.03,-11.46
340,-3.74,3.82,-11.08
350,-4.02,3.59,-10.53
360,-4.16,3.52,-9.81
370,-4.21,3.6,-9.06
380,-4.2,3.66,-8.25
390,-4.21,3.62,-7.5
400,-4.44,3.54,-6.76
410,-4.75,3.4,-6.07
420,-5.08,3.37,-5.36
430,-5.5,3.47,-4.64
440,-5.92,3.62,-3.85
450,-6.25,3.75,-3.07
460,-6.58,3.8,-2.33
470,-6.97,3.91,-1.63
480,-7.62,4.08,-0.85
490,-8.45,4.29,0.1
500,-9.5,4.39,1.39
510,-10.55,4.22,2.69
520,-11.33,3.92,3.85
530,-12.02,3.56,4.56
540,-12.54,3.39,5.18
550,-12.99,3.28,5.73
560,-13.34,3.03,6.33
570,-13.34,2.57,6.55
580,-13.13,1.86,6.26
590,-12.45,1.1,5.49
600,-11.42,0.11,4.08
610,-9.99,-0.81,2.12
620,-8.29,-1.83,-0.41
630,-6.46,-2.81,-3.37
640,-4.57,-3.71,-6.44
650,-2.53,-4.28,-9.53
660,-0.36,-4.67,-12.37
670,2.02,-4.79,-14.81
680,4.7,-4.8,-17.12
690,7.53,-4.77,-19.18
700,10.28,-4.74,-20.94
710,12.62,-4.48,-22.21
720,14.3,-4.09,-23.0
730,15.33,-3.9,-23.06
740,15.88,-3.85,-22.36
750,15.81,-3.93,-21.29
760,15.02,-4.12,-19.95
770,13.79,-4.28,-18.44
780,12.17,-4.39,-16.91
790,10.12,-4.45,-15.57
800,8.02,-4.43,-14.34
810,5.97,-4.24,-13.3
820,4.08,-4.0,-12.41
830,2.42,-3.68,-11.73
840,1.07,-3.36,-11.28
850,-0.03,-3.07,-11.04
860,-1.39,-2.88,-10.86
870,-2.81,-2.63,-11.01
880,-4.68,-2.21,-10.39
890,-7.01,-1.6,-10.56
900,-9.19,-0.83,-9.81
910,-11.99,-0.01,-9.23
920,-14.63,0.78,-8.52
930,-17.04,1.78,-7.87
940,-19.28,2.76,-7.16
950,-21.32,3.32,-6.66
960,-22.77,3.98,-6.05
970,-23.64,4.55,-5.72
980,-23.83,4.85,-5.39
990,-23.4,4.74,-5.31
1000,-22.49,4.19,-5.31
