timestamp,x,y,z
0,-0.8,2.7,-10.81
10,-0.69,2.73,-10.72
20,-0.65,2.73,-10.64
30,-0.67,2.79,-10.54
40,-0.68,2.85,-10.51
50,-0.71,2.88,-10.49
60,-0.6,2.99,-10.5
70,-0.41,3.11,-10.53
80,-0.15,3.28,-10.6
90,0.11,3.43,-10.65
100,0.33,3.43,-10.72
110,0.5,3.39,-10.77
120,0.6,3.33,-10.75
130,0.67,3.28,-10.64
140,0.76,3.26,-10.48
150,0.82,3.26,-10.37
160,0.86,3.28,-10.3
170,0.96,3.23,-10.27
180,1.04,3.11,-10.26
190,1.12,3.0,-10.23
200,1.16,2.82,-10.13
210,1.19,2.71,-9.95
220,1.17,2.66,-9.8
230,1.05,2.65,-9.53
240,0.87,2.62,-9.21
250,0.59,2.62,-8.89
260,0.26,2.63,-8.63
270,-0.32,2.67,-8.45
280,-1.11,2.83,-8.23
290,-1.97,2.89,-7.95
300,-2.81,3.0,-7.68
310,-3.65,3.34,-7.47
320,-4.81,3.74,-7.2
330,-6.09,3.98,-6.9
340,-7.47,4.19,-6.59
350,-9.0,4.37,-6.16
360,-10.53,4.6,-5.56
370,-12.08,4.91,-4.87
380,-13.61,5.15,-4.19
390,-14.75,5.33,-3.39
400,-15.32,5.39,-2.75
410,-15.36,5.23,-2.35
420,-14.81,4.79,-2.12
430,-13.75,4.07,-2.07
440,-12.36,3.02,-2.28
450,-10.69,1.83,-2.73
460,-8.88,0.75,-3.32
470,-6.96,-0.36,-3.72
480,-4.87,-1.43,-5.05
490,-2.97,-2.34,-5.81
500,-0.54,-3.11,-6.73
510,2.17,-3.81,-7.82
520,5.05,-4.64,-9.04
530,7.84,-5.44,-10.33
540,10.35,-6.02,-11.63
550,12.41,-6.54,-12.86
560,13.82,-7.16,-13.94
570,14.75,-7.31,-14.85
580,15.29,-7.25,-15.43
590,15.47,-7.11,-15.77
600,15.12,-6.83,-15.93
610,14.32,-6.43,-15.96
620,13.27,-5.99,-15.73
630,12.06,-5.53,-15.18
640,10.78,-5.04,-14.53
650,9.49,-4.67,-13.91
660,8.15,-4.37,-13.35
670,6.28,-4.05,-13.17
680,5.58,-3.91,-12.49
690,3.13,-3.64,-12.68
700,0.92,-3.35,-13.54
710,-1.79,-3.04,-13.01
720,-4.47,-2.21,-13.27
730,-8.0,-1.26,-14.45
740,-11.28,-0.4,-14.08
750,-12.3,0.78,-10.14
760,-16.7,1.0,-11.19
770,-18.52,1.74,-11.27
780,-20.36,2.43,-10.7
790,-21.4,3.18,-10.13
800,-21.76,3.93,-9.45
810,-21.62,4.1,-8.83
820,-20.75,4.07,-7.88
830,-19.48,3.53,-7.02
840,-17.95,2.78,-6.44
850,-15.91,1.97,-6.22
860,-13.9,1.06,-6.13
870,-11.3,0.4,-6.48
880,-8.86,-0.16,-6.61
890,-6.31,-0.67,-6.48
900,-4.26,-1.19,-6.44
910,-2.56,-1.88,-6.33
920,-1.19,-2.49,-6.46
930,-0.09,-3.05,-7.3
940,1.11,-3.63,-8.54
950,2.72,-4.34,-8.64
960,3.72,-5.06,-11.4
970,2.68,-4.9,-16.72
980,4.06,-5.33,-16.86
990,4.59,-5.7,-18.04
1000,4.89,-5.65,-19.26
