timestamp,x,y,z
0,0.26,3.95,-9.85
10,0.29,3.94,-9.92
20,0.33,3.94,-9.91
30,0.32,3.96,-9.86
40,0.32,4.07,-9.76
50,0.32,4.19,-9.69
60,0.26,4.3,-9.66
70,0.1,4.35,-9.66
80,-0.17,4.35,-9.74
90,-0.58,4.29,-9.86
100,-1.03,4.22,-9.96
110,-1.37,4.25,-9.91
120,-1.56,4.34,-9.78
130,-1.64,4.49,-9.65
140,-1.69,4.65,-9.56
150,-1.66,4.76,-9.52
160,-1.64,4.77,-9.54
170,-1.64,4.73,-9.57
180,-1.56,4.75,-9.64
190,-1.41,4.79,-9.7
200,-1.19,4.86,-9.81
210,-0.86,4.85,-9.95
220,-0.46,5.03,-10.04
230,-0.01,5.14,-10.3
240,0.55,5.15,-10.64
250,1.39,5.11,-11.02
260,2.4,4.94,-11.41
270,3.47,4.54,-11.89
280,4.47,3.93,-12.4
290,5.33,3.34,-12.89
300,5.96,2.94,-13.3
310,6.25,2.78,-13.48
320,6.18,2.71,-13.35
330,5.78,2.64,-12.87
340,4.94,2.59,-12.13
350,3.51,2.83,-11.25
360,1.15,3.08,-10.12
370,-2.13,3.59,-8.59
380,-6.0,4.47,-6.55
390,-10.21,5.45,-4.23
400,-14.49,6.27,-1.79
410,-18.1,6.72,0.57
420,-21.2,6.65,2.36
430,-22.53,6.62,3.64
440,-22.28,6.16,3.85
450,-21.02,5.06,3.15
460,-19.09,3.62,2.08
470,-16.72,1.7,0.78
480,-14.28,-0.37,-0.8
490,-11.46,-2.23,-2.84
500,-7.71,-3.37,-3.95
510,-4.17,-4.89,-4.29
520,-1.15,-5.57,-3.55
530,2.84,-5.91,-9.2
540,7.96,-7.45,-9.19
550,13.01,-9.33,-11.08
560,18.05,-10.5,-13.95
570,22.64,-11.57,-16.93
580,26.15,-12.33,-19.78
590,28.2,-12.65,-21.96
600,28.74,-12.39,-23.31
610,27.78,-11.66,-23.81
620,25.28,-10.41,-23.81
630,22.33,-9.14,-22.82
640,19.28,-8.46,-20.96
650,16.15,-7.94,-18.55
660,12.79,-7.71,-16.18
670,9.34,-7.6,-14.14
680,5.37,-6.84,-13.85
690,2.4,-6.1,-14.54
700,-1.76,-6.29,-8.94
710,-6.89,-4.17,-11.88
720,-13.63,-2.61,-12.11
730,-19.59,-0.84,-11.93
740,-24.78,0.85,-11.42
750,-29.44,3.28,-10.03
760,-33.38,5.32,-9.12
770,-34.45,6.67,-7.81
780,-34.96,7.35,-6.72
790,-34.18,7.35,-5.79
800,-32.76,6.42,-4.84
810,-30.59,5.05,-4.41
820,-27.78,3.28,-4.36
830,-23.93,1.14,-4.79
840,-19.95,-1.16,-5.13
850,-15.75,-3.13,-5.91
860,-10.9,-4.7,-8.02
870,-7.58,-4.95,-14.02
880,-3.33,-5.7,-12.9
890,0.41,-5.92,-12.87
900,3.17,-5.95,-12.81
910,5.01,-6.06,-12.85
920,6.22,-6.22,-13.4
930,7.29,-6.07,-14.42
940,8.23,-5.62,-15.59
950,9.03,-5.04,-16.68
960,9.6,-4.39,-17.39
970,9.62,-3.82,-17.84
980,9.25,-3.22,-17.82
990,8.48,-2.55,-17.49
1000,7.48,-1.95,-16.88
