timestamp,x,y,z
0,-2.55,2.79,-10.77
10,-2.47,2.81,-10.72
20,-2.42,2.79,-10.67
30,-2.38,2.74,-10.62
40,-2.38,2.74,-10.62
50,-2.44,2.76,-10.64
60,-2.49,2.83,-10.59
70,-2.54,2.99,-10.56
80,-2.61,3.1,-10.51
90,-2.66,3.27,-10.47
100,-2.8,3.37,-10.52
110,-3.04,3.36,-10.54
120,-3.33,3.4,-10.56
130,-3.6,3.36,-10.57
140,-3.89,3.36,-10.54
150,-4.13,3.44,-10.43
160,-4.33,3.58,-10.32
170,-4.43,3.68,-10.12
180,-4.47,3.72,-9.92
190,-4.54,3.7,-9.79
200,-4.62,3.66,-9.74
210,-4.67,3.59,-9.73
220,-4.68,3.58,-9.81
230,-4.58,3.73,-9.93
240,-4.37,3.98,-10.08
250,-4.07,4.34,-10.29
260,-3.7,4.59,-10.62
270,-3.3,4.64,-11.09
280,-2.87,4.52,-11.53
290,-2.36,4.36,-12.05
300,-1.84,4.24,-12.41
310,-1.21,4.33,-12.6
320,-0.57,4.42,-12.65
330,-0.08,4.2,-12.54
340,0.21,3.74,-12.35
350,0.24,3.2,-12.12
360,-0.22,2.66,-11.74
370,-1.03,2.23,-11.03
380,-2.21,2.0,-10.13
390,-3.91,2.02,-9.0
400,-5.97,2.27,-7.28
410,-8.43,2.66,-4.83
420,-10.77,3.05,-1.53
430,-12.81,3.06,2.09
440,-14.75,2.75,4.87
450,-16.28,2.54,6.08
460,-16.87,2.99,5.8
470,-16.88,3.22,4.8
480,-16.27,3.16,3.3
490,-15.38,2.7,1.75
500,-14.23,1.84,0.59
510,-12.84,0.71,-0.32
520,-11.19,-0.54,-1.19
530,-9.24,-1.43,-2.59
540,-7.3,-1.97,-3.72
550,-5.32,-2.43,-5.09
560,-3.38,-2.7,-6.53
570,-1.66,-2.96,-8.11
580,-0.33,-3.28,-9.94
590,0.51,-3.48,-11.87
600,1.11,-3.77,-13.75
610,1.67,-4.28,-15.51
620,2.45,-4.66,-17.24
630,3.79,-4.94,-18.99
640,5.69,-5.25,-20.67
650,8.01,-5.54,-22.21
660,10.35,-5.6,-23.28
670,12.28,-5.43,-23.7
680,13.59,-5.05,-23.17
690,14.03,-4.71,-21.82
700,13.65,-4.47,-19.95
710,12.57,-4.32,-17.85
720,11.2,-4.34,-16.08
730,9.33,-4.41,-14.39
740,7.28,-4.38,-13.02
750,5.17,-4.36,-11.97
760,3.14,-4.37,-11.2
770,1.05,-4.24,-10.7
780,-1.23,-3.92,-10.38
790,-3.7,-3.34,-10.19
800,-6.86,-2.42,-10.24
810,-9.99,-1.4,-9.15
820,-13.08,-0.21,-8.73
830,-16.11,1.14,-7.59
840,-18.19,2.43,-6.73
850,-19.93,3.32,-5.96
860,-21.04,4.24,-4.88
870,-21.88,4.84,-4.1
880,-22.34,5.19,-3.38
890,-22.46,5.38,-2.56
900,-22.61,5.47,-2.02
910,-22.61,5.53,-1.68
920,-22.23,5.4,-1.54
930,-21.24,5.01,-1.71
940,-19.48,4.28,-2.08
950,-17.24,3.15,-2.87
960,-14.76,2.03,-4.15
970,-12.32,0.96,-6.04
980,-9.92,0.09,-7.6
990,-8.69,-0.79,-13.49
1000,-6.56,-0.88,-12.73
