timestamp,x,y,z
0,0.69,3.62,-9.7
10,0.65,3.65,-9.67
20,0.59,3.7,-9.62
30,0.5,3.68,-9.64
40,0.41,3.67,-9.69
50,0.39,3.67,-9.76
60,0.42,3.67,-9.87
70,0.54,3.72,-9.9
80,0.65,3.74,-9.88
90,0.74,3.75,-9.88
100,0.73,3.73,-9.85
110,0.7,3.72,-9.81
120,0.63,3.63,-9.8
130,0.6,3.57,-9.86
140,0.65,3.53,-9.93
150,0.75,3.54,-10.03
160,0.83,3.49,-10.18
170,0.95,3.43,-10.32
180,1.1,3.36,-10.44
190,1.3,3.29,-10.5
200,1.5,3.19,-10.47
210,1.74,3.08,-10.43
220,1.9,3.07,-10.42
230,1.93,3.11,-10.42
240,1.68,3.17,-10.46
250,1.18,3.33,-10.4
260,0.57,3.44,-10.28
270,-0.1,3.59,-10.18
280,-0.66,3.84,-10.12
290,-1.17,3.97,-9.98
300,-1.86,4.17,-9.93
310,-2.65,4.58,-9.89
320,-3.43,5.02,-9.78
330,-4.5,5.4,-9.64
340,-5.84,5.92,-9.25
350,-7.49,6.41,-8.82
360,-9.56,6.86,-8.21
370,-11.98,7.26,-7.34
380,-14.79,7.26,-6.09
390,-17.45,6.99,-4.4
400,-19.54,6.42,-2.9
410,-20.65,5.73,-1.73
420,-20.31,4.59,-1.37
430,-18.77,3.09,-1.69
440,-16.13,1.34,-2.62
450,-12.9,-0.64,-3.85
460,-9.41,-2.65,-5.47
470,-5.78,-4.76,-7.53
480,-1.7,-6.16,-9.22
490,2.04,-6.71,-11.82
500,6.36,-7.3,-11.72
510,11.3,-7.91,-13.08
520,12.84,-7.91,-15.13
530,18.43,-9.34,-14.2
540,22.52,-9.92,-14.3
550,25.41,-10.37,-14.64
560,26.59,-10.59,-15.14
570,25.9,-10.25,-15.59
580,23.96,-9.59,-15.88
590,21.58,-8.91,-16.21
600,19.29,-7.8,-16.74
610,17.32,-7.02,-16.98
620,15.77,-6.71,-16.64
630,14.19,-6.67,-15.88
640,12.28,-6.48,-16.54
650,10.18,-6.49,-14.06
660,6.25,-6.09,-16.51
670,4.95,-7.43,-9.44
680,1.84,-5.97,-12.82
690,-2.7,-5.06,-13.61
700,-6.98,-3.62,-14.03
710,-10.96,-1.68,-14.37
720,-14.83,0.04,-14.25
730,-18.6,1.39,-13.42
740,-22.69,2.85,-11.85
750,-25.96,4.55,-10.01
760,-27.82,5.75,-8.57
770,-29.1,6.61,-7.12
780,-29.1,6.86,-6.26
790,-28.6,6.61,-5.57
800,-27.69,5.98,-5.19
810,-26.26,4.89,-5.05
820,-24.03,3.52,-5.33
830,-21.19,1.8,-5.84
840,-17.85,0.04,-6.95
850,-14.34,-1.71,-7.66
860,-10.93,-3.28,-8.16
870,-7.22,-4.7,-6.3
880,-7.83,-5.08,-12.41
890,-3.31,-5.74,-12.35
900,-0.57,-6.31,-12.77
910,1.8,-6.76,-13.37
920,3.88,-6.97,-13.93
930,5.55,-7.03,-14.67
940,6.81,-6.88,-15.73
950,7.63,-6.51,-16.91
960,7.96,-6.05,-18.01
970,8.26,-5.41,-18.78
980,8.46,-4.71,-19.13
990,8.56,-4.01,-18.97
1000,8.49,-3.52,-18.38
