timestamp,x,y,z
0,-0.35,4.97,-8.92
10,-0.36,4.96,-8.94
20,-0.37,4.97,-8.94
30,-0.35,4.98,-8.93
40,-0.32,5.02,-8.96
50,-0.3,5.02,-9.0
60,-0.3,5.01,-9.0
70,-0.28,4.97,-9.01
80,-0.25,4.95,-8.99
90,-0.24,4.92,-8.92
100,-0.22,4.89,-8.85
110,-0.27,4.89,-8.72
120,-0.38,4.89,-8.63
130,-0.57,4.94,-8.59
140,-0.8,5.01,-8.59
150,-1.01,5.07,-8.57
160,-1.18,5.13,-8.52
170,-1.32,5.18,-8.48
180,-1.57,5.24,-8.57
190,-2.01,5.37,-8.75
200,-2.78,5.59,-8.94
210,-3.79,5.88,-9.04
220,-4.93,6.17,-8.99
230,-6.21,6.37,-8.96
240,-7.59,6.36,-8.77
250,-8.98,6.24,-8.41
260,-10.37,5.96,-7.9
270,-11.55,5.56,-7.07
280,-12.35,5.22,-6.14
290,-12.72,4.9,-4.99
300,-12.52,4.56,-4.08
310,-11.92,4.09,-3.5
320,-11.06,3.44,-3.27
330,-9.99,2.62,-3.35
340,-8.55,1.6,-3.73
350,-6.95,0.58,-4.27
360,-5.13,-0.41,-4.97
370,-2.98,-1.26,-5.43
380,-1.27,-1.79,-6.86
390,1.11,-2.0,-6.93
400,4.52,-2.66,-4.07
410,3.89,-2.02,-7.97
420,7.42,-2.81,-8.37
430,10.75,-3.53,-9.25
440,14.02,-4.52,-10.59
450,17.38,-5.35,-12.13
460,20.21,-6.46,-13.88
470,22.05,-7.39,-15.86
480,22.82,-7.63,-18.02
490,22.58,-7.3,-19.95
500,21.44,-6.73,-21.13
510,19.49,-5.95,-21.78
520,17.13,-5.43,-21.59
530,14.72,-5.15,-20.73
540,12.28,-5.13,-19.24
550,9.98,-5.15,-17.61
560,6.97,-5.0,-17.61
570,3.03,-4.68,-18.43
580,4.85,-4.99,-9.51
590,-0.58,-4.36,-12.55
600,-4.12,-3.12,-13.61
610,-7.65,-2.05,-13.91
620,-11.19,-1.15,-13.74
630,-14.71,-0.14,-13.23
640,-18.5,1.09,-12.1
650,-21.84,2.34,-10.83
660,-24.59,3.41,-9.35
670,-26.58,4.39,-7.77
680,-27.66,5.05,-6.25
690,-27.93,5.2,-4.87
700,-27.62,4.93,-3.96
710,-26.88,4.39,-3.75
720,-25.79,3.77,-4.15
730,-23.79,3.0,-5.17
740,-21.13,1.99,-6.34
750,-17.91,0.73,-7.54
760,-14.38,-0.59,-8.51
770,-11.28,-1.83,-9.26
780,-7.91,-2.88,-9.37
790,-4.32,-4.02,-7.65
800,-5.06,-3.78,-13.49
810,-0.98,-4.2,-13.39
820,1.51,-4.44,-13.71
830,3.42,-4.41,-14.1
840,5.02,-4.27,-14.41
850,6.31,-4.15,-14.73
860,7.14,-3.89,-15.15
870,7.46,-3.56,-15.58
880,7.51,-3.17,-15.97
890,7.38,-2.57,-16.07
900,7.11,-2.01,-15.79
910,6.74,-1.74,-15.16
920,6.43,-1.36,-14.45
930,6.0,-0.95,-13.75
940,5.46,-0.57,-12.97
950,4.92,-0.23,-12.18
960,4.26,0.01,-11.26
970,3.55,0.17,-10.7
980,2.97,0.43,-10.4
990,2.32,0.74,-10.2
1000,1.72,0.96,-10.03
