timestamp,x,y,z
0,0.57,3.15,-9.22
10,0.71,3.13,-9.5
20,0.88,3.05,-9.77
30,1.01,3.0,-9.94
40,1.05,3.06,-10.01
50,0.99,3.3,-9.96
60,0.89,3.69,-9.87
70,0.85,4.1,-9.84
80,0.79,4.31,-9.88
90,0.8,4.34,-10.01
100,0.89,4.2,-10.21
110,1.09,4.04,-10.39
120,1.39,3.98,-10.54
130,1.69,4.07,-10.61
140,1.91,4.23,-10.7
150,1.93,4.34,-10.75
160,1.77,4.34,-10.75
170,1.46,4.14,-10.64
180,1.17,3.86,-10.45
190,1.07,3.83,-10.17
200,1.17,3.87,-9.96
210,1.36,3.93,-9.83
220,1.56,4.07,-9.81
230,1.61,4.14,-9.99
240,1.43,4.04,-10.11
250,1.13,3.82,-10.07
260,0.62,3.63,-9.79
270,-0.15,3.33,-9.3
280,-1.33,3.3,-8.66
290,-3.11,3.69,-7.86
300,-5.76,4.25,-6.85
310,-9.01,4.58,-5.54
320,-12.43,4.3,-3.87
330,-15.59,3.8,-1.99
340,-18.09,3.7,-0.58
350,-19.99,3.85,0.11
360,-20.87,4.02,-0.24
370,-21.59,3.96,-1.08
380,-21.7,3.53,-2.37
390,-21.15,2.23,-3.78
400,-19.78,0.35,-5.11
410,-17.49,-1.8,-6.57
420,-14.56,-3.77,-8.04
430,-11.18,-5.21,-9.45
440,-7.46,-6.04,-10.91
450,-3.4,-6.43,-12.18
460,1.07,-6.73,-13.21
470,5.85,-7.2,-13.75
480,10.92,-7.89,-14.27
490,15.62,-8.65,-14.96
500,19.67,-9.46,-15.65
510,22.56,-10.35,-16.3
520,24.92,-10.65,-16.74
530,25.88,-10.3,-16.98
540,26.04,-9.58,-17.37
550,25.32,-8.55,-17.53
560,23.8,-7.56,-17.28
570,21.46,-6.63,-16.57
580,19.16,-6.17,-15.68
590,16.21,-6.02,-14.31
600,13.23,-5.94,-12.99
610,10.53,-5.95,-12.16
620,8.06,-5.73,-11.72
630,5.79,-5.35,-11.93
640,3.81,-4.78,-12.79
650,1.45,-4.13,-13.78
660,-0.98,-3.38,-14.79
670,-3.65,-2.65,-15.44
680,-6.51,-1.87,-15.7
690,-9.61,-1.2,-15.68
700,-12.46,-0.5,-15.49
710,-15.23,0.42,-14.93
720,-18.0,1.43,-14.3
730,-20.59,2.29,-13.72
740,-22.53,3.17,-13.04
750,-24.01,3.93,-12.24
760,-24.79,4.49,-11.38
770,-25.32,4.23,-10.13
780,-25.13,3.64,-8.75
790,-24.65,2.78,-7.64
800,-23.7,2.02,-7.17
810,-22.29,1.38,-7.12
820,-20.18,0.51,-7.39
830,-17.43,-0.69,-7.57
840,-14.38,-2.06,-7.79
850,-11.28,-3.46,-8.09
860,-8.28,-4.77,-8.54
870,-5.25,-5.77,-9.71
880,-2.17,-6.34,-11.24
890,0.8,-6.81,-13.01
900,3.47,-6.88,-14.82
910,6.08,-6.62,-16.35
920,8.32,-6.69,-17.23
930,10.11,-6.38,-17.54
940,10.72,-5.72,-17.74
950,10.93,-4.78,-18.16
960,10.92,-4.06,-18.37
970,10.76,-3.39,-18.1
980,10.45,-2.68,-17.41
990,9.96,-2.13,-16.21
1000,9.24,-1.66,-14.83
