timestamp,x,y,z
0,-1.22,3.02,-9.73
10,-1.29,3.08,-9.8
20,-1.31,3.09,-9.88
30,-1.34,2.99,-9.96
40,-1.38,2.87,-9.99
50,-1.63,2.79,-10.02
60,-1.99,2.8,-9.99
70,-2.57,2.9,-10.01
80,-3.49,3.1,-10.04
90,-4.57,3.35,-10.06
100,-5.47,3.58,-10.08
110,-6.17,3.73,-10.12
120,-6.74,3.77,-10.06
130,-7.17,3.86,-9.94
140,-7.53,3.9,-9.79
150,-7.97,3.89,-9.56
160,-8.43,3.81,-9.26
170,-8.68,3.64,-9.07
180,-8.61,3.36,-8.92
190,-8.3,2.89,-8.82
200,-7.85,2.4,-8.79
210,-7.34,2.07,-8.86
220,-6.94,1.81,-9.08
230,-6.51,1.63,-9.27
240,-6.11,1.43,-9.39
250,-5.6,1.21,-9.17
260,-5.02,0.94,-8.83
270,-4.54,0.65,-8.58
280,-3.83,0.22,-8.22
290,-2.92,-0.3,-7.77
300,-1.76,-0.85,-7.19
310,-0.37,-1.52,-6.57
320,1.4,-2.31,-5.43
330,2.94,-2.84,-7.07
340,4.63,-3.81,-5.97
350,7.29,-4.17,-6.05
360,10.2,-4.45,-6.67
370,13.13,-4.77,-7.49
380,16.07,-5.08,-7.99
390,18.71,-5.66,-8.22
400,20.82,-6.5,-8.59
410,22.08,-7.19,-9.62
420,22.44,-7.55,-11.25
430,22.08,-7.73,-12.88
440,20.92,-7.78,-14.03
450,18.86,-7.84,-14.65
460,17.14,-7.75,-15.09
470,13.68,-7.32,-15.28
480,9.72,-6.91,-16.1
490,7.23,-6.68,-16.26
500,3.77,-6.2,-16.87
510,-0.99,-5.2,-18.42
520,-3.96,-4.76,-18.85
530,-6.12,-4.47,-13.64
540,-11.52,-4.16,-15.56
550,-14.72,-3.33,-15.37
560,-16.24,-1.71,-15.43
570,-19.89,-1.29,-14.45
580,-21.62,-0.45,-13.84
590,-22.7,0.28,-12.75
600,-22.8,0.19,-11.81
610,-22.86,0.62,-10.5
620,-23.12,0.41,-9.44
630,-23.65,0.4,-8.43
640,-23.75,0.48,-8.12
650,-22.67,0.57,-8.13
660,-20.9,0.25,-8.52
670,-16.06,-0.04,-9.28
680,-13.72,-1.36,-9.54
690,-11.15,-3.25,-10.04
700,-5.67,-3.58,-10.08
710,-3.15,-4.53,-11.12
720,-1.1,-4.88,-11.21
730,0.34,-5.05,-12.37
740,0.65,-4.55,-15.63
750,2.71,-4.47,-14.96
760,4.16,-4.2,-15.07
770,5.3,-3.94,-15.15
780,6.1,-3.82,-15.21
790,6.61,-3.68,-15.07
800,7.42,-3.63,-13.57
810,5.77,-2.81,-16.15
820,6.45,-2.63,-15.36
830,6.58,-2.41,-14.94
840,6.52,-2.2,-14.48
850,6.34,-1.95,-13.95
860,5.99,-1.69,-13.28
870,5.57,-1.41,-12.45
880,5.0,-1.11,-11.6
890,4.27,-0.77,-10.91
900,3.45,-0.41,-10.44
910,2.67,-0.12,-10.15
920,1.97,0.05,-9.91
930,1.45,0.19,-9.71
940,1.05,0.24,-9.59
950,0.64,0.29,-9.37
960,0.54,0.23,-8.95
970,0.29,0.1,-8.63
980,-0.15,0.06,-8.54
990,-0.71,0.11,-8.79
1000,-1.25,0.23,-9.25
