timestamp,x,y,z
0,2.3,3.15,-9.99
10,2.29,3.16,-10.06
20,2.25,3.14,-10.02
30,2.18,3.14,-9.9
40,2.11,3.21,-9.74
50,2.02,3.25,-9.63
60,1.95,3.22,-9.54
70,1.92,3.18,-9.46
80,1.95,3.16,-9.48
90,2.0,3.16,-9.5
100,2.06,3.12,-9.62
110,2.14,3.11,-9.73
120,2.18,3.15,-9.82
130,2.2,3.17,-9.83
140,2.12,3.19,-9.77
150,2.03,3.22,-9.71
160,1.92,3.24,-9.66
170,1.8,3.2,-9.69
180,1.71,3.16,-9.73
190,1.73,3.13,-9.77
200,1.8,3.17,-9.85
210,1.92,3.2,-9.92
220,2.1,3.23,-9.97
230,2.29,3.24,-9.98
240,2.46,3.15,-9.94
250,2.66,3.04,-9.94
260,2.82,3.0,-9.96
270,2.94,2.96,-9.94
280,2.99,2.89,-9.93
290,2.94,2.9,-9.93
300,2.72,2.88,-10.02
310,2.02,2.99,-10.41
320,0.63,3.23,-10.9
330,-1.97,4.06,-11.82
340,-5.43,5.29,-12.19
350,-9.14,6.45,-11.69
360,-12.43,6.91,-10.32
370,-15.07,7.16,-8.83
380,-17.46,7.34,-7.77
390,-19.21,7.25,-7.04
400,-20.24,6.51,-6.38
410,-19.93,5.33,-5.83
420,-18.52,3.52,-5.52
430,-16.12,1.23,-5.69
440,-12.86,-1.03,-6.13
450,-8.87,-3.05,-6.13
460,-4.62,-4.73,-6.72
470,0.64,-6.09,-6.5
480,6.42,-8.09,-4.48
490,11.53,-10.54,-4.1
500,16.9,-12.24,-7.42
510,23.21,-14.16,-9.38
520,28.05,-14.94,-11.67
530,31.0,-15.19,-14.0
540,31.77,-14.86,-15.88
550,30.76,-13.71,-16.82
560,28.66,-12.51,-18.03
570,25.59,-11.95,-18.16
580,22.86,-10.53,-18.75
590,19.45,-10.58,-17.98
600,16.65,-9.83,-17.0
610,13.26,-8.96,-18.34
620,8.0,-8.25,-19.56
630,6.08,-8.01,-10.96
640,1.61,-6.91,-13.84
650,-4.43,-5.51,-14.56
660,-9.99,-3.73,-15.27
670,-15.1,-1.9,-15.47
680,-20.82,0.09,-15.31
690,-25.51,2.32,-15.37
700,-29.57,4.32,-15.01
710,-32.87,6.39,-13.9
720,-33.89,7.46,-12.55
730,-33.99,6.54,-10.62
740,-33.61,6.98,-9.51
750,-31.25,7.51,-7.72
760,-28.57,5.02,-6.99
770,-24.96,3.02,-7.41
780,-21.27,0.85,-8.56
790,-17.35,-1.31,-9.68
800,-12.77,-3.51,-9.79
810,-8.64,-5.89,-10.3
820,-4.22,-7.26,-10.5
830,-1.15,-7.29,-14.83
840,3.21,-8.01,-14.14
850,6.09,-8.57,-14.07
860,8.83,-8.82,-14.46
870,11.24,-9.05,-14.84
880,13.43,-9.05,-15.22
890,15.48,-8.83,-15.43
900,17.14,-8.43,-15.48
910,17.93,-7.74,-15.48
920,17.74,-6.8,-15.49
930,16.6,-5.78,-15.3
940,14.71,-4.68,-14.91
950,12.39,-3.54,-14.26
960,10.1,-2.45,-13.39
970,7.69,-1.55,-12.44
980,5.56,-0.74,-11.55
990,3.78,-0.02,-10.63
1000,2.15,0.68,-10.36
