timestamp,x,y,z
0,-2.0,0.63,-10.6
10,-1.99,0.59,-10.48
20,-2.02,0.62,-10.46
30,-2.07,0.69,-10.47
40,-2.07,0.74,-10.47
50,-2.04,0.76,-10.49
60,-1.99,0.77,-10.5
70,-1.94,0.77,-10.51
80,-1.87,0.78,-10.53
90,-1.83,0.75,-10.52
100,-1.81,0.76,-10.52
110,-1.83,0.76,-10.52
120,-1.83,0.73,-10.56
130,-1.81,0.7,-10.52
140,-1.78,0.7,-10.54
150,-1.78,0.72,-10.52
160,-1.78,0.75,-10.54
170,-1.78,0.79,-10.57
180,-1.8,0.77,-10.64
190,-1.81,0.76,-10.71
200,-1.8,0.74,-10.86
210,-1.82,0.74,-11.03
220,-1.81,0.79,-11.25
230,-1.71,0.88,-11.46
240,-1.59,1.0,-11.62
250,-1.58,1.13,-11.79
260,-1.41,1.19,-12.13
270,-1.35,1.3,-12.46
280,-1.18,1.39,-12.92
290,-0.93,1.48,-13.43
300,-0.64,1.51,-13.79
310,-0.32,1.61,-14.07
320,-0.15,1.96,-14.31
330,-0.16,2.39,-14.45
340,-0.33,2.77,-14.49
350,-0.62,2.98,-14.4
360,-1.01,2.88,-14.19
370,-1.37,2.67,-13.89
380,-1.64,2.62,-13.57
390,-1.78,2.7,-13.28
400,-1.92,2.82,-13.04
410,-2.11,3.01,-12.88
420,-2.32,3.13,-12.66
430,-2.55,3.08,-12.34
440,-2.8,2.97,-11.87
450,-3.04,2.75,-11.15
460,-3.46,2.72,-10.39
470,-3.86,2.86,-9.55
480,-4.21,2.87,-8.74
490,-4.45,2.83,-8.0
500,-4.64,2.78,-7.41
510,-4.85,2.74,-6.82
520,-5.2,2.73,-6.21
530,-5.66,2.84,-5.48
540,-6.2,2.94,-4.69
550,-6.9,3.08,-3.83
560,-7.73,3.18,-2.83
570,-8.69,3.2,-1.82
580,-9.74,3.34,-0.83
590,-10.72,3.63,-0.01
600,-11.53,3.89,0.66
610,-12.08,4.03,1.15
620,-12.38,3.99,1.64
630,-12.21,3.83,2.01
640,-11.82,3.58,2.33
650,-11.22,3.25,2.53
660,-10.46,2.81,2.62
670,-9.57,2.24,2.52
680,-8.58,1.54,2.29
690,-7.44,0.73,1.76
700,-6.19,0.05,0.95
710,-4.78,-0.57,-0.07
720,-3.24,-1.17,-1.3
730,-1.65,-1.95,-2.83
740,0.04,-2.95,-4.69
750,1.9,-3.93,-7.04
760,4.07,-4.9,-10.03
770,6.54,-5.79,-13.41
780,9.15,-6.73,-16.95
790,11.61,-7.52,-20.26
800,13.62,-7.92,-23.08
810,14.87,-8.03,-25.03
820,15.38,-7.91,-25.76
830,15.08,-7.55,-25.6
840,14.21,-6.95,-24.51
850,13.02,-6.24,-22.52
860,11.57,-5.55,-20.07
870,9.83,-5.02,-17.58
880,7.83,-4.72,-15.26
890,5.73,-4.53,-13.26
900,3.64,-4.28,-11.85
910,1.72,-3.9,-10.98
920,-0.03,-3.34,-10.71
930,-1.75,-2.65,-10.23
940,-3.75,-1.85,-9.98
950,-6.37,-0.9,-10.28
960,-9.7,0.21,-10.11
970,-12.94,1.33,-9.11
980,-16.47,2.43,-8.38
990,-19.06,3.53,-6.78
1000,-21.06,4.08,-4.63
