timestamp,x,y,z
0,-1.04,3.28,-9.68
10,-1.08,3.32,-9.78
20,-1.07,3.34,-9.83
30,-1.01,3.4,-9.88
40,-1.0,3.34,-9.91
50,-0.99,3.28,-9.92
60,-0.99,3.2,-9.92
70,-0.98,3.19,-9.9
80,-0.96,3.19,-9.84
90,-0.93,3.28,-9.78
100,-0.96,3.34,-9.75
110,-1.02,3.35,-9.71
120,-1.08,3.36,-9.65
130,-1.16,3.39,-9.53
140,-1.23,3.4,-9.44
150,-1.31,3.45,-9.35
160,-1.35,3.53,-9.33
170,-1.44,3.66,-9.36
180,-1.55,3.85,-9.43
190,-1.72,3.96,-9.48
200,-1.88,4.1,-9.56
210,-2.04,4.21,-9.57
220,-2.21,4.26,-9.55
230,-2.35,4.32,-9.45
240,-2.39,4.36,-9.31
250,-2.36,4.47,-9.15
260,-2.23,4.62,-9.06
270,-2.04,4.87,-9.15
280,-1.9,4.97,-9.35
290,-1.73,5.03,-9.67
300,-1.58,4.92,-10.03
310,-1.38,4.75,-10.37
320,-1.0,4.58,-10.67
330,-0.5,4.43,-10.85
340,0.12,4.29,-10.97
350,0.79,4.1,-11.08
360,1.39,3.79,-11.18
370,1.78,3.4,-11.29
380,1.9,3.07,-11.35
390,1.75,2.8,-11.32
400,1.37,2.64,-11.11
410,0.64,2.6,-10.72
420,-0.51,2.72,-10.29
430,-2.26,2.94,-9.71
440,-4.43,3.21,-8.79
450,-6.9,3.69,-7.56
460,-9.48,4.19,-6.18
470,-11.97,4.51,-4.49
480,-13.84,4.72,-2.93
490,-15.09,4.92,-1.64
500,-15.9,5.09,-0.69
510,-16.49,5.07,0.03
520,-16.67,4.72,0.66
530,-16.29,4.05,1.19
540,-15.36,3.11,1.45
550,-13.91,2.02,1.4
560,-12.2,0.84,0.92
570,-10.26,-0.25,-0.08
580,-8.33,-1.04,-1.55
590,-6.48,-1.76,-3.19
600,-4.58,-2.44,-4.89
610,-2.61,-2.99,-6.45
620,-0.45,-3.45,-7.91
630,1.93,-4.05,-9.63
640,4.59,-4.63,-11.62
650,7.54,-5.13,-13.68
660,10.28,-5.85,-15.68
670,12.5,-6.43,-17.48
680,14.12,-6.85,-19.0
690,14.92,-6.85,-20.32
700,15.39,-6.54,-21.3
710,15.76,-6.22,-21.52
720,15.78,-6.01,-21.19
730,15.31,-5.79,-20.52
740,14.41,-5.59,-19.47
750,13.05,-5.41,-18.07
760,11.23,-5.26,-16.47
770,9.38,-5.13,-14.75
780,7.46,-4.97,-13.22
790,5.55,-4.75,-12.07
800,2.94,-4.3,-11.79
810,1.66,-4.19,-10.88
820,-0.75,-3.81,-10.9
830,-3.88,-3.37,-11.24
840,-7.07,-2.78,-10.71
850,-10.92,-1.82,-10.91
860,-14.34,-0.83,-10.25
870,-17.44,0.11,-9.32
880,-20.22,1.09,-8.26
890,-22.46,2.08,-7.48
900,-21.67,3.09,-3.19
910,-24.51,3.55,-3.75
920,-24.93,4.12,-3.68
930,-24.99,4.51,-3.37
940,-24.6,4.57,-3.17
950,-23.51,4.32,-3.04
960,-21.67,3.65,-3.22
970,-19.47,2.82,-3.39
980,-16.96,1.7,-4.02
990,-14.26,0.43,-4.93
1000,-11.53,-0.51,-6.2
