timestamp,x,y,z
0,1.72,0.18,-11.87
10,1.86,0.37,-11.96
20,1.94,0.44,-11.99
30,2.01,0.51,-11.95
40,2.06,0.55,-11.92
50,2.06,0.63,-11.9
60,2.03,0.78,-11.94
70,2.01,1.06,-12.0
80,1.93,1.33,-12.09
90,1.79,1.53,-12.16
100,1.65,1.67,-12.21
110,1.55,1.73,-12.28
120,1.51,1.81,-12.31
130,1.5,1.96,-12.27
140,1.53,2.17,-12.23
150,1.5,2.35,-12.26
160,1.39,2.45,-12.25
170,1.22,2.49,-12.3
180,0.93,2.52,-12.3
190,0.66,2.42,-12.24
200,0.45,2.42,-12.09
210,0.35,2.49,-11.82
220,0.32,2.62,-11.54
230,0.23,2.67,-11.25
240,0.11,2.59,-10.98
250,-0.02,2.38,-10.69
260,-0.19,2.06,-10.4
270,-0.32,1.75,-10.08
280,-0.46,1.47,-9.8
290,-0.73,1.19,-9.54
300,-1.04,1.0,-9.29
310,-1.35,0.86,-8.89
320,-1.6,0.86,-8.52
330,-1.98,0.89,-8.27
340,-2.57,0.96,-8.09
350,-3.4,1.06,-7.93
360,-4.56,1.21,-7.69
370,-6.04,1.6,-7.27
380,-7.78,2.01,-6.58
390,-9.8,2.37,-5.71
400,-11.86,2.85,-4.77
410,-13.7,3.39,-3.74
420,-15.52,3.72,-2.87
430,-17.01,4.08,-2.29
440,-17.87,4.23,-2.15
450,-17.93,4.06,-2.12
460,-17.4,3.38,-2.2
470,-16.21,2.54,-2.35
480,-14.6,1.33,-2.63
490,-12.65,-0.15,-3.0
500,-10.36,-1.72,-3.64
510,-7.76,-3.42,-4.6
520,-4.87,-4.85,-5.64
530,-1.41,-5.76,-6.63
540,2.71,-6.51,-7.37
550,7.38,-7.54,-7.65
560,12.89,-8.79,-6.75
570,18.22,-9.78,-3.47
580,18.13,-8.67,-7.75
590,21.95,-9.77,-8.37
600,23.51,-9.6,-9.12
610,23.97,-9.59,-10.01
620,23.79,-9.32,-10.99
630,22.96,-8.67,-12.23
640,21.58,-8.04,-13.51
650,19.75,-7.19,-14.86
660,17.84,-6.56,-15.71
670,15.76,-6.07,-15.91
680,13.92,-5.54,-15.99
690,11.53,-4.91,-16.86
700,9.73,-3.7,-19.08
710,9.24,-3.19,-9.73
720,4.48,-3.07,-14.15
730,2.76,-2.65,-15.95
740,-0.03,-1.93,-16.7
750,-2.79,-1.13,-17.18
760,-5.46,-0.39,-17.27
770,-8.86,0.4,-17.11
780,-12.28,1.53,-17.05
790,-15.54,2.45,-16.63
800,-17.99,3.04,-15.93
810,-19.35,3.83,-15.19
820,-20.63,4.13,-14.05
830,-20.82,4.19,-13.3
840,-21.12,4.21,-12.47
850,-20.99,4.13,-12.14
860,-20.73,3.92,-11.87
870,-19.68,3.54,-11.63
880,-17.9,2.79,-11.15
890,-15.35,1.88,-10.87
900,-12.49,0.5,-10.74
910,-9.59,-0.78,-10.37
920,-6.89,-2.09,-10.17
930,-4.21,-3.1,-9.99
940,-2.04,-3.73,-9.94
950,0.11,-4.48,-10.22
960,2.14,-4.97,-10.77
970,4.11,-5.1,-11.2
980,6.05,-5.29,-11.42
990,7.23,-4.94,-11.5
1000,8.18,-4.71,-12.02
