timestamp,x,y,z
0,-2.81,4.77,-9.03
10,-2.82,4.8,-9.18
20,-2.8,4.77,-9.44
30,-2.81,4.66,-9.68
40,-2.7,4.65,-9.95
50,-2.46,4.85,-10.25
60,-2.28,5.01,-10.53
70,-2.21,5.05,-10.78
80,-2.21,4.94,-11.03
90,-2.26,4.65,-11.27
100,-2.3,4.31,-11.4
110,-2.34,4.01,-11.28
120,-2.37,3.91,-10.86
130,-2.66,3.86,-10.2
140,-3.33,3.92,-9.44
150,-4.31,4.04,-8.48
160,-5.57,4.11,-7.46
170,-6.91,4.22,-6.39
180,-8.31,4.5,-5.4
190,-9.9,4.83,-4.48
200,-11.78,5.29,-3.4
210,-13.66,5.69,-2.05
220,-15.21,5.96,-0.64
230,-16.36,5.97,1.01
240,-16.98,5.65,2.41
250,-17.16,5.14,3.57
260,-16.98,4.43,4.3
270,-16.48,3.47,4.31
280,-15.65,2.43,3.72
290,-14.47,1.32,2.66
300,-13.07,0.07,1.23
310,-11.42,-1.24,-0.44
320,-9.61,-2.41,-2.06
330,-7.52,-3.34,-3.66
340,-5.29,-3.84,-5.26
350,-3.03,-4.21,-6.69
360,-0.81,-4.65,-8.07
370,1.4,-5.26,-9.6
380,3.84,-5.9,-11.51
390,6.14,-6.82,-14.26
400,8.52,-7.44,-17.55
410,10.95,-7.65,-20.55
420,13.07,-7.97,-22.76
430,14.43,-8.06,-24.13
440,14.99,-7.91,-24.47
450,14.99,-7.86,-24.14
460,14.4,-7.72,-23.62
470,13.35,-7.48,-23.04
480,12.02,-7.14,-22.16
490,10.37,-6.68,-21.05
500,8.56,-6.35,-19.72
510,6.68,-6.2,-18.33
520,4.81,-6.06,-17.13
530,2.78,-5.94,-16.28
540,0.51,-5.73,-15.55
550,-1.98,-5.38,-15.22
560,-4.81,-4.86,-14.99
570,-8.11,-4.22,-14.4
580,-11.54,-3.31,-12.48
590,-14.93,-2.08,-11.63
600,-18.29,-0.75,-10.04
610,-21.2,0.95,-8.16
620,-23.56,2.37,-6.84
630,-23.54,2.37,-2.14
640,-23.76,4.35,-1.29
650,-24.39,5.07,-0.76
660,-23.97,5.52,-0.21
670,-23.08,5.68,0.2
680,-22.31,5.58,0.61
690,-21.44,5.37,0.76
700,-20.4,4.95,0.76
710,-19.16,4.25,0.14
720,-17.52,3.55,-1.15
730,-15.55,2.64,-2.52
740,-13.32,1.59,-3.6
750,-11.08,0.51,-4.69
760,-9.05,-0.56,-4.54
770,-6.38,-1.55,-4.27
780,-6.71,-1.63,-10.95
790,-5.12,-2.39,-9.82
800,-3.92,-2.8,-10.22
810,-2.91,-3.11,-11.16
820,-1.98,-3.12,-12.34
830,-1.18,-3.02,-13.49
840,-0.42,-2.92,-14.46
850,0.22,-2.82,-15.16
860,0.71,-2.75,-15.71
870,1.12,-2.66,-16.16
880,1.38,-2.52,-16.38
890,1.49,-2.28,-16.46
900,1.38,-1.91,-16.37
910,1.06,-1.46,-16.01
920,0.63,-0.96,-15.37
930,0.06,-0.47,-14.58
940,-0.69,0.0,-13.78
950,-1.4,0.4,-12.91
960,-1.95,0.71,-12.06
970,-2.32,0.87,-11.22
980,-2.45,0.9,-10.49
990,-2.48,0.88,-9.89
1000,-2.41,0.95,-9.73
