timestamp,x,y,z
0,1.36,3.6,-9.59
10,1.34,3.6,-9.58
20,1.31,3.63,-9.6
30,1.3,3.65,-9.59
40,1.3,3.65,-9.62
50,1.32,3.67,-9.6
60,1.35,3.7,-9.61
70,1.36,3.72,-9.62
80,1.37,3.67,-9.65
90,1.37,3.67,-9.67
100,1.39,3.63,-9.69
110,1.41,3.62,-9.71
120,1.45,3.64,-9.66
130,1.46,3.65,-9.64
140,1.42,3.64,-9.64
150,1.39,3.65,-9.61
160,1.37,3.63,-9.61
170,1.33,3.6,-9.62
180,1.32,3.54,-9.63
190,1.34,3.55,-9.66
200,1.37,3.59,-9.68
210,1.37,3.6,-9.69
220,1.35,3.62,-9.62
230,1.34,3.65,-9.61
240,1.3,3.69,-9.59
250,1.22,3.7,-9.58
260,1.16,3.7,-9.58
270,1.14,3.74,-9.53
280,1.13,3.76,-9.5
290,1.18,3.79,-9.5
300,1.24,3.81,-9.46
310,1.36,3.81,-9.47
320,1.49,3.79,-9.57
330,1.59,3.69,-9.7
340,1.73,3.61,-9.81
350,1.82,3.53,-9.87
360,1.81,3.4,-9.84
370,1.91,3.25,-9.82
380,2.05,3.15,-9.86
390,2.46,3.39,-10.0
400,2.77,3.56,-10.29
410,2.72,3.56,-10.63
420,2.24,3.45,-10.92
430,1.14,3.43,-11.18
440,-0.68,3.74,-11.25
450,-3.22,4.28,-11.1
460,-6.44,5.06,-10.58
470,-9.94,6.04,-9.65
480,-13.44,6.8,-8.5
490,-16.52,7.59,-7.35
500,-19.13,7.92,-6.26
510,-20.89,7.39,-5.36
520,-21.61,6.22,-4.74
530,-21.07,4.72,-4.59
540,-19.64,3.07,-4.78
550,-17.62,1.29,-5.55
560,-15.28,-0.4,-6.6
570,-12.13,-2.26,-7.06
580,-9.34,-4.16,-8.98
590,-5.72,-5.57,-9.53
600,-2.01,-6.43,-9.69
610,1.84,-7.01,-9.67
620,6.04,-7.55,-9.31
630,11.19,-8.69,-6.02
640,12.19,-8.54,-11.23
650,17.84,-10.44,-12.46
660,22.0,-11.9,-14.04
670,25.4,-12.84,-15.61
680,27.84,-12.91,-16.9
690,28.86,-12.74,-17.75
700,28.32,-12.16,-18.33
710,26.43,-11.22,-18.64
720,23.72,-10.05,-18.72
730,20.93,-9.17,-17.9
740,18.19,-8.81,-16.31
750,15.43,-8.76,-14.65
760,12.26,-8.44,-14.49
770,7.55,-8.01,-13.81
780,6.0,-7.96,-12.21
790,3.2,-7.72,-9.93
800,-0.15,-6.48,-12.63
810,-4.1,-5.47,-13.86
820,-7.77,-4.37,-14.96
830,-11.73,-3.33,-15.91
840,-16.38,-1.95,-16.89
850,-21.08,0.09,-17.48
860,-25.9,2.61,-16.87
870,-29.65,4.32,-14.97
880,-31.59,5.27,-12.11
890,-32.47,5.67,-9.57
900,-32.18,5.6,-7.86
910,-31.63,5.07,-6.85
920,-30.75,4.44,-6.29
930,-29.38,3.6,-6.12
940,-26.93,2.41,-6.46
950,-23.65,0.83,-6.51
960,-19.52,-0.75,-8.54
970,-15.2,-2.45,-8.68
980,-10.6,-4.14,-8.37
990,-5.96,-5.19,-8.93
1000,-4.36,-5.37,-13.28
