timestamp,x,y,z
0,-3.0,3.41,-8.72
10,-2.71,3.58,-8.59
20,-2.42,3.73,-8.51
30,-2.16,3.8,-8.54
40,-1.86,3.95,-8.63
50,-1.66,4.02,-8.76
60,-1.49,4.16,-8.91
70,-1.36,4.26,-9.14
80,-1.33,4.37,-9.4
90,-1.37,4.4,-9.68
100,-1.37,4.38,-10.03
110,-1.39,4.29,-10.36
120,-1.39,4.11,-10.63
130,-1.61,3.97,-10.84
140,-2.05,3.89,-10.91
150,-2.75,3.93,-10.77
160,-3.73,3.99,-10.35
170,-4.77,3.99,-9.68
180,-5.9,3.97,-8.92
190,-6.94,3.85,-8.03
200,-7.99,3.76,-7.04
210,-8.98,3.87,-6.16
220,-10.02,4.04,-5.49
230,-11.16,4.09,-5.07
240,-12.11,3.97,-4.8
250,-12.9,3.76,-4.6
260,-13.43,3.48,-4.4
270,-13.63,3.25,-4.18
280,-13.61,2.97,-3.95
290,-13.42,2.6,-3.67
300,-12.84,2.0,-3.54
310,-12.03,1.25,-3.59
320,-10.93,0.38,-3.73
330,-9.64,-0.72,-4.04
340,-8.37,-1.99,-5.62
350,-6.59,-2.89,-5.54
360,-4.67,-3.84,-6.47
370,-2.51,-4.52,-7.73
380,-0.35,-4.99,-9.15
390,1.9,-5.54,-10.57
400,4.3,-5.85,-11.82
410,6.71,-6.16,-12.86
420,9.11,-6.69,-14.04
430,11.65,-7.3,-15.42
440,14.24,-7.87,-16.92
450,16.76,-8.26,-18.48
460,18.85,-8.31,-19.73
470,20.22,-8.32,-20.08
480,20.82,-8.3,-19.29
490,20.6,-8.14,-17.76
500,19.58,-8.09,-15.78
510,17.93,-7.94,-13.9
520,15.76,-7.91,-12.39
530,13.14,-7.95,-11.41
540,10.6,-7.84,-11.24
550,8.55,-7.78,-11.02
560,5.96,-7.68,-10.19
570,3.69,-7.48,-10.87
580,0.97,-7.31,-11.02
590,-2.98,-7.06,-13.31
600,-7.83,-6.62,-15.11
610,-11.16,-5.73,-12.02
620,-18.0,-4.63,-14.06
630,-20.78,-3.14,-14.43
640,-23.32,-1.97,-14.14
650,-27.99,-1.68,-12.82
660,-26.75,-0.43,-12.63
670,-26.5,0.36,-12.11
680,-25.73,0.96,-12.01
690,-24.78,1.17,-12.07
700,-23.83,0.8,-11.82
710,-21.37,0.25,-11.35
720,-20.32,-0.67,-10.56
730,-18.08,-1.54,-9.62
740,-14.01,-1.76,-8.86
750,-14.03,-2.9,-7.94
760,-8.09,-2.65,-7.82
770,-6.57,-3.25,-7.55
780,-5.13,-3.84,-7.07
790,-3.66,-4.14,-7.81
800,-2.45,-4.28,-7.98
810,-1.57,-4.35,-8.19
820,-0.72,-4.23,-8.01
830,-2.07,-3.44,-14.39
840,0.17,-3.46,-12.71
850,1.16,-3.6,-12.47
860,1.93,-3.51,-12.47
870,2.45,-3.45,-12.36
880,2.68,-3.47,-12.17
890,2.86,-3.35,-12.21
900,3.1,-3.07,-12.62
910,3.38,-2.74,-13.24
920,3.67,-2.32,-13.98
930,4.01,-1.85,-14.6
940,4.31,-1.41,-14.98
950,4.49,-0.92,-15.07
960,4.48,-0.48,-14.95
970,4.41,-0.1,-14.79
980,4.33,0.29,-14.61
990,4.37,0.62,-14.57
1000,4.41,0.83,-14.61
