timestamp,x,y,z
0,0.47,2.84,-9.91
10,0.45,2.94,-9.94
20,0.4,2.95,-9.93
30,0.38,2.98,-9.9
40,0.41,2.96,-9.86
50,0.46,2.94,-9.81
60,0.55,2.94,-9.81
70,0.59,2.93,-9.84
80,0.66,3.03,-9.96
90,0.68,3.14,-10.12
100,0.66,3.19,-10.33
110,0.67,3.25,-10.61
120,0.75,3.34,-10.98
130,0.96,3.45,-11.41
140,1.28,3.7,-11.87
150,1.55,3.92,-12.3
160,1.78,4.08,-12.74
170,1.96,4.19,-13.06
180,2.06,4.26,-13.27
190,2.04,4.27,-13.25
200,1.87,4.35,-13.16
210,1.24,4.36,-12.78
220,-0.0,4.32,-12.04
230,-1.21,4.26,-10.4
240,-2.33,3.75,-8.19
250,-3.12,3.06,-5.59
260,-3.74,2.32,-2.83
270,-4.23,1.78,0.06
280,-4.4,1.11,3.39
290,-4.88,0.18,6.31
300,-5.91,-1.36,8.4
310,-6.97,-2.41,9.11
320,-7.76,-2.24,9.0
330,-8.14,-2.04,7.92
340,-8.11,-2.23,6.33
350,-7.56,-2.72,4.46
360,-6.71,-3.58,2.3
370,-6.46,-5.11,0.4
380,-5.05,-6.11,-3.93
390,-3.97,-6.61,-7.38
400,-2.98,-6.82,-11.01
410,-1.95,-6.33,-13.87
420,-1.41,-5.47,-16.04
430,-1.48,-4.69,-17.91
440,-2.0,-3.97,-19.22
450,-2.64,-3.53,-20.29
460,-3.06,-3.0,-21.49
470,-3.16,-2.5,-22.46
480,-2.94,-2.33,-22.9
490,-2.32,-1.77,-22.95
500,-1.71,-1.11,-22.72
510,-1.41,-0.76,-22.18
520,-1.2,-0.34,-21.73
530,-1.53,-0.04,-21.16
540,-1.95,0.21,-20.68
550,-2.29,0.55,-20.22
560,-2.54,1.07,-19.82
570,-2.84,1.27,-19.38
580,-3.07,1.16,-19.1
590,-3.31,1.06,-19.09
600,-3.56,1.09,-19.21
610,-3.9,1.12,-19.35
620,-4.54,0.92,-19.57
630,-5.27,0.69,-19.76
640,-6.01,0.5,-19.95
650,-6.6,0.3,-19.88
660,-6.85,0.12,-19.54
670,-6.96,-0.32,-19.01
680,-6.78,-0.75,-18.3
690,-6.52,-1.05,-17.54
700,-6.13,-1.25,-16.57
710,-5.57,-1.49,-15.33
720,-4.98,-1.79,-13.85
730,-4.33,-2.05,-12.27
740,-3.66,-2.25,-10.63
750,-3.04,-2.35,-9.04
760,-2.49,-2.35,-7.6
770,-1.89,-2.21,-6.3
780,-1.0,-1.81,-4.65
790,-0.55,-1.59,-3.84
800,-0.06,-1.25,-2.97
810,0.37,-1.0,-2.07
820,0.75,-0.79,-1.33
830,1.13,-0.53,-0.89
840,1.5,-0.14,-0.76
850,1.78,0.22,-0.9
860,1.99,0.55,-1.3
870,2.26,0.91,-1.8
880,2.55,1.29,-2.44
890,2.74,1.6,-3.22
900,2.74,1.89,-3.98
910,2.55,2.01,-4.64
920,2.2,2.17,-5.25
930,1.77,2.28,-5.87
940,1.36,2.4,-6.38
950,1.05,2.57,-6.87
960,0.85,2.69,-7.38
970,0.85,2.83,-7.94
980,0.92,2.81,-8.53
990,0.99,2.77,-9.19
1000,1.07,2.9,-9.8
