timestamp,x,y,z
0,1.88,4.81,-11.43
10,1.66,4.9,-11.34
20,1.35,5.15,-11.26
30,0.97,5.43,-11.22
40,0.65,5.69,-11.09
50,0.25,5.95,-10.91
60,-0.27,6.04,-10.68
70,-0.93,5.81,-10.39
80,-1.63,5.5,-10.09
90,-2.27,5.22,-9.8
100,-2.73,4.98,-9.46
110,-3.04,4.84,-8.99
120,-3.17,4.93,-8.39
130,-3.2,5.01,-7.68
140,-3.18,5.01,-6.68
150,-3.19,4.98,-5.51
160,-3.34,4.83,-3.9
170,-3.51,4.62,-1.8
180,-3.72,4.37,0.45
190,-3.94,3.92,2.87
200,-4.22,3.28,5.11
210,-4.34,2.71,6.87
220,-4.65,1.8,9.11
230,-5.22,0.84,10.27
240,-5.94,-0.17,11.09
250,-6.71,-1.1,11.2
260,-7.47,-1.94,10.52
270,-8.08,-2.9,8.75
280,-8.39,-3.83,6.23
290,-8.38,-4.44,3.11
300,-7.91,-4.82,-0.37
310,-7.17,-5.19,-3.3
320,-6.47,-5.56,-6.13
330,-5.73,-5.75,-8.39
340,-5.3,-5.61,-10.14
350,-5.15,-5.69,-11.51
360,-5.06,-5.81,-12.46
370,-5.41,-6.11,-13.41
380,-5.94,-6.55,-14.86
390,-6.18,-6.41,-16.45
400,-6.39,-5.86,-18.4
410,-6.53,-5.09,-20.47
420,-6.47,-4.13,-22.11
430,-6.38,-3.09,-23.63
440,-5.97,-1.89,-25.02
450,-5.63,-0.69,-26.16
460,-5.51,0.23,-26.9
470,-5.52,0.99,-27.33
480,-5.51,1.59,-27.38
490,-5.41,2.18,-27.06
500,-5.26,2.96,-26.41
510,-5.41,3.83,-25.64
520,-6.1,4.57,-24.95
530,-7.08,4.98,-24.25
540,-8.13,5.1,-23.56
550,-8.95,4.94,-22.83
560,-9.47,4.45,-21.91
570,-9.75,3.55,-20.88
580,-9.79,2.55,-19.83
590,-9.46,1.76,-18.76
600,-8.95,1.13,-17.62
610,-8.46,0.59,-16.36
620,-8.02,0.04,-14.82
630,-7.58,-0.6,-13.16
640,-7.2,-1.23,-11.45
650,-6.77,-1.88,-9.89
660,-6.11,-2.13,-8.38
670,-5.32,-2.21,-6.96
680,-4.58,-2.45,-5.68
690,-3.64,-2.58,-4.43
700,-2.51,-2.45,-3.16
710,-1.43,-2.33,-2.11
720,-0.46,-2.23,-1.53
730,0.36,-1.97,-1.39
740,0.9,-1.74,-1.59
750,1.41,-1.21,-1.91
760,1.85,-0.54,-2.3
770,2.26,0.12,-2.66
780,2.65,0.58,-3.03
790,2.99,0.85,-3.34
800,3.19,0.9,-3.59
810,3.32,0.94,-3.86
820,3.34,1.04,-4.26
830,3.2,1.36,-4.82
840,2.93,1.81,-5.37
850,2.65,2.2,-5.76
860,2.36,2.58,-5.97
870,2.03,2.77,-6.16
880,1.54,2.76,-6.48
890,1.13,3.01,-6.93
900,0.84,3.44,-7.4
910,0.62,3.89,-7.81
920,0.47,4.2,-8.07
930,0.23,4.3,-8.36
940,-0.14,4.3,-8.71
950,-0.57,4.33,-8.99
960,-0.83,4.52,-9.2
970,-1.05,4.76,-9.39
980,-1.21,4.93,-9.61
990,-1.46,4.91,-9.75
1000,-1.74,4.77,-9.89
