timestamp,x,y,z
0,-1.49,4.19,-8.6
10,-1.65,4.2,-8.69
20,-1.86,4.24,-8.71
30,-2.13,4.26,-8.74
40,-2.41,4.34,-8.79
50,-2.69,4.46,-8.77
60,-2.91,4.56,-8.81
70,-3.0,4.64,-8.9
80,-2.93,4.67,-9.03
90,-2.71,4.64,-9.19
100,-2.4,4.57,-9.31
110,-2.1,4.47,-9.43
120,-1.81,4.36,-9.53
130,-1.57,4.29,-9.66
140,-1.4,4.24,-9.76
150,-1.34,4.24,-9.83
160,-1.3,4.21,-9.88
170,-1.28,4.24,-9.93
180,-1.21,4.31,-9.98
190,-1.13,4.42,-10.04
200,-1.01,4.51,-10.15
210,-0.88,4.52,-10.26
220,-0.78,4.47,-10.33
230,-0.69,4.39,-10.4
240,-0.6,4.38,-10.47
250,-0.56,4.38,-10.48
260,-0.52,4.39,-10.46
270,-0.53,4.46,-10.41
280,-0.58,4.58,-10.35
290,-0.63,4.7,-10.27
300,-0.74,4.79,-10.29
310,-0.81,4.8,-10.35
320,-0.83,4.8,-10.42
330,-0.77,4.72,-10.4
340,-0.66,4.68,-10.31
350,-0.56,4.62,-10.12
360,-0.52,4.64,-9.88
370,-0.51,4.73,-9.64
380,-0.62,4.75,-9.46
390,-0.79,4.77,-9.35
400,-0.95,4.86,-9.2
410,-1.11,4.87,-9.01
420,-1.24,4.92,-8.71
430,-1.35,4.92,-8.28
440,-1.43,4.85,-7.71
450,-1.45,4.77,-7.02
460,-1.48,4.69,-6.27
470,-1.53,4.57,-5.36
480,-1.55,4.41,-4.22
490,-1.53,4.11,-2.83
500,-1.47,3.83,-1.34
510,-1.5,3.49,0.08
520,-1.65,3.02,1.4
530,-1.94,2.46,2.56
540,-2.24,1.86,3.72
550,-2.59,1.35,4.8
560,-3.05,0.91,5.6
570,-3.67,0.58,6.05
580,-4.49,0.12,5.97
590,-5.33,-0.45,5.38
600,-5.94,-1.23,4.17
610,-6.24,-2.31,2.36
620,-6.25,-3.72,-0.11
630,-6.05,-5.18,-2.66
640,-5.42,-6.28,-5.54
650,-4.82,-7.28,-8.52
660,-4.19,-7.74,-11.56
670,-3.81,-7.66,-14.17
680,-3.45,-7.2,-16.69
690,-3.32,-6.55,-18.39
700,-3.87,-5.94,-19.24
710,-4.77,-5.37,-19.69
720,-5.81,-4.96,-20.0
730,-6.44,-4.61,-20.36
740,-6.64,-3.97,-20.93
750,-6.61,-3.21,-21.78
760,-6.28,-2.5,-22.51
770,-5.83,-1.91,-22.78
780,-5.46,-1.32,-22.77
790,-5.16,-0.77,-22.5
800,-5.27,-0.73,-21.63
810,-5.52,-0.3,-21.03
820,-5.73,0.2,-20.51
830,-5.89,0.67,-19.84
840,-5.95,0.93,-18.92
850,-6.12,0.88,-18.06
860,-6.39,0.74,-17.57
870,-6.65,0.62,-17.55
880,-6.73,0.43,-17.76
890,-6.7,0.28,-17.89
900,-7.01,0.05,-17.77
910,-7.5,-0.15,-17.32
920,-8.15,-0.26,-16.67
930,-8.8,-0.4,-15.9
940,-9.07,-0.62,-15.1
950,-9.03,-0.82,-14.27
960,-8.48,-0.91,-13.56
970,-7.69,-1.07,-12.75
980,-6.75,-1.36,-11.93
990,-5.77,-1.51,-11.12
1000,-4.88,-1.68,-10.42
