timestamp,x,y,z
0,1.53,2.82,-11.26
10,1.46,2.83,-11.29
20,1.36,2.9,-11.38
30,1.21,2.97,-11.48
40,1.05,2.98,-11.53
50,0.82,2.97,-11.54
60,0.5,3.04,-11.47
70,0.23,3.12,-11.34
80,0.04,3.14,-11.0
90,-0.08,3.2,-10.57
100,-0.11,3.29,-9.99
110,-0.12,3.27,-9.61
120,-0.15,3.25,-9.16
130,-0.27,3.18,-8.72
140,-0.5,3.18,-8.2
150,-0.75,3.23,-7.63
160,-1.0,3.25,-7.05
170,-1.19,3.23,-6.39
180,-1.33,3.04,-5.53
190,-1.51,2.75,-4.37
200,-1.7,2.55,-2.88
210,-2.09,2.41,-1.14
220,-2.66,2.15,0.36
230,-3.37,1.65,1.57
240,-4.35,1.42,2.42
250,-4.76,1.47,2.95
260,-5.95,1.36,3.75
270,-6.83,0.94,4.06
280,-7.35,-0.03,4.18
290,-7.34,-1.31,3.86
300,-6.58,-2.52,2.83
310,-5.8,-3.85,0.88
320,-8.27,-4.32,-5.88
330,-4.79,-5.12,-7.26
340,-3.27,-5.67,-9.14
350,-1.73,-6.0,-10.6
360,-0.35,-6.15,-11.94
370,0.05,-6.27,-12.73
380,0.11,-6.47,-13.17
390,0.05,-6.5,-13.84
400,-0.51,-6.35,-14.71
410,-1.09,-6.21,-15.82
420,-1.37,-5.79,-17.06
430,-1.59,-5.2,-18.59
440,-1.59,-4.58,-20.07
450,-1.28,-4.12,-21.02
460,-0.77,-3.95,-21.44
470,-0.14,-3.46,-21.52
480,0.22,-3.18,-21.19
490,0.36,-3.07,-20.59
500,0.33,-2.83,-20.24
510,0.09,-2.32,-20.17
520,-0.3,-1.65,-20.36
530,-0.85,-0.85,-20.84
540,-1.29,0.01,-21.43
550,-1.63,0.3,-21.66
560,-1.69,0.21,-21.62
570,-1.63,-0.06,-21.38
580,-1.72,-0.49,-21.07
590,-1.93,-0.9,-20.9
600,-2.23,-1.07,-20.87
610,-2.56,-1.06,-20.98
620,-3.04,-1.01,-21.13
630,-3.54,-1.13,-21.25
640,-3.9,-1.3,-21.11
650,-4.39,-1.66,-20.65
660,-4.77,-2.22,-19.9
670,-4.64,-2.61,-18.78
680,-4.01,-2.93,-17.54
690,-3.15,-3.21,-15.95
700,-2.28,-3.53,-13.97
710,-1.53,-3.85,-11.89
720,-1.1,-4.11,-10.04
730,-0.58,-4.13,-8.32
740,-0.09,-4.03,-6.73
750,0.32,-3.78,-5.24
760,0.74,-3.46,-3.94
770,1.06,-2.9,-2.8
780,1.25,-2.18,-1.85
790,1.48,-1.51,-1.14
800,1.72,-0.81,-0.65
810,1.91,-0.21,-0.3
820,1.91,0.22,-0.12
830,1.63,0.52,-0.16
840,1.27,0.89,-0.51
850,0.96,1.46,-1.07
860,0.73,1.88,-1.62
870,0.68,2.25,-2.17
880,0.73,2.5,-2.59
890,0.86,2.66,-2.97
900,1.0,2.68,-3.5
910,1.24,2.68,-4.05
920,1.48,2.72,-4.75
930,1.62,2.75,-5.66
940,1.8,2.79,-6.51
950,1.93,2.87,-7.2
960,1.98,2.93,-7.78
970,1.86,2.93,-8.29
980,1.75,2.97,-8.74
990,1.68,3.06,-9.11
1000,1.55,3.14,-9.51
