timestamp,x,y,z
0,2.97,4.07,-9.56
10,2.85,4.24,-9.47
20,2.87,4.25,-9.46
30,3.11,4.17,-9.61
40,3.44,3.97,-9.79
50,3.8,3.7,-9.86
60,4.1,3.51,-9.97
70,4.25,3.45,-10.02
80,4.28,3.49,-9.95
90,4.25,3.53,-9.76
100,4.24,3.48,-9.44
110,4.23,3.38,-9.05
120,4.22,3.23,-8.72
130,4.17,3.09,-8.37
140,4.01,2.97,-7.99
150,3.76,2.9,-7.71
160,3.43,2.87,-7.3
170,3.04,2.83,-6.76
180,2.7,2.73,-6.14
190,2.41,2.56,-5.46
200,2.15,2.44,-4.86
210,1.82,2.38,-4.27
220,1.45,2.24,-3.63
230,0.92,1.89,-3.05
240,0.34,1.66,-2.53
250,-0.24,1.51,-2.16
260,-0.79,1.21,-1.89
270,-1.21,0.95,-1.81
280,-1.63,0.57,-1.89
290,-2.1,0.36,-2.07
300,-2.6,-0.05,-2.43
310,-2.94,-0.42,-3.09
320,-3.07,-0.81,-4.24
330,-2.6,-1.16,-5.59
340,-1.52,-1.41,-6.69
350,-0.62,-1.79,-7.54
360,0.14,-2.05,-8.22
370,0.5,-2.33,-8.77
380,0.5,-2.66,-9.7
390,0.58,-2.78,-10.97
400,0.81,-2.86,-12.33
410,1.22,-2.88,-13.56
420,2.06,-2.74,-14.43
430,2.99,-2.7,-14.82
440,3.68,-2.68,-15.05
450,4.19,-2.69,-15.27
460,4.24,-2.6,-15.63
470,4.37,-2.49,-16.09
480,4.72,-2.37,-16.4
490,5.01,-2.24,-16.56
500,5.2,-2.1,-16.74
510,5.43,-2.01,-16.89
520,5.54,-1.99,-17.17
530,5.65,-1.91,-17.68
540,5.97,-1.77,-18.09
550,6.34,-1.6,-18.42
560,6.48,-1.36,-18.6
570,6.36,-1.09,-18.51
580,6.06,-0.9,-18.22
590,5.8,-0.74,-17.65
600,5.54,-0.63,-16.82
610,5.23,-0.6,-16.27
620,4.98,-0.7,-15.87
630,4.78,-0.96,-15.76
640,4.9,-1.26,-16.0
650,5.3,-1.57,-16.28
660,5.6,-1.88,-16.52
670,5.71,-1.85,-16.6
680,5.3,-1.78,-16.71
690,4.56,-1.83,-16.73
700,3.94,-1.7,-16.58
710,3.57,-1.71,-16.18
720,3.5,-1.96,-15.7
730,3.72,-2.08,-15.26
740,3.97,-2.23,-14.74
750,4.18,-2.33,-14.15
760,4.28,-2.26,-13.25
770,4.09,-2.16,-11.91
780,3.68,-2.01,-10.3
790,2.96,-1.78,-8.55
800,2.35,-1.43,-6.93
810,2.0,-1.16,-5.52
820,2.1,-0.97,-4.37
830,2.45,-0.86,-3.55
840,2.91,-0.7,-3.07
850,3.22,-0.4,-2.72
860,3.34,-0.14,-2.53
870,3.31,0.19,-2.51
880,3.21,0.58,-2.48
890,3.02,0.81,-2.47
900,2.98,1.09,-2.55
910,3.06,1.18,-2.85
920,3.21,1.24,-3.24
930,3.38,1.42,-3.73
940,3.46,1.59,-4.11
950,3.49,1.77,-4.27
960,3.47,1.98,-4.36
970,3.24,2.28,-4.58
980,2.87,2.61,-4.95
990,2.52,2.94,-5.34
1000,2.27,3.11,-5.77
