timestamp,x,y,z
0,0.93,4.05,-11.13
10,0.72,4.19,-11.04
20,0.45,4.29,-10.94
30,0.26,4.43,-10.9
40,0.09,4.57,-10.9
50,0.02,4.59,-10.93
60,-0.03,4.61,-10.87
70,-0.03,4.6,-10.81
80,-0.04,4.52,-10.62
90,-0.1,4.46,-10.34
100,-0.24,4.39,-10.1
110,-0.42,4.32,-9.86
120,-0.67,4.18,-9.63
130,-0.92,4.11,-9.4
140,-1.15,4.07,-9.17
150,-1.35,4.01,-8.98
160,-1.52,3.89,-8.7
170,-1.65,3.71,-8.33
180,-1.71,3.46,-7.84
190,-1.73,3.21,-7.25
200,-1.68,3.07,-6.58
210,-1.63,3.01,-5.84
220,-1.64,2.97,-5.01
230,-1.73,2.96,-3.94
240,-1.87,2.97,-2.94
250,-2.1,3.06,-2.14
260,-2.41,3.18,-1.58
270,-2.71,3.28,-1.13
280,-2.97,3.27,-0.64
290,-3.23,3.08,-0.2
300,-3.39,2.88,0.14
310,-3.53,2.68,0.44
320,-3.69,2.42,0.64
330,-3.77,1.98,0.69
340,-3.74,1.35,0.53
350,-3.53,0.59,0.04
360,-3.24,-0.07,-0.48
370,-3.11,-1.01,-0.93
380,-3.49,-1.75,-1.5
390,-4.46,-2.25,-2.39
400,-5.34,-2.56,-3.78
410,-5.83,-2.71,-5.49
420,-5.83,-3.08,-7.58
430,-5.14,-3.46,-9.72
440,-4.07,-3.79,-11.95
450,-2.89,-4.04,-14.27
460,-2.11,-4.3,-16.27
470,-1.44,-4.32,-18.69
480,-0.93,-4.11,-20.97
490,-0.33,-3.63,-22.62
500,0.26,-3.1,-23.66
510,0.62,-2.57,-24.02
520,0.77,-2.02,-23.8
530,0.71,-1.53,-23.32
540,0.43,-0.91,-22.85
550,0.31,-0.24,-22.39
560,-0.03,0.18,-21.72
570,-0.13,0.72,-21.11
580,-0.26,0.94,-20.16
590,-0.23,1.09,-18.92
600,-0.33,1.25,-17.72
610,-0.65,1.46,-16.86
620,-1.02,1.51,-16.17
630,-1.22,1.53,-15.53
640,-1.39,1.55,-15.04
650,-1.52,1.51,-14.71
660,-1.65,1.58,-14.69
670,-1.96,1.62,-14.96
680,-2.19,1.57,-15.39
690,-2.12,1.33,-15.75
700,-1.81,0.87,-15.99
710,-1.34,0.43,-16.14
720,-1.04,0.07,-16.18
730,-1.02,-0.07,-16.03
740,-1.14,-0.18,-15.61
750,-1.31,-0.3,-14.92
760,-1.36,-0.39,-14.01
770,-1.37,-0.5,-13.0
780,-1.25,-0.56,-12.11
790,-1.1,-0.45,-11.37
800,-0.91,-0.31,-10.61
810,-0.7,-0.26,-9.8
820,-0.56,-0.22,-9.1
830,-0.41,-0.16,-8.44
840,-0.17,-0.12,-7.88
850,-0.03,-0.1,-7.43
860,0.01,0.01,-7.15
870,0.12,0.0,-6.85
880,0.38,0.18,-6.44
890,0.65,0.56,-5.91
900,0.78,0.77,-5.49
910,0.9,1.03,-5.18
920,0.96,1.28,-4.96
930,1.06,1.59,-4.87
940,1.19,1.88,-4.87
950,1.48,2.2,-4.92
960,1.84,2.43,-4.95
970,2.11,2.66,-5.09
980,2.37,2.9,-5.23
990,2.58,3.06,-5.34
1000,2.67,3.2,-5.42
