timestamp,x,y,z
0,4.53,2.58,-9.22
10,4.42,2.62,-9.17
20,4.25,2.65,-9.18
30,4.15,2.69,-9.18
40,4.11,2.74,-9.18
50,4.21,2.88,-9.14
60,4.44,3.0,-9.09
70,4.76,2.98,-9.06
80,5.14,2.97,-9.11
90,5.37,2.94,-9.36
100,5.43,2.86,-9.77
110,5.46,2.83,-10.13
120,5.47,2.86,-10.34
130,5.53,2.93,-10.4
140,5.58,3.15,-10.29
150,5.51,3.36,-10.15
160,5.28,3.43,-10.09
170,4.93,3.4,-10.04
180,4.63,3.53,-9.92
190,4.29,3.41,-9.72
200,4.08,3.34,-9.46
210,3.91,3.16,-9.06
220,3.58,2.89,-8.49
230,3.2,2.62,-7.84
240,2.72,2.41,-7.06
250,2.18,2.32,-6.16
260,1.25,1.97,-5.19
270,0.25,1.52,-4.28
280,-0.74,1.15,-3.34
290,-1.42,1.0,-2.55
300,-1.9,1.02,-1.9
310,-2.29,0.98,-1.43
320,-2.76,0.9,-1.07
330,-3.16,0.78,-0.8
340,-3.48,0.67,-0.62
350,-3.42,-0.04,-0.56
360,-2.79,-0.8,-0.66
370,-1.76,-1.77,-1.1
380,-0.64,-2.82,-1.92
390,0.12,-3.55,-3.34
400,0.61,-3.82,-5.19
410,1.01,-3.96,-7.0
420,1.64,-4.49,-8.56
430,2.73,-4.9,-9.81
440,4.09,-5.11,-10.97
450,5.64,-5.25,-11.89
460,7.07,-5.27,-12.71
470,8.1,-5.06,-13.45
480,9.02,-4.65,-14.07
490,9.35,-4.34,-14.48
500,9.53,-4.0,-14.65
510,9.44,-3.67,-14.66
520,9.06,-3.36,-14.64
530,8.81,-3.0,-14.58
540,8.72,-2.87,-14.49
550,8.94,-2.74,-14.51
560,9.47,-2.54,-14.67
570,9.97,-2.41,-14.92
580,10.5,-2.25,-15.19
590,10.73,-2.07,-15.4
600,10.64,-1.8,-15.49
610,10.28,-1.5,-15.4
620,9.71,-1.13,-15.16
630,9.23,-0.77,-14.82
640,8.69,-0.55,-14.33
650,8.84,-0.08,-14.34
660,8.51,0.03,-13.99
670,9.02,-0.05,-13.97
680,9.18,-0.22,-13.99
690,9.34,-0.43,-14.34
700,9.18,-0.69,-14.85
710,9.02,-0.92,-15.42
720,8.93,-0.96,-16.0
730,8.87,-0.99,-16.5
740,8.81,-1.14,-16.95
750,8.78,-1.5,-17.22
760,8.72,-1.81,-17.44
770,8.25,-2.19,-17.64
780,7.61,-2.53,-17.77
790,7.03,-2.76,-17.62
800,6.53,-3.02,-16.99
810,6.08,-3.36,-15.9
820,5.78,-3.75,-14.48
830,5.64,-4.13,-12.84
840,5.38,-4.47,-11.09
850,5.0,-4.63,-9.35
860,4.49,-4.59,-7.7
870,3.92,-4.36,-6.19
880,3.31,-3.98,-4.6
890,2.93,-3.55,-3.19
900,2.72,-3.08,-1.94
910,2.75,-2.67,-0.95
920,2.84,-2.26,-0.2
930,2.88,-1.83,0.19
940,2.86,-1.41,0.34
950,2.85,-1.0,0.38
960,2.9,-0.51,0.33
970,2.96,-0.12,0.14
980,3.16,0.28,-0.22
990,3.33,0.63,-0.67
1000,3.49,0.96,-1.19
