timestamp,x,y,z
0,-2.17,5.31,-8.49
10,-2.16,5.46,-8.34
20,-2.17,5.55,-8.19
30,-2.21,5.6,-8.0
40,-2.29,5.56,-7.83
50,-2.33,5.49,-7.67
60,-2.41,5.51,-7.43
70,-2.48,5.44,-7.24
80,-2.54,5.42,-6.97
90,-2.6,5.42,-6.76
100,-2.65,5.49,-6.64
110,-2.73,5.55,-6.54
120,-2.89,5.57,-6.47
130,-3.1,5.57,-6.39
140,-3.34,5.58,-6.25
150,-3.55,5.56,-6.01
160,-3.72,5.52,-5.78
170,-3.84,5.54,-5.55
180,-3.99,5.53,-5.39
190,-4.08,5.53,-5.29
200,-4.09,5.53,-5.21
210,-4.08,5.46,-5.11
220,-4.14,5.42,-4.96
230,-4.25,5.4,-4.63
240,-4.37,5.34,-4.2
250,-4.41,5.08,-3.54
260,-4.3,4.85,-2.85
270,-4.14,4.52,-2.22
280,-3.95,4.05,-1.61
290,-3.69,3.5,-1.06
300,-3.38,2.9,-0.32
310,-3.15,2.1,0.45
320,-2.96,1.19,1.32
330,-2.81,0.32,2.29
340,-2.75,-0.56,3.41
350,-2.55,-1.51,4.57
360,-2.25,-2.4,5.29
370,-2.2,-3.41,5.27
380,-2.76,-4.25,4.07
390,-3.5,-4.83,1.84
400,-4.27,-5.62,-1.51
410,-4.81,-5.88,-5.54
420,-5.02,-5.49,-9.42
430,-5.14,-4.98,-12.61
440,-5.35,-4.49,-14.98
450,-5.61,-3.93,-16.87
460,-6.08,-3.38,-17.95
470,-6.79,-2.76,-18.36
480,-7.64,-2.04,-18.39
490,-8.4,-1.36,-18.11
500,-8.97,-0.96,-17.62
510,-9.44,-0.54,-17.34
520,-9.73,-0.06,-17.58
530,-9.87,0.28,-17.94
540,-9.8,0.62,-18.27
550,-9.57,0.99,-18.6
560,-9.33,1.27,-18.74
570,-9.03,1.46,-18.54
580,-8.83,1.74,-18.09
590,-8.8,2.19,-17.81
600,-9.05,2.26,-17.11
610,-9.14,2.8,-16.85
620,-9.21,2.87,-16.67
630,-8.97,2.87,-16.41
640,-8.62,2.71,-15.95
650,-8.19,2.44,-15.47
660,-7.95,2.13,-15.03
670,-7.75,1.79,-14.75
680,-7.6,1.56,-14.51
690,-7.65,1.35,-14.4
700,-7.86,1.03,-14.42
710,-8.08,0.87,-14.53
720,-8.31,0.7,-14.64
730,-8.35,0.59,-14.7
740,-8.16,0.48,-14.55
750,-7.87,0.34,-14.25
760,-7.41,0.26,-13.85
770,-6.89,0.07,-13.25
780,-6.37,-0.13,-12.56
790,-5.89,-0.29,-11.8
800,-5.55,-0.52,-11.07
810,-5.22,-0.71,-10.42
820,-4.81,-0.74,-9.9
830,-4.3,-0.59,-9.41
840,-3.73,-0.4,-8.93
850,-3.08,-0.2,-8.34
860,-2.45,-0.02,-7.7
870,-1.83,0.07,-7.06
880,-1.24,0.12,-6.42
890,-0.71,0.23,-5.78
900,-0.21,0.35,-5.15
910,0.1,0.57,-4.5
920,0.34,0.79,-3.78
930,0.51,1.01,-3.11
940,0.65,1.27,-2.55
950,0.74,1.58,-2.07
960,0.78,1.96,-1.74
970,0.77,2.3,-1.61
980,0.63,2.62,-1.65
990,0.48,3.01,-1.78
1000,0.26,3.34,-2.03
