timestamp,x,y,z
0,0.43,3.35,-9.55
10,0.41,3.37,-9.49
20,0.4,3.39,-9.38
30,0.4,3.42,-9.32
40,0.42,3.44,-9.31
50,0.45,3.47,-9.4
60,0.5,3.47,-9.55
70,0.53,3.48,-9.71
80,0.59,3.49,-9.86
90,0.64,3.5,-9.96
100,0.69,3.57,-9.97
110,0.75,3.72,-9.95
120,0.79,3.9,-9.88
130,0.79,4.07,-9.99
140,0.81,4.3,-10.2
150,0.93,4.42,-10.49
160,1.08,4.44,-10.86
170,1.28,4.44,-11.23
180,1.45,4.62,-11.57
190,1.65,4.92,-11.91
200,1.72,5.22,-12.23
210,1.71,5.43,-12.63
220,1.62,5.51,-13.03
230,1.49,5.4,-13.33
240,1.34,5.22,-13.39
250,1.15,5.07,-13.11
260,0.91,4.89,-12.45
270,0.54,4.72,-11.41
280,-0.26,4.48,-10.08
290,-1.16,3.96,-8.2
300,-1.92,3.32,-5.83
310,-2.68,2.76,-3.22
320,-3.47,2.14,-0.7
330,-4.56,1.51,1.67
340,-5.77,0.97,3.77
350,-7.01,0.41,5.69
360,-8.04,-0.23,7.39
370,-8.57,-0.87,8.75
380,-8.58,-1.53,9.3
390,-8.03,-2.38,9.11
400,-7.01,-3.39,7.93
410,-5.78,-4.38,5.97
420,-5.32,-5.37,4.15
430,-4.27,-6.25,-0.04
440,-3.52,-7.09,-2.89
450,-2.94,-7.42,-5.9
460,-2.22,-6.99,-8.83
470,-1.97,-6.7,-11.81
480,-1.96,-5.7,-14.21
490,-2.43,-5.17,-15.94
500,-3.28,-4.93,-17.52
510,-4.37,-4.32,-19.64
520,-5.02,-3.61,-22.01
530,-4.95,-2.88,-23.86
540,-4.5,-2.14,-24.99
550,-3.65,-1.31,-25.04
560,-3.06,-0.59,-24.1
570,-2.88,-0.33,-22.72
580,-3.13,0.25,-21.76
590,-3.47,0.58,-20.89
600,-3.81,0.75,-20.2
610,-3.99,0.97,-19.62
620,-3.84,1.12,-19.03
630,-3.55,1.34,-18.21
640,-3.33,1.37,-17.21
650,-3.24,1.31,-16.18
660,-3.43,1.14,-15.27
670,-3.84,0.84,-14.69
680,-4.2,0.69,-14.52
690,-4.68,0.57,-14.66
700,-5.18,0.29,-15.11
710,-5.55,0.34,-15.73
720,-6.22,0.24,-16.5
730,-7.16,0.25,-17.59
740,-8.24,0.46,-18.9
750,-9.06,0.59,-19.99
760,-9.27,0.54,-20.58
770,-8.93,0.3,-20.8
780,-8.11,-0.12,-20.44
790,-7.27,-0.57,-19.69
800,-6.5,-1.01,-18.56
810,-5.85,-1.36,-17.08
820,-5.28,-1.82,-15.7
830,-4.49,-1.99,-14.28
840,-3.58,-2.09,-12.65
850,-2.71,-2.28,-10.86
860,-1.83,-2.49,-9.0
870,-0.97,-2.57,-7.18
880,-0.23,-2.66,-5.65
890,0.55,-2.49,-4.56
900,1.3,-2.29,-3.75
910,1.95,-2.2,-3.22
920,2.62,-2.0,-2.9
930,3.23,-1.68,-2.71
940,3.71,-1.3,-2.54
950,4.03,-0.99,-2.36
960,4.17,-0.64,-2.15
970,4.03,-0.33,-1.94
980,3.75,-0.02,-1.9
990,3.52,0.41,-2.02
1000,3.29,0.73,-2.3
