timestamp,x,y,z
0,-1.86,4.65,-8.87
10,-2.0,4.7,-8.75
20,-2.15,4.76,-8.57
30,-2.3,4.73,-8.32
40,-2.36,4.75,-8.06
50,-2.35,4.69,-7.89
60,-2.3,4.55,-7.71
70,-2.17,4.42,-7.63
80,-2.09,4.25,-7.52
90,-1.98,4.1,-7.33
100,-1.91,4.02,-7.06
110,-1.92,3.92,-6.64
120,-2.06,3.79,-6.07
130,-2.21,3.54,-5.43
140,-2.5,3.15,-4.65
150,-2.65,2.74,-3.85
160,-2.69,2.29,-3.06
170,-2.6,1.8,-2.28
180,-2.37,1.32,-1.42
190,-2.15,0.82,-0.58
200,-2.15,0.31,0.16
210,-2.4,-0.21,0.62
220,-2.83,-0.65,0.74
230,-3.51,-1.14,0.77
240,-4.31,-1.7,0.67
250,-4.91,-2.49,0.24
260,-5.37,-3.64,-1.07
270,-5.51,-4.75,-3.56
280,-5.17,-5.83,-6.68
290,-4.42,-6.23,-10.34
300,-3.55,-6.25,-13.86
310,-2.81,-5.95,-16.7
320,-2.35,-5.4,-18.86
330,-1.95,-4.89,-20.36
340,-1.72,-4.48,-20.94
350,-1.72,-4.4,-21.44
360,-1.53,-4.01,-22.05
370,-1.19,-3.45,-22.31
380,-0.92,-3.07,-22.26
390,-0.6,-2.34,-22.15
400,-0.38,-1.59,-21.87
410,-0.23,-0.93,-21.37
420,-0.13,-0.3,-20.74
430,-0.2,0.39,-19.97
440,-0.33,0.84,-18.91
450,-0.47,1.27,-17.88
460,-1.02,1.8,-16.99
470,-1.43,2.07,-16.11
480,-1.48,2.0,-15.18
490,-1.49,1.98,-14.22
500,-1.64,1.88,-13.71
510,-1.84,1.79,-13.53
520,-2.22,1.49,-13.6
530,-2.72,1.13,-14.07
540,-3.18,0.75,-14.91
550,-3.54,0.35,-16.09
560,-3.69,0.27,-17.24
570,-3.65,0.27,-17.98
580,-4.17,0.19,-18.18
590,-5.13,-0.1,-18.12
600,-5.8,-0.36,-17.77
610,-5.74,-0.62,-17.2
620,-4.94,-0.96,-16.38
630,-3.86,-1.4,-15.42
640,-2.7,-1.88,-14.49
650,-1.69,-2.04,-13.54
660,-0.88,-2.01,-12.71
670,-0.28,-1.87,-11.76
680,0.09,-1.77,-10.7
690,0.59,-1.72,-9.55
700,1.13,-1.63,-8.5
710,1.75,-1.59,-7.39
720,2.37,-1.56,-6.5
730,2.89,-1.37,-5.82
740,3.27,-1.19,-5.32
750,3.51,-0.96,-5.02
760,3.52,-0.66,-4.8
770,3.4,-0.35,-4.72
780,3.26,-0.04,-4.7
790,3.17,0.27,-4.64
800,2.96,0.53,-4.68
810,2.72,0.72,-4.8
820,2.5,0.86,-4.96
830,2.4,1.02,-5.15
840,2.24,1.17,-5.32
850,2.17,1.33,-5.54
860,2.13,1.65,-5.78
870,2.08,1.98,-5.94
880,1.94,2.2,-6.04
890,1.66,2.41,-6.08
900,1.35,2.62,-6.12
910,1.01,2.91,-6.13
920,0.64,3.19,-6.17
930,0.33,3.49,-6.26
940,0.05,3.77,-6.42
950,-0.13,4.05,-6.67
960,-0.31,4.24,-6.95
970,-0.44,4.35,-7.28
980,-0.56,4.44,-7.61
990,-0.64,4.55,-7.92
1000,-0.79,4.66,-8.16
