timestamp,x,y,z
0,-4.97,5.69,-6.92
10,-4.91,5.89,-7.25
20,-4.96,6.0,-7.58
30,-5.06,5.94,-7.84
40,-5.18,5.84,-8.04
50,-5.25,5.68,-8.11
60,-5.25,5.63,-8.11
70,-5.21,5.64,-8.05
80,-5.13,5.72,-7.96
90,-5.05,5.78,-7.86
100,-5.02,5.81,-7.8
110,-5.01,5.77,-7.73
120,-5.0,5.68,-7.63
130,-4.99,5.52,-7.48
140,-4.99,5.37,-7.34
150,-4.98,5.25,-7.13
160,-4.97,5.17,-6.87
170,-4.91,5.11,-6.59
180,-4.81,4.95,-6.29
190,-4.64,4.75,-5.98
200,-4.46,4.6,-5.68
210,-4.29,4.38,-5.3
220,-4.08,4.13,-4.81
230,-3.81,3.85,-4.19
240,-3.43,3.57,-3.53
250,-2.96,3.29,-2.81
260,-2.49,2.81,-2.04
270,-2.02,2.24,-1.39
280,-1.45,1.68,-0.82
290,-0.87,1.17,-0.32
300,-0.3,0.68,0.19
310,0.18,0.24,0.88
320,0.48,-0.11,1.6
330,0.36,-0.53,2.16
340,-0.41,-0.66,2.36
350,-1.54,-0.76,2.35
360,-3.11,-1.28,1.82
370,-4.87,-1.99,0.57
380,-6.12,-2.51,-1.23
390,-6.87,-2.8,-3.41
400,-6.99,-3.0,-5.34
410,-7.04,-3.07,-6.71
420,-7.51,-3.29,-7.8
430,-8.32,-3.33,-8.87
440,-9.45,-3.15,-9.93
450,-10.63,-2.88,-10.97
460,-11.54,-2.36,-11.91
470,-12.14,-1.95,-12.64
480,-12.48,-1.32,-13.07
490,-12.9,-1.38,-13.37
500,-13.51,-1.19,-14.21
510,-13.66,-0.53,-14.94
520,-13.76,-0.3,-15.55
530,-13.91,-0.16,-16.07
540,-13.9,0.19,-16.49
550,-13.88,0.58,-16.78
560,-13.94,1.1,-16.89
570,-13.95,1.65,-16.72
580,-13.89,2.07,-16.23
590,-13.8,2.53,-15.09
600,-13.51,2.33,-13.75
610,-13.1,1.73,-12.43
620,-12.79,1.11,-11.43
630,-12.6,0.78,-10.88
640,-12.58,0.7,-10.7
650,-12.87,0.52,-10.58
660,-13.33,0.39,-10.51
670,-13.66,0.55,-10.27
680,-13.8,0.54,-9.87
690,-13.65,0.26,-9.46
700,-13.03,-0.03,-9.08
710,-11.96,-0.4,-8.65
720,-10.69,-0.81,-8.32
730,-9.3,-1.18,-7.99
740,-7.97,-1.72,-7.76
750,-6.65,-2.05,-7.76
760,-5.27,-2.12,-7.96
770,-3.95,-2.02,-8.17
780,-2.66,-1.79,-8.27
790,-1.35,-1.56,-8.07
800,-0.15,-1.46,-7.62
810,0.87,-1.36,-7.05
820,1.65,-1.19,-6.5
830,2.17,-1.01,-6.07
840,2.45,-0.75,-5.86
850,2.59,-0.31,-5.81
860,2.63,0.14,-5.89
870,2.62,0.49,-6.0
880,2.53,0.88,-6.1
890,2.34,1.27,-6.2
900,2.07,1.57,-6.28
910,1.7,1.84,-6.21
920,1.24,2.06,-6.08
930,0.66,2.26,-5.88
940,0.12,2.49,-5.78
950,-0.44,2.73,-5.82
960,-1.01,3.08,-5.91
970,-1.49,3.36,-6.18
980,-1.88,3.6,-6.53
990,-2.19,3.81,-7.04
1000,-2.46,3.99,-7.46
