timestamp,x,y,z
0,2.51,3.31,-12.62
10,1.85,3.41,-12.33
20,0.99,3.48,-11.88
30,0.01,3.53,-11.35
40,-0.96,3.6,-10.77
50,-1.78,3.72,-10.12
60,-2.46,3.93,-9.53
70,-3.01,4.12,-8.83
80,-3.46,4.22,-8.11
90,-3.84,4.27,-7.34
100,-4.15,4.31,-6.56
110,-4.39,4.31,-5.82
120,-4.61,4.3,-5.18
130,-4.77,4.14,-4.41
140,-4.72,3.96,-3.36
150,-4.76,3.72,-2.83
160,-4.83,3.39,-2.15
170,-4.95,2.97,-1.31
180,-5.09,2.37,-0.41
190,-5.1,1.85,0.53
200,-5.03,1.35,1.4
210,-5.02,0.9,2.24
220,-5.1,0.48,2.99
230,-5.29,0.14,4.01
240,-5.58,-0.19,5.05
250,-6.08,-0.6,5.86
260,-6.66,-0.98,6.11
270,-7.27,-1.55,5.84
280,-7.64,-2.26,5.13
290,-7.69,-3.17,3.92
300,-7.49,-4.17,2.23
310,-7.12,-5.21,0.64
320,-6.87,-5.97,-2.62
330,-6.04,-6.87,-5.14
340,-5.26,-7.61,-8.09
350,-4.51,-8.14,-11.32
360,-3.94,-8.3,-14.91
370,-3.63,-8.11,-18.81
380,-3.87,-7.74,-22.53
390,-4.28,-7.13,-25.85
400,-4.56,-6.13,-28.67
410,-4.56,-4.81,-30.83
420,-4.58,-3.66,-32.55
430,-4.33,-2.28,-34.01
440,-4.11,-0.74,-34.88
450,-4.1,0.38,-34.88
460,-4.33,1.37,-33.91
470,-5.03,1.96,-32.06
480,-5.94,2.35,-29.58
490,-7.01,2.65,-26.9
500,-8.42,2.55,-24.44
510,-9.6,2.13,-22.32
520,-10.3,1.52,-20.56
530,-10.61,0.81,-18.91
540,-10.26,0.21,-17.49
550,-9.52,-0.44,-16.22
560,-8.53,-1.2,-14.98
570,-7.32,-1.77,-13.49
580,-6.15,-2.4,-11.82
590,-5.09,-3.13,-10.19
600,-3.99,-3.6,-8.64
610,-2.91,-3.76,-7.21
620,-1.87,-3.78,-6.07
630,-0.93,-3.64,-5.15
640,-0.11,-3.37,-4.44
650,0.64,-2.95,-3.89
660,1.31,-2.44,-3.52
670,1.94,-1.88,-3.25
680,2.53,-1.51,-3.1
690,3.05,-1.2,-2.89
700,3.52,-0.91,-2.67
710,3.89,-0.66,-2.45
720,4.19,-0.28,-2.3
730,4.26,-0.01,-2.3
740,4.18,0.3,-2.44
750,3.93,0.68,-2.73
760,3.58,1.11,-3.03
770,3.1,1.57,-3.36
780,2.53,2.04,-3.75
790,1.97,2.62,-4.11
800,1.46,3.16,-4.48
810,0.86,3.51,-4.92
820,0.3,3.76,-5.44
830,-0.07,4.16,-6.0
840,-0.3,4.6,-6.51
850,-0.56,4.85,-7.07
860,-0.92,4.92,-7.66
870,-1.24,4.99,-8.21
880,-1.4,5.18,-8.67
890,-1.43,5.3,-8.98
900,-1.48,5.22,-9.26
910,-1.58,4.9,-9.51
920,-1.6,4.66,-9.78
930,-1.58,4.57,-10.09
940,-1.52,4.51,-10.37
950,-1.44,4.43,-10.57
960,-1.35,4.31,-10.75
970,-1.31,4.16,-10.9
980,-1.26,4.02,-11.02
990,-1.17,4.0,-11.06
1000,-1.09,3.92,-11.01
