timestamp,x,y,z
0,-0.68,3.72,-9.85
10,-0.64,3.75,-9.94
20,-0.63,3.81,-10.04
30,-0.68,3.87,-10.14
40,-0.75,4.0,-10.27
50,-0.83,4.12,-10.3
60,-0.95,4.2,-10.32
70,-0.97,4.27,-10.28
80,-1.05,4.26,-10.27
90,-1.15,4.21,-10.39
100,-1.3,4.26,-10.57
110,-1.51,4.32,-10.69
120,-1.75,4.35,-10.85
130,-1.96,4.59,-10.95
140,-2.13,4.96,-10.99
150,-2.24,5.37,-11.04
160,-2.4,5.79,-11.13
170,-2.5,6.18,-11.2
180,-2.59,6.43,-11.29
190,-2.69,6.39,-11.27
200,-2.79,6.1,-11.14
210,-2.88,5.71,-10.82
220,-2.96,5.33,-10.29
230,-3.18,4.97,-9.66
240,-3.39,4.65,-8.9
250,-3.67,4.53,-8.06
260,-4.02,4.43,-6.96
270,-4.39,4.19,-5.42
280,-4.79,3.61,-3.56
290,-5.2,2.76,-1.34
300,-5.37,1.65,1.48
310,-5.5,0.01,4.35
320,-5.72,-1.98,7.14
330,-5.66,-3.23,8.8
340,-5.63,-3.97,9.73
350,-5.77,-4.76,9.91
360,-6.34,-5.32,9.41
370,-7.24,-5.36,8.33
380,-8.32,-5.29,6.85
390,-9.11,-5.48,5.02
400,-9.74,-6.11,2.85
410,-9.63,-6.71,-0.06
420,-8.89,-7.17,-2.95
430,-7.64,-7.11,-5.57
440,-6.29,-6.89,-7.95
450,-5.28,-6.45,-10.0
460,-4.94,-6.29,-12.04
470,-5.15,-6.12,-14.22
480,-5.69,-5.6,-16.56
490,-6.56,-5.11,-19.0
500,-7.23,-4.45,-21.44
510,-7.47,-3.67,-23.65
520,-7.22,-2.66,-25.32
530,-6.68,-1.36,-26.51
540,-6.2,-0.2,-27.22
550,-6.07,0.85,-27.55
560,-5.89,1.53,-27.3
570,-6.11,2.38,-26.9
580,-6.17,3.28,-26.03
590,-6.24,3.86,-24.77
600,-6.35,4.12,-23.09
610,-6.58,3.96,-21.27
620,-7.0,3.72,-19.71
630,-7.79,3.57,-18.47
640,-8.84,3.45,-17.63
650,-10.02,3.25,-17.0
660,-11.34,2.86,-16.52
670,-12.67,2.3,-15.94
680,-13.88,1.82,-15.22
690,-14.7,1.35,-14.26
700,-14.87,0.84,-13.11
710,-14.52,0.08,-12.08
720,-13.58,-0.68,-11.23
730,-12.19,-1.32,-10.64
740,-10.63,-1.84,-10.33
750,-8.88,-2.12,-9.96
760,-7.16,-2.31,-9.44
770,-5.61,-2.56,-8.79
780,-4.05,-2.78,-8.09
790,-2.41,-2.77,-7.38
800,-0.83,-2.72,-6.66
810,0.65,-2.61,-6.01
820,1.95,-2.42,-5.43
830,2.99,-2.25,-5.0
840,3.84,-2.0,-4.65
850,4.48,-1.63,-4.47
860,4.91,-1.21,-4.41
870,5.22,-0.65,-4.34
880,5.41,-0.17,-4.3
890,5.39,0.34,-4.33
900,5.15,0.85,-4.39
910,4.76,1.4,-4.46
920,4.19,1.82,-4.45
930,3.71,2.28,-4.23
940,3.22,2.71,-4.02
950,2.78,3.06,-3.97
960,2.45,3.34,-4.06
970,2.07,3.56,-4.44
980,1.61,3.74,-4.89
990,1.01,4.09,-5.43
1000,0.32,4.49,-5.9
