timestamp,x,y,z
0,-4.51,5.51,-6.67
10,-4.6,5.56,-6.64
20,-4.69,5.67,-6.6
30,-4.77,5.67,-6.55
40,-4.84,5.67,-6.5
50,-4.82,5.75,-6.47
60,-4.8,5.72,-6.45
70,-4.75,5.75,-6.46
80,-4.71,5.83,-6.53
90,-4.69,5.92,-6.62
100,-4.73,5.97,-6.69
110,-4.83,6.02,-6.73
120,-4.94,6.05,-6.82
130,-5.04,6.06,-6.87
140,-5.08,6.06,-6.93
150,-5.14,6.11,-7.02
160,-5.18,6.29,-7.11
170,-5.26,6.43,-7.24
180,-5.32,6.5,-7.34
190,-5.34,6.57,-7.42
200,-5.34,6.56,-7.41
210,-5.28,6.47,-7.3
220,-5.21,6.43,-7.15
230,-5.18,6.39,-6.93
240,-5.2,6.38,-6.67
250,-5.17,6.37,-6.48
260,-5.13,6.36,-6.31
270,-5.08,6.36,-6.15
280,-4.99,6.32,-6.03
290,-4.86,6.24,-5.88
300,-4.71,6.17,-5.7
310,-4.55,6.05,-5.52
320,-4.43,6.04,-5.29
330,-4.33,6.0,-4.98
340,-4.23,5.86,-4.51
350,-4.1,5.61,-3.94
360,-3.9,5.34,-3.32
370,-3.63,5.07,-2.72
380,-3.32,4.85,-2.19
390,-3.05,4.63,-1.76
400,-2.83,4.28,-1.35
410,-2.55,3.7,-0.74
420,-2.22,2.84,-0.01
430,-2.02,1.71,0.89
440,-1.63,0.72,1.9
450,-0.94,-0.01,3.11
460,-0.13,-0.61,4.49
470,0.43,-1.27,5.78
480,0.7,-2.05,6.74
490,0.6,-2.74,7.24
500,0.04,-3.44,7.0
510,-0.94,-4.16,5.91
520,-1.96,-4.96,4.33
530,-2.94,-5.66,2.28
540,-4.22,-6.17,-0.34
550,-5.35,-6.49,-2.93
560,-6.56,-6.7,-5.85
570,-8.0,-6.81,-9.16
580,-9.67,-6.22,-12.7
590,-11.44,-5.18,-15.61
600,-13.05,-3.9,-17.8
610,-14.51,-2.78,-19.14
620,-15.4,-1.62,-19.6
630,-16.2,-0.64,-19.42
640,-16.72,0.43,-19.49
650,-16.8,0.64,-18.88
660,-17.29,1.16,-19.2
670,-17.41,1.82,-19.6
680,-16.91,2.29,-19.77
690,-16.14,2.55,-19.45
700,-15.24,2.7,-18.79
710,-14.37,2.93,-17.78
720,-13.58,3.21,-16.41
730,-12.82,3.32,-14.78
740,-12.07,3.2,-13.29
750,-11.48,3.08,-12.07
760,-11.14,2.86,-11.31
770,-11.02,2.56,-10.88
780,-11.13,2.19,-10.84
790,-11.49,1.75,-10.95
800,-11.97,1.31,-11.12
810,-12.79,0.99,-11.27
820,-13.91,0.73,-11.46
830,-15.39,0.72,-11.67
840,-16.85,0.62,-11.88
850,-17.97,0.4,-12.0
860,-18.58,-0.95,-11.77
870,-18.25,-1.9,-11.39
880,-17.24,-2.68,-10.67
890,-15.77,-3.51,-9.59
900,-14.16,-3.88,-8.9
910,-12.22,-4.0,-8.56
920,-9.9,-4.09,-8.34
930,-7.24,-4.2,-8.02
940,-4.18,-4.35,-7.44
950,-1.12,-4.32,-6.67
960,1.56,-4.06,-5.78
970,3.82,-3.51,-4.78
980,5.48,-2.88,-3.77
990,6.43,-2.13,-2.87
1000,6.65,-1.15,-2.17
