timestamp,x,y,z
0,3.53,2.35,-12.38
10,4.03,2.4,-12.69
20,4.44,2.49,-12.94
30,4.69,2.56,-13.04
40,4.68,2.62,-12.93
50,4.45,2.78,-12.76
60,4.04,3.0,-12.54
70,3.48,3.21,-12.24
80,2.9,3.4,-11.99
90,2.41,3.63,-11.81
100,2.05,3.83,-11.65
110,1.7,3.98,-11.58
120,1.37,4.02,-11.54
130,1.0,4.12,-11.49
140,0.59,4.25,-11.38
150,0.12,4.33,-11.13
160,-0.32,4.41,-10.7
170,-0.77,4.46,-10.09
180,-1.23,4.4,-9.28
190,-1.67,4.19,-8.18
200,-2.14,4.03,-6.89
210,-2.41,3.78,-5.41
220,-2.67,3.58,-4.38
230,-2.99,3.39,-3.25
240,-3.38,3.24,-2.15
250,-3.97,2.92,-1.07
260,-4.54,2.69,0.15
270,-5.16,2.55,1.71
280,-5.84,1.98,3.32
290,-6.8,1.24,5.01
300,-7.86,0.42,6.64
310,-9.06,-0.45,7.95
320,-10.21,-1.25,8.84
330,-11.15,-1.87,9.1
340,-11.71,-2.41,8.57
350,-11.95,-3.08,7.09
360,-11.54,-4.1,6.0
370,-11.34,-5.26,2.28
380,-11.17,-6.92,-0.3
390,-9.51,-8.15,-4.47
400,-7.89,-8.74,-7.86
410,-6.3,-8.74,-11.28
420,-4.59,-8.42,-14.09
430,-3.3,-8.68,-16.43
440,-2.84,-9.09,-18.72
450,-2.55,-8.28,-20.58
460,-2.94,-7.56,-22.39
470,-3.68,-6.94,-24.61
480,-4.04,-5.58,-27.02
490,-3.96,-4.07,-28.99
500,-3.66,-3.02,-30.28
510,-2.92,-2.13,-30.9
520,-1.75,-1.05,-30.61
530,-0.57,-0.1,-29.56
540,0.46,0.63,-27.98
550,1.16,1.16,-26.14
560,1.18,1.39,-24.32
570,0.6,1.66,-22.69
580,-0.36,1.81,-21.43
590,-1.35,1.84,-20.54
600,-2.09,1.9,-19.95
610,-2.56,1.97,-19.47
620,-2.91,1.87,-19.01
630,-3.51,1.74,-18.67
640,-4.45,1.36,-18.38
650,-5.51,0.71,-18.3
660,-6.36,0.1,-18.19
670,-6.83,-0.51,-18.0
680,-6.71,-0.99,-17.54
690,-6.05,-1.17,-16.72
700,-5.17,-1.47,-15.56
710,-4.23,-1.9,-13.96
720,-3.3,-2.19,-12.03
730,-2.5,-2.48,-9.87
740,-1.8,-2.6,-7.75
750,-1.19,-2.6,-5.8
760,-0.64,-2.55,-4.16
770,0.02,-2.18,-2.86
780,0.65,-1.78,-1.91
790,1.23,-1.47,-1.26
800,1.79,-1.11,-0.87
810,2.27,-0.64,-0.63
820,2.66,-0.29,-0.48
830,2.97,-0.02,-0.43
840,3.19,0.33,-0.58
850,3.27,0.58,-0.9
860,3.18,0.83,-1.56
870,3.1,1.29,-2.32
880,2.98,1.72,-2.55
890,2.53,2.16,-3.67
900,2.09,2.52,-4.55
910,1.75,2.92,-5.3
920,1.44,3.25,-5.92
930,1.21,3.49,-6.41
940,0.94,3.68,-6.84
950,0.79,3.9,-7.18
960,0.6,4.05,-7.54
970,0.38,4.11,-7.91
980,0.19,4.16,-8.2
990,0.03,4.18,-8.5
1000,-0.14,4.09,-8.94
