timestamp,x,y,z
0,-0.52,2.77,-9.94
10,-0.47,2.72,-9.86
20,-0.36,2.68,-9.83
30,-0.22,2.66,-9.83
40,-0.07,2.62,-9.85
50,0.02,2.58,-9.85
60,0.03,2.58,-9.88
70,0.05,2.71,-9.92
80,0.02,2.83,-9.99
90,-0.07,2.92,-10.1
100,-0.14,2.97,-10.22
110,-0.13,2.97,-10.32
120,-0.13,3.04,-10.47
130,-0.05,3.19,-10.6
140,0.09,3.4,-10.75
150,0.2,3.48,-11.08
160,0.34,3.61,-11.54
170,0.48,3.79,-12.05
180,0.55,3.93,-12.56
190,0.49,3.96,-13.05
200,0.32,4.1,-13.24
210,0.02,4.27,-13.12
220,-0.53,4.31,-12.73
230,-1.11,4.42,-11.9
240,-1.69,4.33,-10.76
250,-2.36,4.15,-9.43
260,-3.09,3.79,-7.59
270,-3.83,3.0,-5.56
280,-4.38,2.3,-3.73
290,-5.24,1.34,0.0
300,-6.05,0.66,2.32
310,-6.85,-0.18,4.33
320,-7.77,-0.88,5.78
330,-8.43,-1.38,6.62
340,-8.41,-1.47,6.98
350,-8.0,-1.91,6.95
360,-7.02,-2.58,6.53
370,-5.76,-3.49,5.55
380,-4.66,-4.33,3.32
390,-3.32,-5.07,1.7
400,-2.48,-5.71,-0.41
410,-2.28,-6.52,-2.92
420,-2.33,-6.94,-5.6
430,-2.34,-6.81,-8.29
440,-2.64,-6.83,-10.99
450,-2.97,-6.63,-13.67
460,-3.3,-5.82,-16.23
470,-3.62,-5.02,-18.48
480,-3.76,-4.19,-20.09
490,-3.75,-3.97,-21.37
500,-3.89,-3.44,-22.21
510,-3.75,-2.83,-22.74
520,-3.53,-2.52,-23.19
530,-3.06,-2.28,-23.47
540,-2.6,-2.01,-23.73
550,-2.18,-1.58,-24.08
560,-1.64,-1.19,-24.18
570,-1.26,-0.86,-23.9
580,-0.96,-0.67,-23.45
590,-1.04,-0.25,-22.74
600,-1.3,0.32,-21.84
610,-1.65,0.62,-20.76
620,-2.03,0.81,-19.66
630,-2.54,0.79,-18.65
640,-3.11,0.6,-17.99
650,-3.72,0.49,-17.8
660,-4.56,0.38,-18.19
670,-5.63,0.51,-18.97
680,-7.01,0.73,-20.06
690,-8.25,0.97,-20.95
700,-9.19,1.23,-21.4
710,-9.65,1.2,-21.45
720,-9.67,0.73,-20.68
730,-9.31,0.17,-19.83
740,-8.81,-0.46,-18.86
750,-8.28,-1.32,-17.71
760,-7.66,-2.18,-16.3
770,-6.87,-2.89,-14.65
780,-6.03,-3.48,-13.11
790,-5.12,-3.88,-11.59
800,-4.18,-4.08,-10.09
810,-3.01,-3.95,-8.48
820,-1.9,-3.88,-6.8
830,-0.82,-3.81,-5.15
840,0.27,-3.74,-3.52
850,1.28,-3.63,-2.13
860,2.11,-3.26,-1.05
870,2.82,-2.78,-0.12
880,3.31,-2.25,0.54
890,3.62,-1.64,0.95
900,3.86,-1.03,1.16
910,4.05,-0.49,1.09
920,4.2,-0.05,0.75
930,4.37,0.47,0.15
940,4.45,1.0,-0.63
950,4.35,1.53,-1.43
960,4.18,1.97,-2.29
970,3.98,2.39,-3.02
980,3.68,2.72,-3.66
990,3.38,2.99,-4.27
1000,3.02,3.16,-4.83
