timestamp,x,y,z
0,-2.37,3.71,-9.79
10,-2.32,3.72,-9.96
20,-2.31,3.64,-10.09
30,-2.3,3.57,-10.11
40,-2.35,3.54,-10.04
50,-2.44,3.56,-9.98
60,-2.55,3.71,-9.97
70,-2.68,3.89,-10.0
80,-2.83,4.11,-10.13
90,-3.01,4.17,-10.27
100,-3.04,4.19,-10.35
110,-3.01,4.15,-10.35
120,-2.93,4.07,-10.27
130,-2.86,4.05,-10.1
140,-2.86,4.05,-9.93
150,-2.93,4.15,-9.78
160,-3.07,4.3,-9.71
170,-3.26,4.37,-9.74
180,-3.4,4.43,-9.85
190,-3.45,4.45,-9.93
200,-3.37,4.42,-9.91
210,-3.23,4.34,-9.76
220,-3.02,4.31,-9.51
230,-2.84,4.23,-9.21
240,-2.72,4.12,-8.84
250,-2.69,4.12,-8.54
260,-2.76,4.17,-8.25
270,-2.81,4.19,-8.01
280,-2.87,4.17,-7.81
290,-2.88,4.11,-7.68
300,-2.77,4.05,-7.55
310,-2.64,4.02,-7.48
320,-2.47,4.04,-7.37
330,-2.34,4.11,-7.33
340,-2.26,4.12,-7.3
350,-2.22,4.13,-7.28
360,-2.25,4.17,-7.25
370,-2.33,4.13,-7.25
380,-2.37,4.12,-7.18
390,-2.38,4.09,-7.16
400,-2.33,4.08,-7.15
410,-2.25,4.14,-7.18
420,-2.21,4.21,-7.18
430,-2.23,4.28,-7.1
440,-2.25,4.25,-6.91
450,-2.38,3.88,-6.39
460,-2.51,3.3,-5.53
470,-2.27,2.59,-4.32
480,-1.53,1.76,-2.66
490,-0.72,0.76,-0.71
500,0.0,0.21,1.58
510,0.28,-0.41,4.01
520,-0.58,-1.12,6.51
530,-0.4,-1.76,8.67
540,-1.73,-2.52,10.04
550,-2.7,-3.19,10.26
560,-3.92,-4.36,8.83
570,-4.7,-5.41,5.92
580,-5.02,-6.17,2.58
590,-5.16,-6.96,-1.43
600,-5.43,-7.92,-6.22
610,-5.7,-7.89,-11.91
620,-6.03,-7.5,-17.9
630,-6.04,-6.71,-23.23
640,-6.08,-5.76,-27.08
650,-6.5,-4.71,-29.34
660,-7.14,-3.25,-30.9
670,-8.44,-2.05,-32.3
680,-8.66,-0.48,-33.08
690,-8.34,0.69,-32.99
700,-7.9,1.45,-31.88
710,-7.3,1.95,-30.24
720,-6.94,2.4,-28.02
730,-6.76,2.86,-25.54
740,-6.17,3.0,-22.87
750,-5.73,2.82,-20.07
760,-5.61,2.55,-17.84
770,-5.59,2.29,-16.4
780,-5.5,2.04,-15.3
790,-5.4,1.64,-14.29
800,-5.27,1.19,-13.6
810,-5.06,0.85,-13.03
820,-4.78,0.64,-12.63
830,-4.49,0.34,-12.21
840,-4.13,0.11,-11.88
850,-3.73,-0.13,-11.35
860,-3.23,-0.42,-10.52
870,-2.75,-0.63,-9.62
880,-2.36,-0.79,-8.89
890,-2.02,-0.77,-8.38
900,-1.67,-0.51,-8.12
910,-1.37,-0.27,-7.99
920,-1.0,-0.01,-7.98
930,-0.59,0.28,-7.86
940,-0.24,0.45,-7.62
950,0.1,0.61,-7.4
960,0.48,0.75,-7.02
970,0.83,0.83,-6.52
980,1.02,0.84,-6.07
990,1.06,0.92,-5.78
1000,1.03,1.24,-5.81
