timestamp,x,y,z
0,-1.65,4.58,-9.28
10,-1.63,4.64,-9.31
20,-1.61,4.71,-9.33
30,-1.57,4.79,-9.33
40,-1.51,4.85,-9.3
50,-1.44,4.89,-9.27
60,-1.35,4.98,-9.22
70,-1.3,5.09,-9.21
80,-1.29,5.17,-9.26
90,-1.32,5.21,-9.35
100,-1.37,5.23,-9.53
110,-1.38,5.24,-9.74
120,-1.34,5.18,-9.91
130,-1.24,5.12,-9.97
140,-1.09,5.07,-9.97
150,-0.99,5.11,-9.91
160,-1.02,5.15,-9.82
170,-1.17,5.12,-9.74
180,-1.34,5.1,-9.64
190,-1.53,5.07,-9.57
200,-1.66,5.03,-9.42
210,-1.75,4.96,-9.28
220,-1.81,4.91,-9.05
230,-1.84,4.83,-8.76
240,-1.94,4.73,-8.35
250,-2.1,4.65,-7.86
260,-2.37,4.56,-7.12
270,-2.55,4.41,-6.08
280,-2.75,4.1,-4.95
290,-2.69,3.75,-3.69
300,-2.49,3.48,-2.43
310,-2.34,3.15,-1.2
320,-2.31,2.62,-0.01
330,-2.29,2.03,1.18
340,-2.24,1.52,2.21
350,-2.2,1.11,2.96
360,-2.18,0.84,3.54
370,-2.31,0.47,3.97
380,-2.52,-0.09,4.22
390,-2.82,-0.89,4.25
400,-3.23,-1.67,3.97
410,-3.96,-2.61,3.2
420,-5.08,-3.62,1.79
430,-5.98,-4.56,-0.26
440,-6.46,-5.29,-2.93
450,-6.53,-5.92,-5.91
460,-6.22,-6.11,-8.97
470,-6.0,-6.18,-12.0
480,-5.95,-6.02,-14.54
490,-5.96,-5.49,-16.54
500,-6.2,-5.14,-17.61
510,-6.49,-4.92,-17.59
520,-6.96,-4.48,-17.28
530,-7.5,-4.18,-16.9
540,-7.67,-3.99,-16.65
550,-7.63,-3.89,-16.71
560,-7.32,-3.78,-17.26
570,-6.85,-3.66,-18.06
580,-6.29,-3.4,-18.71
590,-5.74,-2.96,-19.15
600,-5.33,-2.49,-19.35
610,-5.11,-2.08,-19.33
620,-5.09,-1.76,-19.11
630,-5.19,-1.47,-18.71
640,-5.37,-1.26,-18.09
650,-5.52,-1.0,-17.36
660,-5.6,-0.71,-16.67
670,-5.58,-0.56,-16.07
680,-5.6,-0.54,-15.56
690,-5.49,-0.54,-15.22
700,-5.77,-0.71,-14.97
710,-5.93,-0.96,-14.82
720,-6.22,-1.36,-14.75
730,-6.61,-1.65,-14.79
740,-6.95,-1.73,-14.92
750,-7.25,-1.7,-15.02
760,-7.45,-1.54,-15.0
770,-7.61,-1.49,-14.79
780,-7.63,-1.6,-14.48
790,-7.57,-1.79,-14.09
800,-7.49,-1.88,-13.73
810,-7.41,-1.79,-13.37
820,-7.43,-1.75,-12.96
830,-7.38,-1.69,-12.45
840,-7.1,-1.5,-11.92
850,-6.81,-1.5,-11.34
860,-6.3,-1.53,-10.79
870,-5.64,-1.46,-10.21
880,-4.88,-1.33,-9.62
890,-4.1,-1.21,-8.99
900,-3.39,-1.24,-8.31
910,-2.68,-1.23,-7.64
920,-2.03,-1.14,-7.06
930,-1.44,-1.07,-6.5
940,-0.89,-0.96,-6.05
950,-0.32,-0.71,-5.63
960,0.16,-0.43,-5.32
970,0.6,-0.11,-5.01
980,0.96,0.16,-4.7
990,1.21,0.35,-4.43
1000,1.3,0.52,-4.19
