timestamp,x,y,z
0,0.68,5.21,-8.45
10,0.66,5.27,-8.39
20,0.6,5.31,-8.32
30,0.47,5.3,-8.32
40,0.36,5.39,-8.39
50,0.31,5.43,-8.43
60,0.27,5.43,-8.45
70,0.28,5.4,-8.45
80,0.3,5.36,-8.43
90,0.36,5.37,-8.42
100,0.4,5.36,-8.43
110,0.42,5.34,-8.43
120,0.43,5.34,-8.44
130,0.39,5.37,-8.44
140,0.25,5.34,-8.38
150,0.08,5.29,-8.27
160,-0.08,5.23,-8.14
170,-0.29,5.14,-7.92
180,-0.42,5.07,-7.59
190,-0.46,5.02,-7.09
200,-0.54,4.9,-6.5
210,-0.85,4.78,-5.76
220,-1.28,4.71,-4.8
230,-1.87,4.45,-3.71
240,-2.51,3.96,-2.55
250,-3.06,3.24,-1.11
260,-3.52,2.21,0.58
270,-4.15,0.91,2.26
280,-4.93,-0.29,3.81
290,-5.51,-1.08,5.22
300,-5.99,-1.86,6.36
310,-6.15,-2.77,6.92
320,-6.29,-3.89,5.99
330,-6.87,-5.01,3.99
340,-5.75,-5.99,0.22
350,-4.99,-6.8,-4.02
360,-3.63,-7.57,-8.26
370,-1.86,-8.08,-12.04
380,-0.42,-8.36,-15.56
390,0.91,-8.05,-18.89
400,1.59,-7.45,-21.44
410,1.55,-6.72,-23.19
420,1.36,-5.61,-24.32
430,0.98,-4.67,-24.69
440,0.74,-4.1,-24.34
450,0.87,-3.48,-23.81
460,1.05,-3.03,-23.42
470,1.18,-2.55,-23.2
480,1.4,-1.82,-23.1
490,1.69,-1.04,-22.86
500,1.83,-0.44,-22.4
510,2.13,0.08,-21.64
520,2.23,0.62,-20.7
530,2.01,1.19,-20.01
540,1.66,1.74,-19.36
550,1.15,2.16,-18.89
560,0.46,2.42,-18.56
570,0.12,2.47,-18.24
580,0.17,1.93,-17.86
590,0.45,1.53,-17.68
600,0.67,1.06,-17.76
610,0.78,0.68,-18.17
620,0.59,0.36,-18.81
630,0.26,0.0,-19.49
640,-0.03,-0.35,-20.02
650,-0.1,-0.78,-20.18
660,0.21,-1.19,-19.79
670,0.67,-1.72,-18.78
680,1.06,-2.29,-17.42
690,1.31,-2.72,-15.95
700,1.4,-3.04,-14.14
710,1.17,-3.42,-12.8
720,1.1,-3.37,-11.48
730,1.18,-3.0,-10.26
740,1.29,-2.83,-8.96
750,1.49,-2.68,-7.64
760,1.79,-2.51,-6.43
770,2.06,-2.39,-5.38
780,2.28,-2.29,-4.58
790,2.37,-2.05,-4.02
800,2.38,-1.65,-3.72
810,2.36,-1.24,-3.42
820,2.37,-0.88,-3.08
830,2.47,-0.51,-2.77
840,2.64,-0.17,-2.37
850,2.82,0.1,-1.93
860,2.93,0.27,-1.51
870,3.04,0.44,-1.18
880,2.99,0.56,-1.25
890,3.0,0.84,-1.61
900,3.11,1.1,-1.99
910,3.29,1.32,-2.31
920,3.46,1.36,-2.64
930,3.53,1.49,-3.12
940,3.47,1.68,-3.7
950,3.28,1.9,-4.36
960,2.97,2.13,-5.15
970,2.64,2.32,-6.01
980,2.38,2.48,-6.92
990,2.19,2.66,-7.87
1000,2.07,2.78,-8.88
