timestamp,x,y,z
0,3.29,2.06,-9.96
10,3.41,2.08,-10.15
20,3.59,2.15,-10.22
30,3.93,2.2,-10.14
40,4.34,2.26,-10.0
50,4.56,2.26,-9.88
60,4.62,2.19,-9.77
70,4.57,2.14,-9.71
80,4.5,2.15,-9.72
90,4.41,2.16,-9.69
100,4.09,2.18,-9.63
110,3.72,2.21,-9.53
120,3.45,2.17,-9.44
130,3.22,2.15,-9.44
140,3.23,2.14,-9.58
150,3.37,2.14,-9.78
160,3.44,2.2,-9.96
170,3.4,2.23,-10.09
180,3.33,2.28,-10.03
190,3.17,2.28,-9.89
200,2.68,2.28,-9.78
210,2.25,2.33,-9.95
220,1.98,2.42,-10.45
230,1.76,2.56,-11.27
240,1.72,2.73,-12.3
250,1.8,2.92,-13.14
260,1.79,3.11,-13.71
270,1.5,3.2,-14.17
280,0.73,3.35,-14.9
290,1.36,3.41,-16.34
300,-2.76,3.58,-16.22
310,-5.31,3.01,-15.24
320,-4.82,2.39,-13.48
330,-5.95,2.16,-12.36
340,-6.9,1.7,-11.43
350,-6.8,1.34,-10.4
360,-7.41,0.97,-9.45
370,-7.01,0.51,-8.68
380,-6.3,-0.04,-7.55
390,-4.98,-0.37,-6.5
400,-3.18,-0.5,-5.33
410,-2.07,-0.42,-4.41
420,-1.1,-0.37,-3.5
430,0.01,-0.39,-2.33
440,1.46,-0.36,-1.14
450,2.99,-0.36,0.08
460,4.18,-0.45,1.33
470,4.73,-0.68,2.6
480,4.92,-0.89,3.22
490,4.95,-1.23,3.06
500,4.96,-1.65,2.41
510,5.51,-1.86,1.15
520,6.01,-2.04,-0.42
530,6.22,-2.28,-1.57
540,6.55,-2.62,-2.05
550,7.08,-3.02,-2.38
560,7.76,-3.36,-3.42
570,7.9,-3.23,-5.98
580,6.77,-2.83,-8.93
590,5.51,-2.73,-10.5
600,5.21,-3.24,-9.82
610,5.69,-4.36,-7.87
620,6.18,-5.49,-6.56
630,7.09,-6.26,-6.75
640,7.36,-6.65,-8.16
650,7.36,-6.81,-10.05
660,7.63,-6.95,-11.86
670,8.07,-7.07,-13.42
680,8.82,-7.43,-15.16
690,9.19,-7.86,-16.57
700,8.53,-8.16,-17.83
710,8.14,-8.69,-18.62
720,7.22,-9.2,-18.56
730,8.67,-9.34,-19.23
740,9.22,-9.21,-20.68
750,9.65,-9.09,-22.97
760,9.3,-8.49,-25.46
770,7.67,-7.78,-26.9
780,5.84,-7.35,-27.24
790,4.48,-7.01,-26.13
800,4.02,-6.64,-24.24
810,3.16,-6.62,-22.81
820,2.54,-6.62,-21.99
830,1.65,-6.7,-21.47
840,0.14,-6.77,-20.75
850,-1.67,-6.74,-20.21
860,-2.88,-6.34,-20.3
870,-2.4,-6.03,-20.54
880,-1.63,-5.94,-20.48
890,-1.62,-6.06,-19.97
900,-2.27,-6.13,-19.36
910,-3.05,-5.89,-18.91
920,-2.99,-5.82,-18.26
930,-2.4,-5.8,-17.12
940,-2.15,-5.66,-15.9
950,-1.61,-5.46,-14.97
960,-1.58,-5.17,-14.34
970,-2.13,-4.86,-13.62
980,-2.45,-4.63,-12.74
990,-2.27,-4.44,-11.83
1000,-2.58,-4.06,-10.43
