timestamp,x,y,z
0,2.41,3.62,-8.97
10,2.46,3.62,-8.94
20,2.36,3.65,-9.13
30,2.0,3.63,-9.37
40,1.67,3.59,-9.6
50,1.51,3.63,-9.87
60,1.48,3.73,-10.22
70,1.61,3.83,-10.46
80,1.68,3.9,-10.49
90,1.6,3.87,-10.35
100,1.44,3.84,-10.28
110,1.14,3.83,-10.4
120,0.75,3.85,-10.64
130,0.46,3.84,-10.92
140,0.04,3.78,-11.06
150,-0.5,3.78,-11.21
160,-1.21,3.79,-11.43
170,-2.25,3.75,-11.59
180,-3.43,3.65,-11.6
190,-4.76,3.49,-11.58
200,-5.9,3.3,-11.23
210,-6.88,3.03,-10.85
220,-7.82,2.72,-10.29
230,-8.23,2.42,-9.64
240,-8.05,2.05,-8.93
250,-7.6,1.64,-8.14
260,-7.19,0.96,-7.08
270,-6.65,0.28,-6.22
280,-5.8,-0.27,-5.8
290,-4.47,-0.63,-5.69
300,-3.18,-0.91,-5.64
310,-2.35,-1.06,-5.35
320,-1.61,-1.28,-4.68
330,-1.0,-1.52,-3.75
340,-0.38,-1.87,-2.58
350,0.27,-2.13,-1.3
360,1.06,-2.42,-0.04
370,1.4,-2.95,1.64
380,3.1,-3.74,2.4
390,5.73,-4.53,2.84
400,8.18,-4.9,1.81
410,8.64,-5.34,0.41
420,7.85,-5.92,-1.2
430,6.72,-6.48,-3.16
440,6.2,-6.91,-5.05
450,7.32,-7.29,-6.92
460,9.36,-8.02,-8.57
470,11.77,-8.33,-10.58
480,12.03,-8.36,-12.9
490,11.47,-8.49,-14.73
500,12.12,-8.4,-16.17
510,14.39,-8.54,-17.31
520,15.57,-8.58,-18.47
530,15.04,-9.08,-19.18
540,12.7,-9.34,-20.19
550,10.01,-9.5,-21.02
560,8.33,-9.24,-23.08
570,8.08,-8.97,-24.79
580,8.31,-8.6,-25.97
590,7.54,-8.57,-26.18
600,6.72,-8.59,-25.79
610,5.6,-8.7,-25.16
620,4.49,-8.77,-24.79
630,3.34,-9.04,-24.14
640,2.63,-9.34,-23.14
650,1.8,-9.54,-22.1
660,0.48,-9.6,-21.24
670,-1.37,-9.57,-20.76
680,-4.16,-9.64,-20.34
690,-7.58,-9.51,-19.91
700,-10.09,-9.14,-20.09
710,-11.06,-8.07,-21.38
720,-10.9,-7.42,-22.03
730,-10.51,-6.98,-21.78
740,-9.66,-6.73,-20.36
750,-8.43,-6.48,-19.03
760,-7.23,-6.38,-17.59
770,-5.44,-6.39,-16.0
780,-3.59,-6.29,-14.59
790,-2.66,-6.11,-13.62
800,-2.12,-5.83,-12.64
810,-1.73,-5.51,-11.71
820,-1.25,-5.18,-10.7
830,-0.97,-4.97,-9.2
840,-1.15,-4.91,-7.36
850,-2.18,-5.12,-5.46
860,-3.07,-4.23,-4.63
870,-2.42,-3.79,-4.15
880,-2.8,-3.54,-3.61
890,-3.22,-3.2,-3.94
900,-1.98,-2.01,-5.41
910,-0.68,-1.41,-6.26
920,0.26,-1.16,-4.93
930,1.14,-1.19,-2.86
940,2.01,-1.1,-1.51
950,2.65,-0.66,-1.6
960,3.41,0.03,-2.27
970,3.55,0.45,-2.34
980,3.79,0.75,-1.98
990,4.22,0.99,-1.6
1000,5.05,1.32,-1.51
