timestamp,x,y,z
0,-4.07,4.72,-8.46
10,-4.06,4.61,-8.25
20,-3.92,4.45,-8.02
30,-3.75,4.25,-7.89
40,-3.6,4.07,-7.75
50,-3.4,3.87,-7.65
60,-3.26,3.68,-7.5
70,-3.11,3.46,-7.28
80,-2.94,3.23,-7.0
90,-2.72,3.0,-6.74
100,-2.39,2.74,-6.4
110,-1.99,2.48,-6.08
120,-1.6,2.2,-5.78
130,-1.21,1.81,-5.49
140,-0.8,1.4,-5.13
150,-0.45,0.99,-4.84
160,-0.2,0.52,-4.61
170,0.02,-0.05,-4.52
180,0.23,-0.52,-4.63
190,0.43,-0.92,-5.0
200,0.63,-1.21,-5.55
210,0.73,-1.61,-6.19
220,0.89,-2.05,-6.92
230,1.08,-2.4,-7.56
240,1.26,-2.74,-8.14
250,1.46,-2.96,-8.65
260,1.64,-3.08,-9.09
270,1.7,-3.17,-9.54
280,1.59,-3.37,-10.15
290,1.47,-3.54,-10.86
300,1.34,-3.59,-11.63
310,1.16,-3.62,-12.42
320,0.96,-3.61,-13.11
330,0.79,-3.54,-13.6
340,0.48,-3.55,-14.18
350,0.2,-3.56,-14.78
360,-0.05,-3.51,-15.48
370,-0.18,-3.38,-16.17
380,-0.29,-3.22,-16.76
390,-0.48,-3.1,-17.29
400,-0.78,-3.01,-17.75
410,-1.18,-2.84,-18.19
420,-1.61,-2.66,-18.55
430,-2.04,-2.39,-18.76
440,-2.52,-2.1,-18.88
450,-2.93,-1.92,-18.88
460,-3.27,-1.74,-18.74
470,-3.54,-1.62,-18.48
480,-3.79,-1.61,-18.17
490,-4.02,-1.51,-17.8
500,-4.26,-1.4,-17.41
510,-4.57,-1.35,-16.95
520,-4.99,-1.44,-16.49
530,-5.36,-1.5,-15.9
540,-5.67,-1.55,-15.26
550,-5.92,-1.67,-14.67
560,-6.04,-1.68,-14.13
570,-6.17,-1.65,-13.7
580,-6.39,-1.53,-13.34
590,-6.62,-1.23,-12.96
600,-7.0,-1.01,-12.6
610,-7.4,-0.85,-12.19
620,-7.64,-0.6,-11.7
630,-7.7,-0.36,-11.17
640,-7.59,-0.09,-10.67
650,-7.42,0.15,-10.3
660,-7.17,0.34,-9.95
670,-6.95,0.63,-9.59
680,-6.74,0.82,-9.18
690,-6.49,0.98,-8.76
700,-6.22,1.09,-8.32
710,-5.96,1.01,-7.92
720,-5.45,0.93,-7.35
730,-5.1,0.97,-7.03
740,-4.74,1.07,-6.65
750,-4.48,1.11,-6.36
760,-4.28,1.11,-6.18
770,-3.98,1.27,-6.11
780,-3.67,1.45,-6.1
790,-3.28,1.54,-6.11
800,-2.9,1.6,-6.05
810,-2.49,1.55,-5.92
820,-2.16,1.41,-5.81
830,-1.79,1.37,-5.68
840,-1.39,1.45,-5.54
850,-1.04,1.54,-5.52
860,-0.71,1.61,-5.57
870,-0.42,1.55,-5.63
880,-0.11,1.46,-5.84
890,0.36,1.48,-6.15
900,0.74,1.65,-6.59
910,1.11,1.93,-7.1
920,1.37,2.13,-7.53
930,1.55,2.38,-7.96
940,1.63,2.62,-8.3
950,1.64,2.81,-8.6
960,1.54,2.93,-8.83
970,1.4,2.96,-9.01
980,1.3,3.0,-9.14
990,1.18,3.02,-9.23
1000,1.05,3.0,-9.34
