timestamp,x,y,z
0,1.49,1.41,-10.16
10,1.57,1.5,-10.47
20,1.72,1.55,-10.62
30,1.85,1.52,-10.28
40,1.85,1.54,-10.08
50,1.77,1.6,-10.09
60,1.58,1.68,-10.16
70,1.35,1.77,-10.19
80,1.24,1.81,-10.25
90,1.26,1.83,-10.45
100,1.28,1.81,-10.58
110,1.39,1.68,-10.48
120,1.33,1.44,-10.3
130,1.22,1.34,-10.41
140,0.97,1.4,-10.81
150,0.63,1.52,-11.18
160,0.24,1.56,-11.12
170,-0.12,1.58,-10.95
180,-0.45,1.64,-10.88
190,-0.6,1.67,-10.86
200,-0.71,1.77,-10.98
210,-1.02,1.88,-11.27
220,-1.53,1.84,-11.14
230,-1.93,1.83,-11.03
240,-2.53,1.87,-11.16
250,-3.39,1.89,-11.55
260,-4.95,1.76,-11.55
270,-6.81,1.49,-10.91
280,-8.66,1.08,-9.86
290,-10.23,0.59,-8.43
300,-10.38,0.07,-6.84
310,-8.66,-0.41,-5.75
320,-6.9,-0.8,-5.03
330,-5.33,-1.18,-4.69
340,-4.32,-1.62,-4.06
350,-3.37,-2.04,-3.68
360,-2.47,-2.49,-2.91
370,-1.33,-3.0,-2.13
380,-0.33,-3.57,-1.69
390,0.8,-3.81,-1.7
400,1.91,-3.79,-2.3
410,3.12,-3.67,-2.95
420,4.57,-3.53,-3.46
430,5.72,-3.42,-3.44
440,6.51,-3.25,-3.57
450,6.75,-3.15,-3.86
460,6.79,-3.22,-4.09
470,7.15,-3.51,-3.84
480,7.83,-4.09,-3.12
490,8.54,-4.89,-2.61
500,9.12,-5.58,-3.02
510,9.53,-6.44,-4.39
520,9.55,-7.12,-6.66
530,9.52,-7.91,-9.1
540,9.39,-8.94,-11.43
550,9.16,-9.51,-14.3
560,9.73,-9.57,-17.97
570,12.41,-8.83,-22.78
580,12.32,-8.23,-25.9
590,13.76,-7.82,-27.75
600,12.72,-8.11,-27.25
610,13.85,-8.39,-26.71
620,14.61,-8.14,-26.95
630,13.33,-8.15,-27.24
640,9.7,-8.43,-27.45
650,5.03,-8.73,-26.93
660,-0.01,-8.9,-25.53
670,-2.51,-9.1,-24.04
680,-4.91,-8.9,-22.34
690,-4.44,-8.47,-21.06
700,-4.14,-8.17,-20.36
710,-5.1,-8.14,-19.79
720,-6.96,-8.19,-18.77
730,-8.45,-8.08,-18.15
740,-8.27,-8.07,-17.98
750,-9.17,-8.3,-16.35
760,-9.99,-8.2,-15.1
770,-10.59,-8.14,-14.5
780,-8.92,-7.48,-15.0
790,-8.03,-6.9,-15.38
800,-7.44,-6.78,-14.27
810,-6.92,-6.7,-12.55
820,-6.81,-6.42,-10.77
830,-7.06,-6.15,-9.26
840,-7.94,-5.63,-8.03
850,-8.2,-5.21,-7.97
860,-8.96,-4.6,-8.5
870,-9.27,-4.07,-9.45
880,-7.71,-3.9,-9.99
890,-5.71,-3.74,-9.97
900,-4.09,-3.5,-9.57
910,-2.54,-3.13,-9.29
920,-1.04,-2.71,-8.8
930,0.25,-2.34,-8.07
940,1.1,-2.21,-6.79
950,1.53,-2.09,-5.09
960,1.28,-1.9,-3.55
970,0.97,-1.64,-2.58
980,0.78,-1.28,-2.26
990,1.2,-0.95,-2.2
1000,1.98,-0.74,-2.39
