timestamp,x,y,z
0,2.73,3.08,-9.37
10,2.82,3.07,-9.37
20,3.02,3.08,-9.35
30,3.2,3.12,-9.34
40,3.35,3.15,-9.31
50,3.42,3.19,-9.27
60,3.46,3.19,-9.23
70,3.46,3.21,-9.28
80,3.34,3.21,-9.32
90,3.17,3.19,-9.31
100,2.97,3.21,-9.34
110,2.84,3.19,-9.37
120,2.82,3.16,-9.35
130,2.93,3.17,-9.41
140,3.05,3.19,-9.47
150,3.07,3.21,-9.46
160,3.17,3.26,-9.53
170,3.25,3.24,-9.5
180,3.33,3.23,-9.46
190,3.34,3.27,-9.51
200,3.21,3.29,-9.52
210,3.1,3.29,-9.47
220,3.04,3.28,-9.35
230,3.1,3.28,-9.32
240,3.2,3.3,-9.35
250,3.27,3.33,-9.39
260,3.33,3.38,-9.35
270,3.48,3.49,-9.38
280,3.61,3.55,-9.4
290,3.71,3.59,-9.34
300,3.81,3.64,-9.28
310,3.82,3.72,-9.31
320,3.75,3.8,-9.48
330,3.5,3.84,-9.85
340,3.22,3.89,-10.28
350,2.86,3.87,-10.78
360,2.35,3.86,-11.35
370,1.45,3.96,-12.06
380,0.64,4.02,-12.74
390,-0.57,4.1,-13.13
400,-2.09,4.05,-13.33
410,-3.79,3.91,-12.94
420,-5.5,3.54,-12.06
430,-6.97,2.99,-11.01
440,-8.33,2.34,-10.08
450,-9.28,1.65,-9.55
460,-10.18,1.17,-9.09
470,-11.33,0.72,-8.6
480,-8.97,0.37,-9.44
490,-6.2,0.3,-10.21
500,-4.48,0.11,-10.18
510,-3.4,-0.25,-9.04
520,-2.6,-0.62,-7.48
530,-1.22,-0.8,-6.1
540,0.64,-0.8,-5.05
550,2.14,-0.96,-3.86
560,2.52,-1.28,-2.17
570,2.5,-1.7,-0.5
580,2.81,-2.19,0.96
590,3.54,-2.72,2.21
600,4.58,-3.2,3.21
610,5.44,-3.69,4.13
620,6.04,-4.19,4.67
630,6.52,-4.6,4.32
640,6.68,-4.88,2.53
650,6.4,-5.37,0.43
660,6.04,-6.51,-0.75
670,6.55,-7.69,-1.74
680,7.72,-8.73,-3.13
690,8.71,-10.13,-4.21
700,9.98,-11.49,-5.85
710,11.13,-12.67,-9.04
720,11.94,-13.49,-13.81
730,12.77,-13.32,-19.76
740,15.46,-12.52,-26.5
750,17.8,-11.96,-30.58
760,18.28,-11.62,-31.71
770,17.77,-12.63,-30.06
780,16.8,-13.33,-28.73
790,15.84,-13.26,-29.6
800,13.57,-12.96,-31.8
810,10.87,-12.43,-33.32
820,7.06,-12.09,-33.03
830,2.99,-12.54,-30.38
840,-1.49,-12.92,-27.12
850,-4.91,-13.26,-24.25
860,-7.94,-12.67,-23.25
870,-10.58,-11.77,-24.05
880,-12.17,-10.96,-24.56
890,-13.75,-10.41,-24.21
900,-13.98,-9.81,-23.39
910,-13.44,-9.21,-22.96
920,-11.32,-9.09,-21.28
930,-7.99,-9.11,-19.05
940,-5.22,-8.89,-17.37
950,-4.02,-8.67,-16.17
960,-4.76,-8.66,-15.0
970,-5.82,-8.34,-13.85
980,-8.22,-8.09,-12.38
990,-9.29,-7.66,-11.4
1000,-9.0,-6.8,-11.46
