timestamp,x,y,z
0,1.9,2.02,-10.5
10,2.21,2.06,-10.38
20,2.5,2.09,-10.18
30,2.6,2.07,-9.94
40,2.51,2.09,-9.79
50,2.43,2.03,-9.56
60,2.41,2.0,-9.45
70,2.35,1.97,-9.57
80,2.34,2.07,-9.9
90,2.37,2.06,-10.24
100,2.48,2.15,-10.48
110,2.82,2.22,-10.67
120,3.11,2.33,-10.79
130,3.22,2.45,-11.08
140,3.11,2.52,-11.4
150,2.32,2.58,-11.55
160,1.67,2.67,-11.53
170,1.14,2.77,-11.32
180,0.56,2.61,-10.92
190,0.08,2.66,-11.37
200,-0.91,2.71,-12.24
210,-1.93,2.7,-12.69
220,-2.73,2.65,-13.02
230,-3.03,2.62,-13.18
240,-4.08,2.45,-12.55
250,-5.43,2.28,-12.13
260,-8.39,1.87,-11.47
270,-11.93,1.7,-10.82
280,-15.04,1.34,-10.35
290,-16.29,0.82,-9.28
300,-15.17,0.02,-7.37
310,-11.84,-0.65,-5.24
320,-8.66,-1.23,-4.12
330,-5.02,-1.41,-3.88
340,-2.22,-1.66,-3.41
350,0.04,-1.86,-2.28
360,2.12,-2.25,-0.89
370,3.62,-2.9,0.63
380,4.27,-3.3,1.18
390,4.03,-3.46,0.38
400,4.2,-3.3,-1.46
410,4.15,-2.91,-3.59
420,5.44,-2.8,-4.36
430,6.79,-3.1,-3.74
440,7.6,-3.65,-2.29
450,7.79,-4.46,-0.36
460,7.46,-5.52,0.96
470,7.06,-6.6,1.26
480,7.0,-7.54,-0.16
490,6.84,-8.08,-2.7
500,6.28,-8.22,-6.32
510,6.31,-8.16,-10.3
520,7.17,-7.87,-13.05
530,8.31,-8.3,-14.72
540,10.01,-8.61,-16.18
550,11.53,-8.68,-18.49
560,13.99,-7.96,-22.8
570,12.37,-7.02,-25.95
580,11.73,-6.72,-27.32
590,11.88,-6.8,-27.15
600,13.51,-6.19,-27.82
610,14.04,-5.2,-30.18
620,12.77,-4.38,-32.63
630,10.09,-4.13,-33.52
640,6.39,-4.57,-31.89
650,3.44,-5.06,-29.39
660,2.04,-5.6,-27.3
670,1.6,-5.77,-26.31
680,0.26,-5.94,-25.79
690,-2.34,-6.2,-24.82
700,-4.96,-6.64,-23.79
710,-6.0,-6.7,-22.83
720,-6.45,-7.01,-21.99
730,-7.1,-7.16,-21.01
740,-8.72,-7.23,-19.56
750,-10.25,-7.45,-18.82
760,-11.74,-7.12,-18.38
770,-13.5,-7.34,-17.23
780,-14.59,-7.57,-14.91
790,-14.98,-7.56,-12.26
800,-15.29,-7.13,-10.03
810,-14.41,-6.48,-9.33
820,-13.96,-5.5,-9.89
830,-12.05,-4.6,-10.99
840,-9.56,-4.18,-10.34
850,-7.2,-3.71,-9.49
860,-4.82,-3.52,-8.69
870,-3.19,-2.66,-7.79
880,-1.51,-2.4,-6.57
890,-1.22,-2.39,-4.9
900,-1.49,-2.39,-4.08
910,-1.53,-1.87,-4.82
920,-0.45,-1.67,-5.18
930,0.87,-1.4,-5.23
940,1.88,-1.17,-5.31
950,2.4,-0.94,-5.53
960,2.68,-0.64,-5.94
970,2.92,-0.35,-6.16
980,2.91,0.04,-6.39
990,2.77,0.23,-6.46
1000,2.47,0.37,-5.86
