timestamp,x,y,z
0,-1.05,3.25,-10.24
10,-1.26,3.33,-10.2
20,-1.49,3.39,-10.14
30,-1.66,3.41,-10.06
40,-1.75,3.4,-9.95
50,-1.82,3.39,-9.9
60,-1.89,3.45,-9.85
70,-2.05,3.58,-9.82
80,-2.28,3.82,-9.79
90,-2.66,4.12,-9.69
100,-3.09,4.36,-9.48
110,-3.55,4.47,-9.18
120,-3.9,4.54,-8.8
130,-4.23,4.59,-8.49
140,-4.48,4.71,-8.14
150,-4.78,4.72,-7.68
160,-5.09,4.72,-7.05
170,-5.4,4.68,-6.34
180,-5.56,4.51,-5.62
190,-5.57,4.22,-5.06
200,-5.41,3.78,-4.59
210,-5.01,3.27,-4.32
220,-4.47,2.71,-4.24
230,-3.74,1.96,-4.33
240,-3.02,1.12,-4.45
250,-2.2,0.17,-4.79
260,-1.3,-0.59,-5.11
270,-0.36,-1.19,-5.46
280,0.47,-1.69,-5.89
290,1.19,-2.13,-6.32
300,1.79,-2.59,-6.78
310,2.24,-3.09,-7.23
320,2.69,-3.46,-7.75
330,2.96,-3.91,-8.26
340,3.1,-4.49,-8.81
350,3.26,-4.93,-9.35
360,3.3,-5.26,-9.97
370,3.33,-5.45,-10.62
380,3.33,-5.54,-11.37
390,3.37,-5.56,-12.13
400,3.51,-5.55,-12.78
410,3.69,-5.45,-13.3
420,3.8,-5.41,-13.7
430,3.69,-5.43,-13.98
440,3.22,-5.67,-14.12
450,2.63,-6.03,-14.27
460,2.21,-6.17,-14.4
470,1.96,-5.99,-14.75
480,1.8,-5.59,-15.3
490,1.65,-5.17,-16.02
500,1.49,-4.8,-16.99
510,1.28,-4.46,-17.99
520,0.94,-4.2,-18.78
530,0.67,-4.11,-19.17
540,0.35,-3.9,-19.45
550,-0.1,-3.62,-19.61
560,-0.59,-3.44,-19.46
570,-1.14,-3.36,-19.15
580,-1.68,-3.29,-18.71
590,-2.17,-3.21,-18.25
600,-2.63,-3.07,-17.89
610,-3.16,-2.74,-17.7
620,-3.77,-2.44,-17.62
630,-4.29,-2.15,-17.53
640,-4.72,-1.81,-17.34
650,-5.05,-1.59,-16.98
660,-5.15,-1.4,-16.5
670,-5.12,-1.24,-15.89
680,-5.07,-1.16,-15.3
690,-4.99,-1.09,-14.73
700,-4.86,-0.92,-14.15
710,-4.68,-0.74,-13.63
720,-4.54,-0.71,-12.98
730,-4.32,-0.63,-12.28
740,-4.09,-0.56,-11.58
750,-3.86,-0.59,-10.88
760,-3.53,-0.57,-10.12
770,-3.23,-0.54,-9.45
780,-2.98,-0.51,-8.8
790,-2.78,-0.49,-8.27
800,-2.53,-0.34,-7.74
810,-2.23,-0.16,-7.25
820,-1.93,-0.01,-6.75
830,-1.68,0.23,-6.29
840,-1.52,0.38,-5.71
850,-1.38,0.51,-5.23
860,-1.27,0.69,-4.8
870,-1.19,0.88,-4.5
880,-1.05,1.09,-4.3
890,-0.94,1.3,-4.22
900,-0.73,1.46,-4.2
910,-0.47,1.59,-4.28
920,-0.13,1.73,-4.49
930,0.15,1.85,-4.74
940,0.45,1.89,-5.06
950,0.74,1.94,-5.4
960,1.06,1.99,-5.78
970,1.35,2.05,-6.31
980,1.56,2.05,-6.92
990,1.81,2.07,-7.52
1000,2.06,2.11,-8.03
