timestamp,x,y,z
0,-0.8,2.97,-11.41
10,-0.89,3.03,-11.35
20,-0.96,3.17,-11.21
30,-1.15,3.31,-11.0
40,-1.35,3.38,-10.8
50,-1.62,3.52,-10.6
60,-1.89,3.67,-10.44
70,-2.21,3.83,-10.27
80,-2.52,4.0,-10.09
90,-2.83,4.17,-9.9
100,-3.17,4.31,-9.68
110,-3.49,4.44,-9.48
120,-3.8,4.49,-9.22
130,-4.18,4.71,-8.97
140,-4.55,4.83,-8.67
150,-4.87,4.77,-8.28
160,-5.03,4.73,-7.87
170,-4.99,4.55,-7.47
180,-4.84,4.3,-7.11
190,-4.6,4.02,-6.81
200,-4.28,3.74,-6.59
210,-3.97,3.45,-6.45
220,-3.69,3.19,-6.31
230,-3.4,2.96,-6.12
240,-3.14,2.75,-5.94
250,-2.85,2.54,-5.81
260,-2.58,2.31,-5.72
270,-2.3,2.04,-5.64
280,-2.04,1.72,-5.65
290,-1.77,1.39,-5.78
300,-1.36,1.11,-5.94
310,-0.98,0.82,-6.22
320,-0.59,0.59,-6.49
330,-0.21,0.41,-6.78
340,0.16,0.35,-7.1
350,0.44,0.28,-7.32
360,0.65,0.12,-7.51
370,0.78,0.02,-7.64
380,0.81,-0.2,-7.82
390,0.73,-0.45,-8.05
400,0.75,-0.77,-8.31
410,0.87,-0.86,-8.61
420,1.04,-0.89,-8.87
430,1.21,-0.85,-9.11
440,1.48,-0.88,-9.31
450,1.64,-0.82,-9.41
460,1.63,-0.89,-9.62
470,1.38,-1.1,-9.85
480,1.1,-1.22,-10.14
490,0.87,-1.2,-10.53
500,0.63,-1.26,-10.98
510,0.52,-1.28,-11.34
520,0.6,-1.19,-11.7
530,0.83,-1.17,-11.97
540,1.09,-1.04,-12.12
550,1.23,-1.13,-12.2
560,1.23,-1.26,-12.2
570,1.13,-1.23,-12.23
580,0.8,-1.29,-12.32
590,0.44,-1.34,-12.45
600,0.11,-1.16,-12.69
610,-0.16,-1.03,-12.99
620,-0.29,-0.96,-13.28
630,-0.32,-1.02,-13.55
640,-0.25,-1.19,-13.87
650,-0.16,-1.42,-14.21
660,-0.14,-1.78,-14.65
670,-0.12,-1.95,-15.33
680,-0.18,-1.84,-16.1
690,-0.38,-1.79,-16.88
700,-0.55,-1.81,-17.5
710,-0.85,-1.91,-17.69
720,-1.09,-2.0,-17.63
730,-1.29,-2.15,-17.42
740,-1.43,-2.17,-17.12
750,-1.65,-1.89,-16.94
760,-2.18,-1.78,-16.83
770,-2.85,-1.87,-16.55
780,-3.44,-2.0,-16.26
790,-3.89,-1.86,-15.81
800,-4.16,-1.69,-15.26
810,-4.31,-1.5,-14.6
820,-4.3,-1.3,-13.93
830,-4.21,-1.03,-13.37
840,-4.24,-0.85,-13.06
850,-4.3,-0.68,-12.81
860,-4.42,-0.41,-12.67
870,-4.66,-0.18,-12.56
880,-4.9,-0.01,-12.46
890,-5.09,0.18,-12.3
900,-5.26,0.38,-12.04
910,-5.39,0.52,-11.8
920,-5.47,0.69,-11.53
930,-5.49,0.8,-11.3
940,-5.47,1.0,-11.1
950,-5.31,1.13,-10.9
960,-5.04,1.22,-10.63
970,-4.75,1.24,-10.31
980,-4.47,1.08,-9.94
990,-4.17,0.94,-9.58
1000,-3.92,0.8,-9.19
