timestamp,x,y,z
0,4.35,2.53,-8.83
10,4.63,2.67,-9.22
20,5.03,2.82,-9.61
30,5.5,2.9,-9.81
40,5.97,2.97,-9.85
50,6.34,3.04,-9.72
60,6.35,3.01,-9.62
70,6.24,2.95,-9.56
80,5.97,2.96,-9.56
90,5.36,3.02,-9.68
100,4.67,3.07,-9.98
110,4.07,3.08,-10.26
120,3.62,3.01,-10.42
130,3.28,2.9,-10.37
140,3.03,2.8,-10.19
150,2.77,2.74,-10.02
160,2.62,2.68,-9.98
170,2.45,2.65,-10.18
180,2.08,2.64,-10.5
190,1.61,2.62,-10.88
200,0.96,2.47,-11.38
210,0.05,2.27,-12.03
220,-1.02,2.06,-12.66
230,-2.33,2.02,-13.13
240,-3.88,2.09,-13.65
250,-5.3,2.25,-14.2
260,-6.26,2.34,-14.48
270,-6.77,2.33,-14.26
280,-6.66,2.17,-13.64
290,-5.97,2.01,-12.96
300,-4.94,1.84,-12.22
310,-3.95,1.6,-11.3
320,-2.9,1.37,-9.99
330,-2.12,1.15,-8.46
340,-1.39,0.97,-7.03
350,-0.93,0.85,-5.84
360,-0.79,0.85,-5.12
370,-0.7,0.85,-4.74
380,-0.94,0.8,-4.45
390,-1.03,0.7,-4.07
400,-1.58,0.3,-2.89
410,0.14,0.22,-2.76
420,1.85,0.01,-2.37
430,2.73,0.05,-2.56
440,2.87,-0.21,-2.34
450,2.94,-0.45,-1.93
460,3.12,-0.92,-1.38
470,3.85,-1.35,-0.9
480,4.3,-1.72,-0.75
490,4.37,-1.91,-1.49
500,4.5,-1.79,-3.03
510,4.58,-1.77,-4.6
520,4.87,-1.84,-5.0
530,6.09,-2.13,-4.27
540,7.74,-2.66,-2.94
550,9.26,-3.15,-1.27
560,10.65,-3.76,0.24
570,11.66,-4.46,1.32
580,12.24,-5.23,1.59
590,12.39,-5.82,0.55
600,12.39,-6.3,-2.09
610,11.49,-6.92,-5.3
620,9.66,-7.76,-8.71
630,8.3,-8.2,-12.96
640,7.89,-7.93,-18.72
650,7.76,-7.54,-24.31
660,7.39,-6.62,-29.08
670,6.41,-5.98,-32.17
680,7.12,-5.26,-34.16
690,8.76,-3.75,-36.5
700,9.09,-2.76,-38.08
710,6.99,-2.5,-38.39
720,3.53,-2.69,-36.28
730,-0.06,-3.12,-32.55
740,-2.06,-3.52,-29.01
750,-3.51,-3.56,-25.74
760,-4.88,-3.63,-22.12
770,-4.17,-3.68,-19.07
780,-2.57,-3.81,-17.04
790,-2.6,-3.94,-16.35
800,-3.48,-4.23,-16.2
810,-4.12,-4.72,-16.27
820,-4.32,-4.79,-16.86
830,-3.75,-4.72,-18.33
840,-4.31,-4.32,-19.48
850,-5.74,-4.62,-18.9
860,-5.68,-4.86,-17.55
870,-4.71,-4.75,-16.78
880,-3.31,-4.91,-16.62
890,-2.59,-4.92,-16.37
900,-2.58,-4.88,-15.69
910,-4.5,-5.01,-14.45
920,-6.01,-4.85,-13.08
930,-6.03,-4.21,-11.73
940,-4.99,-3.65,-9.9
950,-4.21,-3.34,-8.2
960,-4.03,-3.24,-7.8
970,-3.51,-2.4,-9.27
980,-1.57,-1.37,-10.74
990,-0.28,-1.16,-10.15
1000,0.68,-1.39,-8.37
