timestamp,x,y,z
0,-0.18,3.8,-9.9
10,-0.17,3.8,-9.84
20,-0.12,3.86,-9.85
30,-0.09,3.94,-9.86
40,-0.1,4.01,-9.95
50,-0.15,4.11,-10.06
60,-0.23,4.17,-10.1
70,-0.35,4.19,-10.09
80,-0.49,4.22,-10.02
90,-0.63,4.33,-9.96
100,-0.82,4.45,-9.93
110,-1.03,4.61,-9.99
120,-1.3,4.82,-10.1
130,-1.72,5.11,-10.19
140,-2.15,5.31,-10.3
150,-2.69,5.5,-10.23
160,-3.2,5.58,-10.05
170,-3.6,5.62,-9.8
180,-3.9,5.59,-9.54
190,-4.03,5.54,-9.31
200,-4.13,5.49,-9.1
210,-4.2,5.46,-8.85
220,-4.27,5.46,-8.53
230,-4.36,5.45,-8.15
240,-4.49,5.31,-7.72
250,-4.62,5.14,-7.28
260,-4.68,4.9,-6.82
270,-4.61,4.64,-6.34
280,-4.43,4.42,-5.94
290,-4.24,4.13,-5.67
300,-3.92,3.85,-5.35
310,-3.55,3.58,-5.14
320,-3.17,3.26,-5.01
330,-2.76,2.89,-4.95
340,-2.32,2.55,-4.91
350,-1.89,2.31,-4.97
360,-1.5,1.9,-4.97
370,-1.1,1.64,-5.02
380,-0.81,1.28,-5.09
390,-0.65,0.89,-5.27
400,-0.45,0.64,-5.58
410,-0.35,0.47,-5.94
420,-0.22,0.24,-6.35
430,-0.06,0.08,-6.8
440,0.25,-0.08,-7.31
450,0.56,-0.26,-7.87
460,0.87,-0.5,-8.43
470,1.27,-0.7,-9.02
480,1.73,-0.91,-9.67
490,2.16,-1.1,-10.37
500,2.56,-1.15,-11.02
510,2.86,-1.13,-11.53
520,3.04,-1.06,-11.77
530,3.05,-0.96,-11.84
540,2.82,-0.89,-11.71
550,2.45,-0.84,-11.4
560,2.01,-0.73,-11.04
570,1.55,-0.66,-10.73
580,1.12,-0.72,-10.51
590,0.79,-0.79,-10.48
600,0.62,-0.79,-10.64
610,0.62,-0.64,-10.94
620,0.7,-0.59,-11.31
630,0.81,-0.53,-11.55
640,0.88,-0.51,-11.63
650,0.79,-0.6,-11.71
660,0.52,-0.82,-12.07
670,0.11,-1.07,-12.78
680,-0.1,-1.06,-13.62
690,-0.13,-1.02,-14.28
700,-0.01,-1.02,-14.59
710,0.11,-1.01,-14.69
720,0.07,-1.14,-14.71
730,-0.23,-1.3,-14.99
740,-0.67,-1.44,-15.57
750,-1.14,-1.25,-16.4
760,-1.64,-0.89,-17.38
770,-1.82,-0.62,-18.22
780,-1.93,-0.53,-18.83
790,-1.81,-0.71,-19.1
800,-1.79,-1.04,-19.04
810,-1.92,-1.24,-19.06
820,-2.15,-1.13,-18.96
830,-2.46,-0.87,-18.72
840,-2.94,-0.71,-18.26
850,-3.34,-0.55,-17.7
860,-3.77,-0.42,-17.06
870,-4.26,-0.34,-16.36
880,-4.58,-0.12,-15.7
890,-4.83,0.21,-15.08
900,-5.07,0.46,-14.48
910,-5.29,0.55,-13.8
920,-5.43,0.51,-13.17
930,-5.47,0.41,-12.69
940,-5.46,0.47,-12.4
950,-5.41,0.6,-12.21
960,-5.38,0.59,-11.99
970,-5.28,0.47,-11.66
980,-5.08,0.37,-11.28
990,-4.94,0.38,-10.81
1000,-4.88,0.4,-10.36
