timestamp,x,y,z
0,1.47,2.51,-10.12
10,1.29,2.53,-10.16
20,0.99,2.52,-10.29
30,0.7,2.55,-10.38
40,0.48,2.53,-10.37
50,0.48,2.46,-10.14
60,0.69,2.42,-9.9
70,1.09,2.49,-9.95
80,1.54,2.59,-10.19
90,1.96,2.77,-10.36
100,2.29,2.86,-10.38
110,2.37,2.94,-10.28
120,2.23,2.99,-10.41
130,1.55,3.09,-11.09
140,0.11,3.18,-12.14
150,-2.02,3.16,-13.13
160,-3.76,3.09,-13.66
170,-4.67,2.94,-13.63
180,-4.97,2.55,-12.97
190,-5.68,2.08,-12.15
200,-7.94,1.78,-11.86
210,-11.15,1.31,-11.8
220,-14.5,0.9,-11.61
230,-17.41,0.23,-10.69
240,-17.94,-0.68,-9.61
250,-16.48,-1.98,-6.91
260,-13.5,-2.98,-4.51
270,-10.86,-3.95,-1.33
280,-9.11,-4.49,0.47
290,-5.93,-5.48,1.41
300,-2.21,-6.25,1.96
310,3.48,-6.56,1.48
320,8.26,-7.67,3.73
330,12.04,-7.88,5.79
340,13.35,-8.05,5.84
350,13.41,-7.96,2.74
360,12.89,-7.6,-1.2
370,12.38,-8.47,-3.0
380,12.47,-6.79,-7.11
390,9.91,-6.34,-13.71
400,10.06,-5.25,-18.82
410,6.5,-4.69,-19.89
420,6.32,-4.2,-19.97
430,7.25,-4.58,-18.32
440,9.0,-4.28,-16.71
450,10.25,-4.23,-15.43
460,11.49,-4.31,-15.72
470,13.83,-4.18,-17.77
480,13.63,-4.04,-19.81
490,12.48,-4.1,-20.84
500,10.72,-4.18,-21.08
510,9.0,-4.5,-20.38
520,8.26,-4.9,-20.14
530,8.17,-5.11,-20.29
540,7.75,-5.02,-21.85
550,6.6,-4.83,-23.37
560,4.54,-4.61,-24.55
570,2.29,-5.1,-24.43
580,1.07,-5.61,-23.54
590,1.13,-5.93,-23.34
600,1.24,-6.1,-24.0
610,0.22,-6.18,-24.89
620,-2.64,-6.28,-25.74
630,-5.84,-6.54,-25.52
640,-8.47,-6.95,-24.49
650,-10.09,-7.07,-23.0
660,-10.95,-6.98,-21.63
670,-10.69,-6.92,-20.06
680,-8.24,-6.87,-18.33
690,-7.73,-6.71,-17.31
700,-8.28,-6.78,-16.97
710,-7.2,-6.71,-16.55
720,-5.15,-6.73,-15.05
730,-3.18,-6.53,-12.48
740,-2.51,-6.34,-10.17
750,-3.28,-5.74,-9.3
760,-5.13,-5.05,-9.66
770,-7.16,-4.88,-10.13
780,-6.74,-4.12,-10.83
790,-5.26,-3.57,-11.87
800,-3.92,-3.2,-11.99
810,-2.96,-2.72,-11.54
820,-2.28,-2.4,-10.99
830,-1.65,-2.18,-10.21
840,-0.21,-1.72,-9.87
850,1.28,-1.16,-9.67
860,2.42,-0.84,-9.03
870,2.81,-0.83,-7.39
880,2.63,-0.88,-5.18
890,2.32,-0.75,-3.41
900,1.72,-0.58,-2.15
910,0.72,-0.03,-1.37
920,0.2,0.62,-1.39
930,0.24,1.11,-1.67
940,0.06,1.58,-2.43
950,-0.27,2.09,-3.16
960,-0.38,2.38,-3.03
970,-0.28,2.34,-2.32
980,0.43,2.22,-1.74
990,1.39,2.34,-1.92
1000,2.1,2.64,-2.99
