timestamp,x,y,z
0,2.5,1.64,-10.26
10,2.41,1.62,-10.3
20,2.37,1.63,-10.36
30,2.26,1.64,-10.33
40,2.01,1.71,-10.31
50,1.84,1.79,-10.3
60,1.58,1.9,-10.14
70,1.39,1.95,-10.07
80,1.45,2.03,-10.17
90,1.55,2.08,-10.37
100,1.73,2.06,-10.67
110,1.87,2.07,-10.98
120,1.67,2.25,-11.7
130,0.99,2.21,-12.64
140,0.28,2.43,-13.05
150,-0.16,2.46,-13.44
160,-1.22,2.43,-13.4
170,-2.79,2.36,-13.07
180,-5.11,2.13,-12.95
190,-7.64,1.77,-12.68
200,-9.55,1.39,-12.08
210,-10.5,0.94,-11.11
220,-11.08,0.56,-9.95
230,-11.9,0.07,-8.57
240,-12.38,-0.42,-7.28
250,-12.36,-0.98,-6.05
260,-10.56,-1.35,-5.32
270,-7.36,-1.65,-4.83
280,-4.64,-1.76,-4.72
290,-2.89,-1.86,-3.96
300,-1.6,-2.3,-2.67
310,0.8,-2.66,-1.77
320,3.39,-2.42,-1.25
330,5.53,-2.43,-0.63
340,6.46,-2.53,0.04
350,6.43,-2.98,0.48
360,5.91,-3.07,0.52
370,6.15,-3.33,-0.14
380,6.32,-3.53,-0.97
390,5.98,-3.89,-1.57
400,5.36,-4.23,-2.31
410,5.01,-4.36,-3.34
420,4.92,-4.47,-4.66
430,5.15,-4.88,-5.61
440,5.66,-5.19,-5.84
450,6.33,-6.1,-5.84
460,7.56,-7.47,-5.47
470,8.73,-8.68,-6.22
480,9.08,-9.31,-8.71
490,8.87,-9.33,-12.06
500,8.79,-9.21,-15.11
510,9.55,-9.39,-16.89
520,11.6,-9.99,-18.42
530,10.79,-10.63,-19.31
540,11.55,-11.28,-21.71
550,11.16,-11.35,-24.53
560,11.76,-11.07,-27.35
570,11.78,-10.43,-29.68
580,11.37,-9.8,-31.47
590,9.83,-9.47,-31.72
600,7.61,-9.64,-30.09
610,5.55,-9.81,-28.42
620,3.02,-10.07,-27.51
630,0.34,-10.2,-27.07
640,-2.05,-10.22,-27.06
650,-5.09,-10.28,-26.48
660,-7.07,-10.3,-25.23
670,-8.38,-10.35,-23.18
680,-8.14,-10.18,-21.26
690,-6.6,-9.75,-20.16
700,-4.87,-9.34,-20.06
710,-4.88,-9.54,-19.44
720,-5.84,-9.73,-18.59
730,-6.31,-9.89,-17.94
740,-7.59,-10.24,-16.48
750,-8.72,-10.32,-14.16
760,-9.57,-10.25,-12.01
770,-12.12,-9.83,-10.89
780,-12.17,-8.82,-10.79
790,-11.03,-8.22,-10.47
800,-10.56,-7.3,-9.62
810,-10.43,-6.68,-8.43
820,-9.58,-5.78,-7.28
830,-8.38,-4.97,-6.59
840,-6.76,-4.1,-6.44
850,-5.4,-3.52,-6.35
860,-4.02,-3.06,-6.15
870,-1.96,-2.7,-5.78
880,0.45,-2.38,-5.15
890,2.05,-2.32,-4.44
900,3.24,-1.76,-4.22
910,3.74,-1.03,-4.31
920,3.65,-0.48,-4.3
930,3.35,0.05,-3.8
940,3.04,0.27,-3.25
950,2.69,0.71,-2.89
960,2.23,1.07,-2.69
970,1.63,1.19,-2.2
980,0.81,1.2,-1.85
990,0.65,1.28,-2.06
1000,1.13,1.6,-2.74
