timestamp,x,y,z
0,0.01,1.37,-10.08
10,-0.11,1.37,-10.42
20,-0.32,1.36,-10.63
30,-0.42,1.37,-10.73
40,-0.4,1.4,-10.92
50,-0.28,1.43,-10.99
60,-0.24,1.4,-10.94
70,-0.08,1.37,-10.61
80,-0.02,1.36,-10.3
90,0.0,1.32,-9.97
100,0.08,1.29,-9.81
110,0.01,1.25,-9.78
120,-0.11,1.28,-9.95
130,-0.25,1.35,-10.32
140,-0.44,1.42,-10.68
150,-0.41,1.48,-10.89
160,-0.17,1.52,-10.95
170,0.13,1.53,-10.83
180,0.37,1.53,-10.6
190,0.38,1.56,-10.31
200,0.45,1.65,-10.26
210,0.54,1.79,-10.52
220,0.48,2.04,-11.05
230,0.39,2.1,-11.33
240,0.01,2.08,-11.29
250,-0.69,2.1,-11.34
260,-1.79,2.26,-11.69
270,-3.58,2.59,-12.32
280,-6.01,2.85,-13.01
290,-8.25,2.87,-12.68
300,-9.71,2.52,-11.32
310,-11.52,1.71,-8.93
320,-13.58,0.85,-6.32
330,-15.98,-0.02,-4.59
340,-17.82,-0.88,-3.62
350,-17.41,-1.69,-3.4
360,-16.0,-2.67,-3.96
370,-12.44,-3.71,-5.27
380,-8.56,-4.8,-5.49
390,-5.11,-5.82,-5.61
400,-1.82,-6.59,-5.0
410,1.7,-6.61,-3.9
420,4.85,-6.41,-2.68
430,6.23,-6.24,-1.82
440,5.61,-6.38,-1.46
450,4.56,-6.85,-1.87
460,3.83,-6.79,-3.53
470,2.94,-6.92,-4.06
480,1.41,-7.19,-3.02
490,-0.09,-7.73,-1.05
500,0.35,-8.47,1.31
510,3.06,-9.27,2.05
520,6.25,-9.55,-0.14
530,8.8,-9.58,-3.4
540,10.01,-9.0,-9.29
550,12.92,-8.17,-14.57
560,15.96,-7.45,-17.59
570,18.2,-7.12,-18.89
580,21.12,-6.46,-21.26
590,16.49,-6.19,-21.53
600,14.94,-6.16,-22.1
610,13.41,-6.1,-22.04
620,14.74,-6.17,-23.78
630,15.71,-6.33,-26.96
640,13.93,-7.11,-31.21
650,10.63,-7.51,-35.96
660,5.66,-7.96,-38.6
670,0.6,-8.71,-38.35
680,-2.95,-9.26,-36.25
690,-4.46,-9.49,-34.03
700,-3.91,-9.41,-32.02
710,-2.86,-9.83,-28.69
720,-3.82,-10.79,-25.47
730,-6.45,-11.57,-22.77
740,-8.63,-11.84,-21.53
750,-11.01,-12.53,-19.6
760,-12.57,-13.01,-16.49
770,-17.07,-12.82,-14.22
780,-19.06,-11.81,-13.53
790,-19.01,-11.55,-13.25
800,-19.17,-8.72,-14.52
810,-13.61,-7.21,-11.13
820,-15.47,-8.36,-7.63
830,-10.6,-9.11,-6.28
840,-8.82,-7.97,-10.0
850,-10.77,-6.99,-14.84
860,-10.72,-6.48,-15.99
870,-8.2,-6.53,-14.99
880,-8.09,-6.73,-11.97
890,-6.76,-6.82,-8.87
900,-6.68,-6.18,-6.26
910,-5.4,-5.52,-4.68
920,-3.14,-5.03,-3.62
930,-2.4,-4.78,-1.71
940,-0.42,-4.2,-0.4
950,2.18,-3.7,0.72
960,3.27,-2.96,1.33
970,4.48,-2.32,1.55
980,4.14,-1.83,2.01
990,2.36,-1.17,0.54
1000,1.29,-0.25,-1.48
