timestamp,x,y,z
0,2.99,1.96,-9.89
10,2.93,1.96,-9.87
20,2.89,1.94,-9.92
30,2.83,1.92,-9.99
40,2.85,1.87,-10.02
50,2.88,1.87,-10.07
60,2.91,1.87,-10.16
70,2.97,1.93,-10.23
80,3.02,1.96,-10.32
90,3.04,1.99,-10.38
100,3.06,1.99,-10.4
110,3.02,2.01,-10.38
120,2.91,2.01,-10.31
130,2.82,2.0,-10.22
140,2.79,1.98,-10.17
150,2.74,1.99,-10.22
160,2.61,1.93,-10.42
170,2.57,1.92,-10.8
180,2.65,1.98,-11.4
190,2.71,2.05,-11.94
200,2.47,2.06,-12.4
210,1.65,2.04,-13.03
220,0.53,2.05,-13.9
230,-0.86,2.08,-14.85
240,-1.02,2.11,-16.01
250,-3.73,1.86,-15.81
260,-5.06,1.38,-14.3
270,-4.89,1.09,-12.41
280,-4.88,0.98,-11.27
290,-4.38,0.87,-10.56
300,-4.08,0.84,-10.1
310,-4.55,0.74,-9.8
320,-5.24,0.58,-9.33
330,-4.52,0.43,-8.78
340,-3.55,0.27,-7.92
350,-2.41,0.14,-7.11
360,-2.26,-0.05,-5.93
370,-2.11,-0.35,-4.92
380,-1.34,-0.67,-4.02
390,-0.33,-0.84,-3.48
400,0.65,-0.95,-3.3
410,1.7,-0.93,-3.18
420,2.67,-0.87,-3.13
430,3.31,-0.83,-2.87
440,3.76,-0.79,-2.41
450,4.53,-0.73,-1.86
460,5.22,-0.76,-1.13
470,5.24,-0.85,-0.49
480,4.81,-1.03,-0.04
490,4.36,-1.36,0.18
500,4.27,-1.7,0.02
510,4.31,-2.21,-0.39
520,4.42,-2.86,-0.84
530,4.96,-3.42,-2.04
540,6.21,-3.43,-4.32
550,7.28,-3.11,-6.68
560,7.98,-2.95,-8.09
570,8.57,-3.1,-8.03
580,9.02,-3.55,-7.13
590,9.4,-4.48,-6.06
600,9.63,-5.6,-5.53
610,9.53,-6.51,-6.27
620,8.98,-7.2,-8.59
630,9.51,-7.42,-11.67
640,10.75,-7.23,-14.97
650,11.49,-7.03,-17.44
660,12.62,-6.96,-19.46
670,12.82,-7.68,-20.07
680,11.37,-8.13,-20.58
690,9.84,-9.32,-20.85
700,9.4,-10.03,-22.1
710,9.78,-9.88,-24.57
720,9.56,-9.46,-27.72
730,8.42,-8.88,-30.08
740,6.29,-8.43,-30.51
750,3.86,-8.44,-28.95
760,1.87,-8.68,-26.63
770,-0.03,-8.77,-24.46
780,-2.08,-8.54,-23.12
790,-3.83,-8.25,-22.59
800,-4.07,-7.83,-22.34
810,-3.68,-7.99,-22.09
820,-4.3,-7.95,-22.06
830,-5.07,-7.83,-22.02
840,-5.43,-7.69,-21.78
850,-5.72,-7.83,-20.63
860,-5.57,-7.92,-18.66
870,-5.79,-7.86,-16.58
880,-6.1,-7.55,-15.26
890,-5.5,-7.25,-14.61
900,-4.51,-6.93,-14.39
910,-3.74,-6.75,-13.68
920,-2.52,-6.53,-12.37
930,-1.84,-6.27,-10.77
940,-2.77,-5.88,-8.67
950,-2.71,-5.5,-7.24
960,-3.4,-4.93,-6.64
970,-3.94,-4.43,-6.75
980,-3.9,-4.04,-6.89
990,-3.52,-3.22,-6.67
1000,-2.43,-2.84,-5.54
