timestamp,x,y,z
0,0.78,0.88,-11.17
10,0.24,0.91,-11.61
20,-0.42,1.04,-12.39
30,-1.05,1.2,-12.99
40,-1.14,1.3,-13.11
50,-1.1,1.29,-12.7
60,-0.98,1.29,-11.89
70,-1.17,1.28,-11.22
80,-1.39,1.38,-10.86
90,-1.52,1.54,-10.82
100,-1.95,1.66,-10.65
110,-2.52,1.65,-10.13
120,-2.73,1.58,-9.38
130,-2.91,1.46,-8.36
140,-3.4,1.25,-7.48
150,-4.07,1.13,-7.31
160,-4.88,1.01,-7.38
170,-5.6,0.87,-7.75
180,-5.76,0.62,-8.22
190,-6.26,0.27,-8.57
200,-7.69,-0.44,-8.63
210,-10.37,-1.13,-9.0
220,-12.8,-1.8,-9.42
230,-14.2,-2.54,-9.31
240,-13.92,-3.38,-8.46
250,-13.65,-4.36,-7.27
260,-11.8,-5.22,-5.85
270,-10.58,-6.16,-4.8
280,-8.68,-7.06,-4.39
290,-6.1,-7.8,-4.45
300,-3.39,-8.34,-4.08
310,-2.07,-8.86,-2.57
320,-1.35,-9.09,-0.53
330,0.1,-9.07,1.0
340,3.24,-9.5,2.14
350,7.3,-9.89,2.5
360,10.91,-10.3,1.82
370,13.2,-10.75,-0.42
380,15.0,-11.45,-2.37
390,19.22,-9.45,-9.67
400,23.23,-7.58,-14.76
410,24.55,-6.58,-15.23
420,23.71,-7.19,-12.84
430,22.56,-8.05,-12.13
440,21.33,-8.77,-14.31
450,18.92,-8.48,-18.44
460,15.64,-7.59,-23.54
470,12.55,-5.91,-29.27
480,10.75,-4.02,-34.79
490,8.76,-2.47,-38.28
500,8.6,-1.24,-41.06
510,-0.83,-1.97,-37.47
520,-3.52,-3.59,-32.06
530,-9.71,-3.23,-29.84
540,-10.94,-2.02,-32.27
550,-8.22,-0.53,-36.93
560,-8.71,-0.35,-37.89
570,-11.18,-1.87,-35.03
580,-12.62,-3.48,-31.41
590,-13.0,-5.67,-25.84
600,-12.18,-7.25,-21.25
610,-10.45,-7.97,-18.45
620,-8.55,-7.74,-18.02
630,-8.16,-7.74,-18.03
640,-10.21,-7.35,-17.34
650,-12.43,-4.92,-13.33
660,-9.46,-8.96,-8.49
670,-14.55,-8.7,-9.33
680,-14.19,-6.59,-12.75
690,-12.04,-6.57,-11.88
700,-8.64,-7.05,-9.86
710,-6.46,-7.18,-8.3
720,-3.77,-7.16,-5.87
730,-0.99,-6.51,-4.2
740,1.88,-5.34,-3.08
750,2.62,-4.45,-2.51
760,1.68,-3.77,-2.16
770,-0.24,-3.49,-1.88
780,-1.96,-3.28,-2.08
790,-2.9,-2.64,-2.15
800,-3.02,-2.7,-0.68
810,-2.93,-2.56,0.82
820,-2.8,-1.91,0.83
830,-2.29,-0.84,-1.07
840,-2.18,0.38,-3.34
850,-1.99,0.96,-4.41
860,-2.14,1.31,-4.76
870,-2.5,1.73,-5.45
880,-2.76,2.02,-5.77
890,-2.77,2.09,-5.92
900,-3.17,2.36,-6.47
910,-3.44,2.81,-7.95
920,-3.08,3.13,-9.31
930,-2.07,3.45,-10.21
940,-0.87,3.46,-10.18
950,-0.04,3.4,-9.53
960,0.59,3.42,-9.17
970,1.15,3.57,-9.09
980,1.68,3.69,-8.99
990,2.14,3.74,-8.96
1000,2.41,3.72,-9.19
