timestamp,x,y,z
0,-0.96,3.56,-10.24
10,-0.97,3.63,-10.3
20,-1.05,3.65,-10.32
30,-1.12,3.72,-10.36
40,-1.21,3.76,-10.33
50,-1.33,3.77,-10.3
60,-1.44,3.81,-10.24
70,-1.53,3.9,-10.2
80,-1.66,4.04,-10.13
90,-1.89,4.19,-10.0
100,-2.16,4.32,-9.89
110,-2.5,4.41,-9.73
120,-2.84,4.46,-9.51
130,-3.14,4.54,-9.28
140,-3.43,4.57,-8.97
150,-3.62,4.57,-8.71
160,-3.74,4.59,-8.4
170,-3.82,4.55,-8.11
180,-3.87,4.44,-7.81
190,-3.91,4.28,-7.53
200,-3.91,4.13,-7.24
210,-3.84,3.96,-7.04
220,-3.73,3.76,-6.87
230,-3.51,3.61,-6.75
240,-3.19,3.41,-6.7
250,-2.78,3.2,-6.68
260,-2.31,2.98,-6.69
270,-1.82,2.66,-6.77
280,-1.35,2.35,-6.82
290,-0.9,2.04,-6.88
300,-0.52,1.74,-6.9
310,-0.16,1.44,-6.9
320,0.17,1.22,-6.86
330,0.47,1.11,-6.83
340,0.69,1.01,-6.84
350,0.85,0.88,-6.82
360,0.94,0.81,-6.84
370,0.93,0.69,-6.88
380,0.94,0.58,-6.92
390,0.96,0.47,-7.05
400,0.98,0.37,-7.22
410,1.12,0.18,-7.39
420,1.24,-0.02,-7.58
430,1.42,-0.23,-7.79
440,1.54,-0.39,-8.07
450,1.67,-0.64,-8.32
460,1.73,-0.92,-8.63
470,1.71,-1.07,-9.09
480,1.62,-1.12,-9.64
490,1.5,-1.0,-10.11
500,1.38,-0.84,-10.58
510,1.23,-0.7,-10.91
520,1.05,-0.68,-11.29
530,0.92,-0.83,-11.68
540,0.83,-1.11,-12.09
550,0.79,-1.27,-12.67
560,0.8,-1.32,-13.49
570,0.73,-1.3,-14.38
580,0.51,-1.27,-15.26
590,0.22,-1.31,-16.02
600,-0.14,-1.23,-16.68
610,-0.63,-1.17,-17.21
620,-1.02,-1.19,-17.69
630,-1.23,-1.18,-18.08
640,-1.23,-1.09,-18.37
650,-1.1,-1.06,-18.51
660,-0.9,-1.07,-18.49
670,-0.75,-1.19,-18.28
680,-0.72,-1.35,-17.91
690,-0.77,-1.36,-17.42
700,-0.94,-1.28,-16.81
710,-1.24,-1.18,-16.14
720,-1.69,-1.11,-15.45
730,-2.17,-0.95,-14.84
740,-2.71,-0.78,-14.35
750,-3.26,-0.58,-13.96
760,-3.8,-0.29,-13.67
770,-4.4,-0.07,-13.39
780,-4.94,0.06,-13.12
790,-5.36,0.24,-12.87
800,-5.68,0.44,-12.68
810,-5.91,0.83,-12.53
820,-6.15,1.23,-12.28
830,-6.51,1.46,-11.97
840,-6.87,1.65,-11.62
850,-7.2,1.9,-11.25
860,-7.37,2.05,-10.86
870,-7.35,2.16,-10.51
880,-7.1,2.13,-10.21
890,-6.69,2.11,-10.02
900,-6.25,2.0,-9.84
910,-5.77,1.87,-9.7
920,-5.37,1.78,-9.58
930,-4.98,1.68,-9.44
940,-4.69,1.42,-9.19
950,-4.36,1.25,-8.84
960,-4.08,1.18,-8.41
970,-3.79,1.18,-7.97
980,-3.53,1.22,-7.57
990,-3.35,1.29,-7.31
1000,-3.1,1.43,-7.16
