timestamp,x,y,z
0,0.02,3.39,-9.8
10,0.0,3.38,-9.79
20,-0.01,3.4,-9.78
30,-0.03,3.38,-9.77
40,-0.0,3.37,-9.8
50,0.02,3.38,-9.84
60,0.03,3.39,-9.92
70,0.07,3.4,-9.99
80,0.1,3.41,-10.05
90,0.07,3.45,-10.08
100,0.03,3.49,-10.08
110,-0.04,3.5,-10.08
120,-0.07,3.52,-10.01
130,-0.08,3.55,-9.96
140,-0.07,3.59,-9.93
150,-0.1,3.6,-9.86
160,-0.1,3.63,-9.81
170,-0.16,3.65,-9.78
180,-0.29,3.69,-9.79
190,-0.44,3.84,-9.78
200,-0.66,4.03,-9.8
210,-0.95,4.24,-9.84
220,-1.29,4.46,-9.8
230,-1.72,4.59,-9.69
240,-2.2,4.65,-9.58
250,-2.69,4.68,-9.52
260,-3.27,4.78,-9.5
270,-3.94,4.95,-9.52
280,-4.77,5.17,-9.44
290,-5.61,5.4,-9.1
300,-6.31,5.49,-8.48
310,-6.8,5.5,-7.6
320,-7.04,5.36,-6.77
330,-6.86,5.0,-6.05
340,-6.47,4.45,-5.48
350,-5.8,3.9,-5.07
360,-4.94,3.26,-4.9
370,-4.05,2.61,-4.87
380,-3.07,1.92,-4.82
390,-2.06,1.44,-4.88
400,-1.14,1.06,-5.04
410,-0.27,0.82,-5.17
420,0.43,0.61,-5.32
430,1.4,0.37,-4.13
440,1.35,0.08,-5.84
450,1.9,-0.02,-5.5
460,2.16,-0.63,-5.43
470,2.34,-1.3,-5.58
480,2.55,-1.96,-6.09
490,2.82,-2.34,-6.79
500,2.97,-2.44,-7.72
510,2.98,-2.38,-8.83
520,2.98,-2.31,-9.87
530,3.01,-2.26,-10.85
540,2.94,-2.26,-11.93
550,2.91,-2.37,-12.92
560,2.98,-2.51,-13.82
570,3.1,-2.68,-14.75
580,3.28,-2.86,-15.44
590,3.55,-2.9,-15.88
600,3.81,-2.8,-16.1
610,3.98,-2.58,-16.16
620,3.89,-2.26,-16.1
630,3.53,-2.08,-16.03
640,2.92,-2.01,-16.06
650,2.25,-1.98,-16.36
660,1.68,-1.78,-16.81
670,1.25,-1.42,-17.24
680,0.92,-1.01,-17.44
690,0.56,-0.6,-17.46
700,-0.0,-0.27,-17.38
710,-0.93,-0.09,-17.35
720,-2.04,0.07,-17.21
730,-3.09,0.23,-17.03
740,-3.96,0.53,-16.74
750,-4.67,0.88,-16.4
760,-5.2,1.25,-16.05
770,-5.64,1.55,-15.74
780,-6.01,1.73,-15.45
790,-6.34,1.88,-15.1
800,-6.5,2.08,-14.88
810,-6.45,2.4,-14.72
820,-6.29,2.75,-14.6
830,-6.19,3.05,-14.43
840,-6.16,3.25,-14.16
850,-6.23,3.38,-13.88
860,-6.33,3.37,-13.46
870,-6.5,3.14,-12.99
880,-6.47,2.82,-12.61
890,-6.21,2.66,-12.41
900,-5.77,2.66,-12.32
910,-5.29,2.6,-12.21
920,-4.95,2.41,-11.97
930,-4.73,2.14,-11.68
940,-4.54,1.86,-11.39
950,-4.39,1.64,-11.04
960,-4.24,1.45,-10.65
970,-4.14,1.26,-10.23
980,-3.98,1.11,-9.78
990,-3.72,1.0,-9.23
1000,-3.42,0.99,-8.71
