timestamp,x,y,z
0,1.05,2.19,-10.57
10,0.91,2.24,-10.66
20,0.8,2.3,-10.78
30,0.81,2.39,-10.9
40,1.08,2.43,-10.97
50,1.29,2.43,-10.89
60,1.29,2.45,-10.89
70,1.09,2.42,-10.9
80,1.01,2.39,-10.81
90,0.79,2.4,-11.09
100,-0.02,2.36,-11.81
110,-1.38,2.45,-12.79
120,-3.08,2.43,-13.61
130,-5.03,2.26,-13.63
140,-6.44,1.98,-12.89
150,-7.22,1.53,-11.49
160,-8.27,1.14,-9.66
170,-9.64,0.56,-8.1
180,-11.87,0.23,-6.98
190,-14.3,-0.23,-6.46
200,-14.54,-0.62,-6.22
210,-13.58,-1.05,-5.45
220,-11.98,-1.49,-4.02
230,-9.61,-2.26,-1.72
240,-6.9,-3.03,0.6
250,-3.99,-3.96,2.24
260,-0.47,-4.73,3.01
270,3.15,-5.09,3.18
280,6.45,-5.41,3.64
290,8.72,-6.14,5.34
300,10.2,-6.05,4.3
310,9.87,-5.8,0.66
320,9.18,-5.74,-3.13
330,9.26,-6.42,-5.03
340,9.04,-8.26,-3.26
350,9.82,-9.57,-3.1
360,10.04,-9.18,-9.27
370,11.85,-8.91,-14.57
380,11.18,-8.33,-18.91
390,12.27,-7.3,-23.19
400,11.69,-6.33,-24.83
410,12.67,-5.59,-25.27
420,9.01,-5.96,-21.63
430,8.54,-6.78,-19.46
440,9.34,-6.94,-19.97
450,9.84,-6.53,-22.59
460,10.27,-5.68,-26.42
470,10.11,-5.2,-28.32
480,9.3,-4.86,-27.5
490,8.31,-4.87,-26.04
500,6.56,-5.47,-24.93
510,2.68,-6.37,-25.46
520,-1.66,-6.87,-27.5
530,-5.12,-6.86,-30.43
540,-6.39,-6.36,-32.47
550,-5.22,-5.92,-32.91
560,-4.24,-5.66,-32.1
570,-5.43,-5.95,-30.24
580,-7.42,-6.95,-27.16
590,-9.07,-8.04,-24.41
600,-10.62,-8.74,-22.71
610,-11.46,-9.23,-21.69
620,-12.21,-9.32,-19.71
630,-11.93,-9.52,-16.7
640,-11.74,-9.52,-13.5
650,-12.19,-9.3,-10.88
660,-12.98,-9.0,-8.31
670,-13.4,-8.12,-7.1
680,-12.13,-6.9,-7.05
690,-10.36,-5.74,-7.21
700,-10.01,-4.82,-7.94
710,-10.67,-4.29,-8.0
720,-10.13,-4.11,-7.6
730,-7.87,-4.02,-7.63
740,-4.52,-3.54,-8.14
750,-1.53,-3.0,-8.32
760,0.5,-2.83,-6.7
770,1.45,-2.93,-3.88
780,1.89,-3.03,-1.3
790,1.82,-2.39,-0.58
800,1.17,-2.01,-0.77
810,1.03,-1.43,-1.37
820,0.45,-1.01,-1.99
830,0.46,-0.57,-2.32
840,1.52,-0.31,-2.43
850,3.64,0.1,-2.44
860,6.1,0.54,-2.6
870,8.07,1.07,-3.05
880,9.44,1.79,-3.81
890,9.83,2.44,-5.11
900,9.66,2.99,-5.89
910,9.23,3.42,-6.38
920,8.38,3.58,-6.48
930,6.97,3.61,-6.24
940,5.59,3.61,-6.17
950,4.31,3.59,-6.62
960,3.16,3.71,-7.41
970,2.41,3.79,-8.58
980,2.18,4.03,-9.88
990,1.95,4.12,-10.98
1000,1.72,4.17,-11.72
